Наименование,Описание,Категория,Цена,Фото
Триада,"8 шт. Лосось, угорь, сыр, унаги соус, темпура креветка, огурец.",Суши роллы с сырой рыбой,450 с,https://nambafood.kg/dish_image/101898.png
Унаги маки,"8 шт. Угорь, унаги соус.",Суши роллы без сырой рыбы,180 с,https://nambafood.kg/dish_image/103980.png
Кентаки,"8 шт. Спайси, унаги соус, темпура курица, огурец, майонез.",Суши роллы без сырой рыбы,200 с,https://nambafood.kg/dish_image/101900.png
Касуми,"8 шт. Унаги соус, тамаго, хрустящая кожа, огурец, майонез.",Суши роллы без сырой рыбы,200 с,https://nambafood.kg/dish_image/101901.png
Знаменитый,"8 шт. Краб, унаги соус, темпура курица, огурец, тобико.",Суши роллы без сырой рыбы,220 с,https://nambafood.kg/dish_image/81123.png
Кфс ролл,"8 шт. Краб, сыр, унаги соус, темпура курица, огурец, тобико.",Суши роллы без сырой рыбы,240 с,https://nambafood.kg/dish_image/101902.png
Калифорния,"8 шт. Краб, авокадо, огурец, тобико.",Суши роллы без сырой рыбы,200 с,https://nambafood.kg/dish_image/101903.png
Акинава,"8 шт. Краб, сыр, унаги соус, хрустящая кожа, огурец, тобико.",Суши роллы без сырой рыбы,200 с,https://nambafood.kg/dish_image/81125.png
Мексика,"8 шт. Унаги соус, темпура креветка, огурец, тобико.",Суши роллы без сырой рыбы,260 с,https://nambafood.kg/dish_image/81127.png
Мексиканский залив,"8 шт. Краб, сыр, унаги соус, темпура креветка, огурец, тобико.",Суши роллы без сырой рыбы,300 с,https://nambafood.kg/dish_image/101904.png
Дракон,"8 шт. Угорь, сыр, унаги соус, тамаго, огурец.",Суши роллы без сырой рыбы,340 с,https://nambafood.kg/dish_image/101905.png
Кунсей,"8 шт. Краб, сыр, унаги соус, авокадо, огурец, копченый лосось, тобико.",Суши роллы без сырой рыбы,390 с,https://nambafood.kg/dish_image/101907.png
Сакура,"8 шт. Унаги соус, темпура креветка, огурец, копченый лосось, майонез.",Суши роллы без сырой рыбы,430 с,https://nambafood.kg/dish_image/103982.png
Самурай,"8 шт. Угорь, унаги соус, темпура креветка, огурец, тобико, майонез.",Суши роллы без сырой рыбы,430 с,https://nambafood.kg/dish_image/101909.png
Гинза,"8 шт. Угорь, краб, сыр, острый майонез, унаги соус, хрустящая кожа.",Суши роллы без сырой рыбы,360 с,https://nambafood.kg/dish_image/101911.png
Моримото,"8 шт. Спайси лосось, унаги соус, креветка, огурец, спайси майонез, сыр творожный.",Темпура роллы,400 с,https://nambafood.kg/dish_image/116669.png
Сумо,"12 шт. Лосось, угорь, сыр, унаги соус, огурец, тобико.",Темпура роллы,390 с,https://nambafood.kg/dish_image/103989.png
Золотой дракон,"12 шт. Угорь, сыр, унаги соус, темпура хлопья, кляр.",Темпура роллы,400 с,https://nambafood.kg/dish_image/101913.png
Якудза ролл,"12 шт. Угорь, спайси тунец, краб, сыр, острый майонез, унаги соус, огурец.",Темпура роллы,340 с,https://nambafood.kg/dish_image/101916.png
Нагасаки ролл,"8 шт. Угорь, унаги соус, креветка, огурец, тобико, сыр творожный.",Темпура роллы,400 с,https://nambafood.kg/dish_image/116671.png
Тайчи,спайси лосось унаги соус огурец спайси майонез сыр творожный,Темпура роллы,360 с,https://nambafood.kg/dish_image/132658.png
Кавасаки,"8 шт. Лосось, унаги соус, тамаго, хрустящая кожа, огурец, сыр творожный.",Темпура роллы,290 с,https://nambafood.kg/dish_image/116728.png
Нагойя,"8 шт. Лосось, краб, унаги соус, огурец, сыр творожный.",Темпура роллы,340 с,https://nambafood.kg/dish_image/116670.png
Киото,"8 шт. Спайси тунец, краб, унаги соус, хрустящая кожа, огурец, спайси майонез, тобико.",Темпура роллы,280 с,https://nambafood.kg/dish_image/116730.png
Восход,"12 шт. Краб, сыр, унаги соус, хрустящая кожа.",Темпура роллы,280 с,https://nambafood.kg/dish_image/103987.png
Фудзияма,"12 шт. Краб, сыр, унаги соус, темпура курица, огурец, тобико.",Темпура роллы,280 с,https://nambafood.kg/dish_image/103988.png
Рок-н-ролл,"12 шт. Краб, спайси лосось, сыр, острый майонез, унаги соус, огурец.",Темпура роллы,350 с,https://nambafood.kg/dish_image/101912.png
Дзиро,"12 шт. Угорь, краб, унаги соус, креветка, огурец, кляр.",Темпура роллы,350 с,https://nambafood.kg/dish_image/101914.png
Цунами,"12 шт. Лосось, сыр, унаги соус, огурец, кляр, тобико.",Темпура роллы,380 с,https://nambafood.kg/dish_image/101915.png
Торнадо,"12 шт. Спайси тунец, сыр, унаги соус, креветка, темпура креветка, огурец, кляр.",Темпура роллы,380 с,https://nambafood.kg/dish_image/101917.png
Сеито,"12 шт. Краб, сыр, острый майонез, унаги соус, темпура креветка, огурец, кляр.",Темпура роллы,360 с,https://nambafood.kg/dish_image/101918.png
Токио ролл,"8 шт. Унаги соус, тамаго, креветка, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,360 с,https://nambafood.kg/dish_image/116734.png
Хоккайдо ролл,"10 шт. Угорь спайси унаги соус, тамаго, огурец, тобико, фирменный состав, тунец.",Запеченные Роллы,380 с,https://nambafood.kg/dish_image/103994.png
Банзай,"10 шт. Лосось, угорь, острый майонез, унаги соус, тамаго, креветка, огурец, фирменный состав.",Запеченные Роллы,420 с,https://nambafood.kg/dish_image/116679.png
Окаяма,"10 шт. Унаги соус, тамаго, темпура курица, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,280 с,https://nambafood.kg/dish_image/116739.png
Плейбой,"8 шт. Краб, спайси лосось, унаги соус, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,320 с,https://nambafood.kg/dish_image/116738.png
Кампай,"8 шт. Спайси тунец, унаги соус, хрустящая кожа, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,300 с,https://nambafood.kg/dish_image/116737.png
Затоичи,"8 шт. Лосось, унаги соус, хрустящая кожа, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,340 с,https://nambafood.kg/dish_image/116736.png
Сайджо,"8 шт. Лосось, краб, унаги соус, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,320 с,https://nambafood.kg/dish_image/116735.png
Королевский ролл,"8 шт. Угорь, спайси лосось, унаги соус, тамаго, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,420 с,https://nambafood.kg/dish_image/116732.png
Эверест,"10 шт. Авокадо, краб, спайси, унаги соус, фирменный состав.",Запеченные Роллы,270 с,https://nambafood.kg/dish_image/103990.png
Вулкан,"10 шт. Унаги соус, тамаго, хрустящая кожа, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,250 с,https://nambafood.kg/dish_image/103991.png
Асахи,"10 шт. Лосось, унаги соус, тамаго, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,420 с,https://nambafood.kg/dish_image/103992.png
Хиросима,"10 шт. Спайси тунец, унаги соус, тамаго, огурец, спайси майонез, тобико, фирменный состав.",Запеченные Роллы,340 с,https://nambafood.kg/dish_image/103993.png
Бомба,"10 шт. Спайси лосось, спайси, унаги соус, тамаго, огурец, тобико, фирменный состав.",Запеченные Роллы,380 с,https://nambafood.kg/dish_image/103995.png
