Наименование,Описание,Категория,Цена,Фото
Дапанджи 0.6,600 гр,Основные блюда,360 с,https://nambafood.kg/dish_image/37851.png
Дапанджи 1.0,1 кг,Основные блюда,500 с,https://nambafood.kg/dish_image/16100.png
Требуха жареная 0.3,300 гр.,Основные блюда,250 с,https://nambafood.kg/dish_image/38389.png
Требуха жареная 0.6,600 гр.,Основные блюда,360 с,https://nambafood.kg/dish_image/140698.png
Требуха жареная 1.0,1 кг.,Основные блюда,500 с,https://nambafood.kg/dish_image/140697.png
Лагман с мясом и зеленым перцем,350 гр.,Основные блюда,180 с,https://nambafood.kg/dish_image/37839.png
Лагман с мясом и репчатым луком,350 гр.,Основные блюда,180 с,https://nambafood.kg/dish_image/38383.png
Лагман с курицей и репчатым луком,350 гр,Основные блюда,170 с,https://nambafood.kg/dish_image/67123.png
Лагман с курицей и перцем,350 гр.,Основные блюда,170 с,https://nambafood.kg/dish_image/140696.png
Лагман с луком и зеленым перцем,350 гр,Основные блюда,170 с,https://nambafood.kg/dish_image/67125.png
Лагман с помидорами и яйцами,350 гр,Основные блюда,160 с,https://nambafood.kg/dish_image/37732.png
Пельмени жареные,350 гр.,Основные блюда,170 с,https://nambafood.kg/dish_image/37856.png
Пельмени,350 гр.,Основные блюда,170 с,https://nambafood.kg/dish_image/140694.png
Баранина с лепешками,350 гр,Основные блюда,280 с,https://nambafood.kg/dish_image/38662.png
Шорпо,,Блюда национальной кухни,150 с,https://nambafood.kg/dish_image/61205.png
Манты 5шт,,Блюда национальной кухни,140 с,https://nambafood.kg/dish_image/61207.png
Плов,,Блюда национальной кухни,120 с,https://nambafood.kg/dish_image/61208.png
Лагман,,Блюда национальной кухни,120 с,https://nambafood.kg/dish_image/61209.png
Лагман гуйру,,Блюда национальной кухни,140 с,https://nambafood.kg/dish_image/61210.png
Босо лагман,,Блюда национальной кухни,140 с,https://nambafood.kg/dish_image/61211.png
Ган-Фан,,Блюда национальной кухни,120 с,https://nambafood.kg/dish_image/61212.png
Бифштекс с гарниром,,Блюда национальной кухни,130 с,https://nambafood.kg/dish_image/61214.png
Дапанджи,,Блюда национальной кухни,180 с,https://nambafood.kg/dish_image/61215.png
Куурдак из баранины,,Блюда национальной кухни,220 с,https://nambafood.kg/dish_image/61218.png
Куурдак из говядины,,Блюда национальной кухни,220 с,https://nambafood.kg/dish_image/61219.png
Куурдак из окорочков,,Блюда национальной кухни,220 с,https://nambafood.kg/dish_image/67128.png
Куурдак баранина + картошка,,Блюда национальной кухни,200 с,https://nambafood.kg/dish_image/61220.png
Куурдак говядина + картошка,,Блюда национальной кухни,200 с,https://nambafood.kg/dish_image/61221.png
Куурдак окорочка + картошка,,Блюда национальной кухни,200 с,https://nambafood.kg/dish_image/67134.png
Бешбармак,,Блюда национальной кухни,180 с,https://nambafood.kg/dish_image/61222.png
Мампар,,Блюда национальной кухни,100 с,https://nambafood.kg/dish_image/61223.png
Бризоль,,Блюда национальной кухни,150 с,https://nambafood.kg/dish_image/61224.png
"Фирменное блюдо ""Сере""",350 гр.,Блюда на жаровне,270 с,https://nambafood.kg/dish_image/38416.png
Баранина на жаровне,350 гр.,Блюда на жаровне,270 с,https://nambafood.kg/dish_image/38391.png
Говядина на жаровне,350 гр.,Блюда на жаровне,270 с,https://nambafood.kg/dish_image/37724.png
Курица на жаровне,350 гр.,Блюда на жаровне,270 с,https://nambafood.kg/dish_image/38417.png
Рыба на жаровне,350 гр.,Блюда на жаровне,270 с,https://nambafood.kg/dish_image/38384.png
Рис обжаренный с яйцами,300 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/140692.png
Рис отварной,200 гр.,Гарниры,50 с,https://nambafood.kg/dish_image/140693.png
Картофель фри,250 гр.,Гарниры,60 с,https://nambafood.kg/dish_image/16109.png
Лепешка,1 порция,Гарниры,20 с,https://nambafood.kg/dish_image/140687.png
Legenda 1 л,1 л,Напитки,50 с,https://nambafood.kg/dish_image/17236.png
Sprite 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/140688.png
Лепешка,1 шт,Мучные изделия,20 с,https://nambafood.kg/dish_image/140691.png
Пирожок 1шт,,Мучные изделия,25 с,https://nambafood.kg/dish_image/61228.png
Самса 1шт,,Мучные изделия,60 с,https://nambafood.kg/dish_image/77723.png
