Наименование,Описание,Категория,Цена,Фото
Ти бон с рататуем,500 гр.,Горячие блюда,950 с,https://nambafood.kg/dish_image/131459.png
Медальоны бон-филе с пюре,400 гр.,Горячие блюда,440 с,https://nambafood.kg/dish_image/131460.png
Мясо Гриль,"Бон-филе говядина, Спагети в сливочном соусе, Микс салат с Лимонно-медовым соусом",Горячие блюда,490 с,https://nambafood.kg/dish_image/132303.png
Курица Миланезе с пюре,,Горячие блюда,390 с,https://nambafood.kg/dish_image/132305.png
Вок с Курицей и овощами,лапша/рис,Горячие блюда,190 с,https://nambafood.kg/dish_image/132306.png
Вок с говядиной и овощами,лапша,Горячие блюда,199 с,https://nambafood.kg/dish_image/132307.png
Курица в кисло-сладком соусе с рисом,,Горячие блюда,370 с,https://nambafood.kg/dish_image/132308.png
Карбонара с курицей,Спагетти с сливочном соусе с кусочками куриного филе и сыром «Грана Падано»,Паста,345 с,https://nambafood.kg/dish_image/131467.png
Феттучини с грибами,"паста с грибами, шампиньоны, вешенки, сыр «Грано Падано», помидоры черри и базелик",Паста,375 с,https://nambafood.kg/dish_image/131468.png
Паста болоньезе,"Спагетти, томатный соус с луком, фарш из телячьей вырезки, помидоры черри, сыр «Грана Падано»",Паста,345 с,https://nambafood.kg/dish_image/131469.png
Фарфалле с соусом песто и грибами,,Паста,375 с,https://nambafood.kg/dish_image/131471.png
Пицца Маргарита,,Пицца 30 см,299 с,https://nambafood.kg/dish_image/132525.png
Пицца Мексика,,Пицца 30 см,360 с,https://nambafood.kg/dish_image/132512.png
Пицца пепперони,,Пицца 30 см,360 с,https://nambafood.kg/dish_image/132510.png
Пицца Цезарь,,Пицца 30 см,410 с,https://nambafood.kg/dish_image/132511.png
"Пицца ""Четыре Сыра""","Сыр Дор Блю, Сыр Голландский, Сыр Брынза, Сыр Моцарелла, Сыр Пармезан, Томатный Соус",Пицца 30 см,410 с,https://nambafood.kg/dish_image/132524.png
Филадельфия,"Сыр креметта, лосось малосольный, огурцы",Роллы,460 с,https://nambafood.kg/dish_image/132520.png
Калифорния,"Тобико,Крабовые палочки, огурцы, сыр креметта, лосось малосольный.",Роллы,330 с,https://nambafood.kg/dish_image/132521.png
Кавасаки,"Огурцы, крабовые палочки, кунжут, соус Спайси, Жареная, хрустящая корочка лосося",Роллы,230 с,https://nambafood.kg/dish_image/132522.png
Жареные роллы,"Лосось малосольный, огурцы, сыр креметта, яйцо куриное, сухари панировачные.",Роллы,310 с,https://nambafood.kg/dish_image/132523.png
Картофель фри,,Гарниры,100 с,https://nambafood.kg/dish_image/132310.png
Картофельное Пюре,,Гарниры,100 с,https://nambafood.kg/dish_image/132311.png
Картофельные дольки,,Гарниры,130 с,https://nambafood.kg/dish_image/132312.png
Айс капучино,,Айс кофе,140 с,https://nambafood.kg/dish_image/132541.png
