Наименование,Описание,Категория,Цена,Фото
Казан кавап,300 гр.,Национальная кухня,320 с,https://nambafood.kg/dish_image/38488.png
Казан кавап с курицей,300 гр.,Национальная кухня,320 с,https://nambafood.kg/dish_image/65519.png
Казан кавап из почек,350 гр.,Национальная кухня,300 с,https://nambafood.kg/dish_image/65520.png
Лазиру (мясо с овощами),350 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/38489.png
Лазыджи (курица с овощами),350 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/38490.png
Джовава,300 гр. Уйгурские вареники с мясной начинкой.,Национальная кухня,270 с,https://nambafood.kg/dish_image/62882.png
Бешбармак,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/38480.png
Оромо,3 шт.,Национальная кухня,180 с,https://nambafood.kg/dish_image/38476.png
Куурдак с мясом и картошкой,500 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/38481.png
Куурдак с печенью и картошкой,500 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/38482.png
Куурдак с бараньими ребрами,500 гр.,Национальная кухня,340 с,https://nambafood.kg/dish_image/65521.png
Куурдак с говяжьими ребрами,500 гр.,Национальная кухня,340 с,https://nambafood.kg/dish_image/65522.png
Суп за-куй-тан,400 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/85095.png
Манты с мясом,5 шт.,Национальная кухня,220 с,https://nambafood.kg/dish_image/38461.png
Манты дрожжевые,5 шт.,Национальная кухня,220 с,https://nambafood.kg/dish_image/38462.png
Манты жаренные с мясом,5 шт.,Национальная кухня,250 с,https://nambafood.kg/dish_image/38465.png
Гюро сяй,400 гр. Без лапши,Национальная кухня,300 с,https://nambafood.kg/dish_image/38472.png
Момо сяй,400 гр.,Национальная кухня,350 с,https://nambafood.kg/dish_image/38473.png
Почки сяй,350 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/65523.png
Печень сяй,350 гр.,Национальная кухня,240 с,https://nambafood.kg/dish_image/65524.png
Ганфан порция,400 гр.,Национальная кухня,220 с,https://nambafood.kg/dish_image/38474.png
Гюро ганфан,450 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/38475.png
Белик сяй,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/38477.png
Фунчеза сяй,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/140649.png
Мушуро,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/140648.png
Ашлям-фу,400 гр.,Национальная кухня,180 с,https://nambafood.kg/dish_image/38479.png
Лагман по-домашнему порция,400 гр.,Лагманный рай,210 с,https://nambafood.kg/dish_image/38468.png
Гюро лагман,450 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/38470.png
Гюро лагман с курицей,450 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/65514.png
Босо лагман,500 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/38471.png
Босо лагман с курицей,500 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/65515.png
Суйру лагман,450 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/65517.png
Лагман с грибами,500 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/38466.png
Лагман с омлетом,400 гр.,Лагманный рай,270 с,https://nambafood.kg/dish_image/140644.png
Лагман с картошкой порция,400 гр.,Лагманный рай,210 с,https://nambafood.kg/dish_image/140647.png
Лагман особый,430 гр. Гуйро с картошкой,Лагманный рай,300 с,https://nambafood.kg/dish_image/65518.png
Жаровня с говядиной,350 гр.,Жаровня,280 с,https://nambafood.kg/dish_image/38570.png
Жаровня из рыбы,350 гр.,Жаровня,310 с,https://nambafood.kg/dish_image/38572.png
Бараньи ребра на жаровне,350 гр.,Жаровня,350 с,https://nambafood.kg/dish_image/65526.png
Говяжьи ребра на жаровне,350 гр.,Жаровня,350 с,https://nambafood.kg/dish_image/65527.png
Тещин язык,"150гр. баклажан, помидоры, чеснок, майонез, зелень",Аппетитные закуски,160 с,https://nambafood.kg/dish_image/38444.png
Холодец,200гр,Аппетитные закуски,150 с,https://nambafood.kg/dish_image/38446.png
Гречка,150 гр.,Гарниры,100 с,https://nambafood.kg/dish_image/38588.png
Рис,150 гр.,Гарниры,100 с,https://nambafood.kg/dish_image/38587.png
Картофельное пюре,150 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/38589.png
Сложный гарнир,200 гр.,Гарниры,130 с,https://nambafood.kg/dish_image/38591.png
