Наименование,Описание,Категория,Цена,Фото
Чизкейк с ягодным соусом,150 гр.,Десерты,259 с,https://nambafood.kg/dish_image/91081.png
Фруктовая тарелка,150 гр.,Десерты,629 с,https://nambafood.kg/dish_image/91079.png
4 сезона 30 см.,"Соус наполи, моцарелла, помидоры, куриное  филе, грибы, копченная колбаса",Пицца,459 с,https://nambafood.kg/dish_image/91098.png
Вегетарианская 30 см.,"Соус наполи, моцарелла, цукини, баклажаны, грибы",Пицца,449 с,https://nambafood.kg/dish_image/91100.png
Пепперони 30 см.,"Соус наполи, моцарелла, колбаса пепперони",Пицца,459 с,https://nambafood.kg/dish_image/91113.png
Пицца болоньезе (острая) 30 см.,"Соус наполи, моцарелла, рагу болоньезе",Пицца,469 с,https://nambafood.kg/dish_image/91112.png
Классическая маргарита 30 см.,"Соус наполи, моцарелла, базилик",Пицца,439 с,https://nambafood.kg/dish_image/91097.png
Клаб сендвич с курицей и с фри,250 гр.,Сендвичи и бургеры,279 с,https://nambafood.kg/dish_image/90934.png
Клаб сендвич с говяжьей ветчиной и с фри,250 гр.,Сендвичи и бургеры,279 с,https://nambafood.kg/dish_image/90935.png
Клаб сендвич с семгой и с фри,250 гр.,Сендвичи и бургеры,299 с,https://nambafood.kg/dish_image/90936.png
Фокачча с розмарином,150 гр.,Хлеб,119 с,https://nambafood.kg/dish_image/91077.png
Фокачча с соусом песто,150 гр.,Хлеб,139 с,https://nambafood.kg/dish_image/91078.png
"Хлеб (черный, белый)",150 гр.,Хлеб,79 с,https://nambafood.kg/dish_image/91221.png
Хлебная корзина,150 гр.,Хлеб,169 с,https://nambafood.kg/dish_image/91222.png
Арбуз-земляника,"0,33 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96256.png
Бодрый цитрус,"0,33 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96259.png
Классический лимонад,"0,25 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96261.png
Апельсиновый лимонад,"0,33 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96262.png
Малиновый лимонад,"0,25 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96263.png
Клубничный лимонад,"0,25 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96264.png
Тропический лимонад,"0,25 мл.",Лимонады,199 с,https://nambafood.kg/dish_image/96266.png
Манго-маракуя лимонад,"0,25 мл.",Лимонады,"199 с


                    170 с",https://nambafood.kg/dish_image/96267.png
Bonaqua 1 л.,1 л.,Холодные напитки,69 с,https://nambafood.kg/dish_image/91225.png
Coca-Cola 1 л.,,Холодные напитки,149 с,https://nambafood.kg/dish_image/91226.png
Red Bull,"0,35 л.",Холодные напитки,249 с,https://nambafood.kg/dish_image/91223.png
"Shweppes 0,33 л.",,Холодные напитки,179 с,https://nambafood.kg/dish_image/132097.png
Апельсиновый фреш,"0,250 мл.",Свежевыжатые фреши,289 с,https://nambafood.kg/dish_image/91092.png
Яблочный фреш,"0,250 мл.",Свежевыжатые фреши,249 с,https://nambafood.kg/dish_image/91093.png
Морковный фреш,"0,250 мл.",Свежевыжатые фреши,229 с,https://nambafood.kg/dish_image/91094.png
Микс фреш,"0,250 мл.",Свежевыжатые фреши,289 с,https://nambafood.kg/dish_image/91096.png
Филадельфия с креветкой,"Лосось, сливочный сыр, креветка",Роллы,379 с,https://nambafood.kg/dish_image/139060.png
Филадельфия,"Лосось, сливочный сыр, огурец",Роллы,369 с,https://nambafood.kg/dish_image/139062.png
Мини роллы с огурцом,,Роллы,229 с,https://nambafood.kg/dish_image/139064.png
Мини роллы с авокадо,,Роллы,229 с,https://nambafood.kg/dish_image/139066.png
Мини роллы с лососем,,Роллы,229 с,https://nambafood.kg/dish_image/139068.png
Жареные роллы с крабом,,Роллы,369 с,https://nambafood.kg/dish_image/139070.png
Жареные роллы с лососем,"Сливочный сыр, лосось, огурец",Роллы,369 с,https://nambafood.kg/dish_image/139072.png
Жареные роллы с тобикой,"Сливочный сыр, лосось, тобико",Роллы,369 с,https://nambafood.kg/dish_image/139074.png
Роллы с угрем,"Угорь, огурец, сливочный сыр",Роллы,399 с,https://nambafood.kg/dish_image/139076.png
Суши с лососем 1 шт.,,Суши,89 с,https://nambafood.kg/dish_image/139077.png
Суши с угрем 1 шт.,,Суши,89 с,https://nambafood.kg/dish_image/139078.png
Суши с икрой 1 шт.,,Суши,89 с,https://nambafood.kg/dish_image/139079.png
Сет «Горячие роллы»‎‎ 60 шт.,Жареные роллы с крабом – 24шт. Жареные роллы с лососем – 24шт. Жареные роллы с тобикой – 12шт.,Сеты,1699 с,https://nambafood.kg/dish_image/139081.png
Сет «Микс»‎‎ 28 шт.,Филадельфия с креветкой – 8шт. Калифорния классик – 8шт. Жареные роллы с тобикой – 12шт,Сеты,989 с,https://nambafood.kg/dish_image/139083.png
