Наименование,Описание,Категория,Цена,Фото
Жареная лапша с курицей (острая),,Жареная лапша,329 с,https://nambafood.kg/dish_image/120786.png
Жареная лапша с курицей (не острая),,Жареная лапша,329 с,https://nambafood.kg/dish_image/120788.png
Жареная лапша с креветками (острая),,Жареная лапша,385 с,https://nambafood.kg/dish_image/120780.png
Жареная лапша с креветками (не острая),,Жареная лапша,385 с,https://nambafood.kg/dish_image/120782.png
Жареная лапша с говядиной (острая),,Жареная лапша,329 с,https://nambafood.kg/dish_image/120783.png
Жареная лапша с говядиной (не острая),,Жареная лапша,329 с,https://nambafood.kg/dish_image/120785.png
Фо жареная - говядина (острая),,Фо,329 с,https://nambafood.kg/dish_image/46277.png
Фо жареная - говядина (не острая),,Фо,329 с,https://nambafood.kg/dish_image/120799.png
Фо жареная - курица (острая),,Фо,329 с,https://nambafood.kg/dish_image/46282.png
Фо жареная - курица (не острая),,Фо,329 с,https://nambafood.kg/dish_image/120801.png
Фо жареная - с креветкой (острая),,Фо,385 с,https://nambafood.kg/dish_image/46278.png
Фо жареная - с креветкой (не острая),,Фо,385 с,https://nambafood.kg/dish_image/120803.png
Фо жареная - с морепродуктами (острая),,Фо,439 с,https://nambafood.kg/dish_image/46280.png
Фо жареная - с морепродуктами (не острая),,Фо,439 с,https://nambafood.kg/dish_image/120805.png
Жареный рис с говядиной и овощами (острая),,Гарниры,329 с,https://nambafood.kg/dish_image/120806.png
Жареный рис с говядиной и овощами(не острая),,Гарниры,329 с,https://nambafood.kg/dish_image/120808.png
Жареный рис с курицей и овощами (острая),,Гарниры,329 с,https://nambafood.kg/dish_image/120809.png
Жареный рис с курицей и овощами (не острая),,Гарниры,329 с,https://nambafood.kg/dish_image/120811.png
Жареный рис с креветками (острая),,Гарниры,385 с,https://nambafood.kg/dish_image/46115.png
Жареный рис с креветками (не острая),,Гарниры,385 с,https://nambafood.kg/dish_image/120813.png
Жареный рис с морепродуктами (острая),,Гарниры,439 с,https://nambafood.kg/dish_image/46112.png
Жареный рис с морепродуктами (не острая),,Гарниры,439 с,https://nambafood.kg/dish_image/120816.png
