Наименование,Описание,Категория,Цена,Фото
Годзила,"300 грамм. состав: нори, рис маринованный ,сыр творожный, креветки, икра тобико оранжевая, соус годзилла",Запеченные Роллы,309 с,https://nambafood.kg/dish_image/135956.png
Нежный с лосоем,"220 г. Состав: нори, рис маринованный ,сыр творожный, лосось терияки, соус унаги, капуста пекинская, нежный замес",Запеченные Роллы,249 с,https://nambafood.kg/dish_image/135966.png
Амори,"300 г. Состав: нори, рис маринованный ,сыр творожный, огурец, лосось терияки, соус амори, скра тобико оранжевая",Запеченные Роллы,299 с,https://nambafood.kg/dish_image/135953.png
Аригато,"310 грамм. состав: нори, рис маринованный ,сыр творожный, авокадо, лосось жареный, кунжут белый, соус аригато",Запеченные Роллы,309 с,https://nambafood.kg/dish_image/135958.png
Масахиро хот,"310 г. Состав: нори, рис маринованный ,сыр творожный, курица отварная, авокадо, кунжут черный и белый, соус масахиро",Запеченные Роллы,299 с,https://nambafood.kg/dish_image/135954.png
Сяке запеченный,"165 г. Нори, рис маринованный, лосось филе, замес нежный.",Запеченные Роллы,219 с,https://nambafood.kg/dish_image/135970.png
Нежный с сыром,"235 г. Состав: нори, рис маринованный ,сыр творожный, салат айберг, нежный замес, соус унаги",Запеченные Роллы,199 с,https://nambafood.kg/dish_image/135962.png
Бинго сет,"32 шт. 970 грамм. Амори 8 шт, калифорния с крабовыми палочками 8 шт., осака темпура 8 шт., триугольник 8 шт.",Сеты,999 с,https://nambafood.kg/dish_image/144278.png
Даймонд сет,"72 шт. 2125 грамм. Краб креветки 8 шт, фуджин 8 шт, филадельфия классика 8 шт, нежный с курицей 8 шт, годзилла 8 шт, аригато 8 шт, нежный темпура 8 шт, темпура чука 8 шт, юдзава 8 шт.",Сеты,1999 с,https://nambafood.kg/dish_image/144279.png
Сет «Завтрак»‎‎,"32 шт. 676 грамм. Филадельфия лайт 8 шт, сяке маки мини 8 шт, каппа маки мини 8 шт, калифорния с лососем 8 шт.",Сеты,799 с,https://nambafood.kg/dish_image/144280.png
Сет «Сакура»‎‎,"40 шт. 1225 грамм. Масахиро хот 8 шт, филадельфия классика 8 шт, Чикаго 8 шт, калифорния с креветкой 8 шт, темпура с креветкой 8 шт.",Сеты,1299 с,https://nambafood.kg/dish_image/144281.png
Сет «Сахара»‎‎,"48 шт. 1455 грамм. Годзилла 8 шт, Амори 8 шт, Масахиро хот 8 шт, аяши 8шт, нежный с сыром 8 шт, запеченный с крабовыми палочками 8 шт.",Сеты,1399 с,https://nambafood.kg/dish_image/144282.png
Сет «Темпура»‎‎,"32 шт. 980 грамм. Синсиро 8 шт, осака темпура 8 шт, темпура чука 8 шт, темпура с креветкой 8 шт",Сеты,1299 с,https://nambafood.kg/dish_image/144283.png
Сет «На двоих»‎‎,,Сеты,599 с,https://nambafood.kg/dish_image/144285.png
Сет «Теплый рай»‎‎,"24 шт. 690 грамм. Нежный с лососем 8 шт, нежный с курицей 8 шт, нежный с сыром 8 шт.",Сеты,699 с,https://nambafood.kg/dish_image/144284.png
Сет «Запеченный»,"Состав: 40 шт. - 1035 г. Сырный с курицей 8 шт., Окунь гриль 8 шт., Сумо 8 шт., Запеченный с крабовыми палочками 8 шт., Яки маки 8 шт.",Сеты,999 с,https://nambafood.kg/dish_image/113395.png
Сет «Любимый»,"Состав: 32 шт. - 845 г. Филадельфия лайт 8 шт., Дзейн 8 шт., Сырный с курицей 8 шт., Треугольник 8 шт.",Сеты,849 с,https://nambafood.kg/dish_image/113396.png
Сет  «Лава»,"Состав: 32 шт. - 865 г. Дуэт 8 шт., Калифорния с крабовыми палочками 8 шт., Лава с лососем 8 шт., Сырный с курицей 8 шт.",Сеты,929 с,https://nambafood.kg/dish_image/113398.png
Сет «Классный»,"Состав: 32 шт. - 845 г. Вкусный 8 шт., Филадельфия лайт 8 шт., Чикен ролл 8 шт., Лава с крабовыми палочками 8 шт.",Сеты,799 с,https://nambafood.kg/dish_image/113397.png
Сет «Филадельфия»,"Состав: 32 шт. - 850 г. Филадельфия классика 8 шт., Филадельфия с огурцом 8 шт., Лава с лососем 8 шт., Сяке сливочный 8 шт.",Сеты,1199 с,https://nambafood.kg/dish_image/113394.png
Пепперони 25 см,"Состав: Пепперони «Тойбосс», сыр моцарелла, неаполитанский соус.",Маленькая пицца 25 см,239 с,https://nambafood.kg/dish_image/121603.png
Маргарита 25 см,"Состав: Сыр моцарелла, неаполитанский соус, помидоры.",Маленькая пицца 25 см,229 с,https://nambafood.kg/dish_image/121605.png
Пицца от шефа,"Состав: Соус от шефа грибной, сыр моцарелла, сыр Чедр, куриное филе «Баракат».",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/121607.png
Шашлычная пицца 25 см,"Состав: Неаполитанский соус, говядина маринованная, лук, сыр моцарелла, помидор, укроп.",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/121609.png
Фирменная пицца 25 см,"Состав: Неаполитанский соус, сыр моцарелла, кукуруза, филе куриное копченое «Тойбосс», помидор, перец болгарский, шампиньоны, укроп, майонез.",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/121611.png
4 сыра 25 см,"Состав: Неаполитанский соус, сыр моцарелла сыр гауда, сыр чедр, сыр пармезан.",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/121613.png
Пицца чили - острая 25 см,"Состав: Чили соус, сыр моцарелла.",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/121615.png
Пицца «Цезарь» 25 см,"Состав: Куриное филе, сыр Моцарелла, сыр Пармезан, помидоры, листья салата, соус цезарь.",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/121617.png
Тайская 25 см.,"Соус неаполитанский, моцарелла, фарш, томат, лук красный, болгарский перец",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/133419.png
Ассорти 25 см.,"Соус неаполитанский, сыр моцарелла, фарш",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/133420.png
Деревенская 25 см.,"Соус неаполитанский, моцарелла, томаты, огурцы маринованные, филе куриное, соус цезарь",Маленькая пицца 25 см,299 с,https://nambafood.kg/dish_image/133421.png
Пепперони 30 см,"Состав: 515 г. Пепперони «Тойбосс», сыр моцарелла, неаполитанский соус.",Средняя пицца 30 см,299 с,https://nambafood.kg/dish_image/113405.png
Маргарита  30 см,"Состав: 500 г. Сыр моцарелла, неаполитанский соус, помидоры.",Средняя пицца 30 см,279 с,https://nambafood.kg/dish_image/113419.png
4 сыра 30 см,"Состав: 500 г. Неаполитанский соус, сыр моцарелла сыр Гауда, сыр чедр, сыр пармезан.",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/113409.png
Пицца чили - острая 30 см,"Состав: 500 г. Чили соус, сыр моцарелла.",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/113403.png
Пицца от шефа 30 см,"Состав: 550 г. Соус от шефа Грибной, сыр моцарелла, сыр Чедр, куриное филе «Баракат».",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/113417.png
Фирменная пицца 30 см,"Состав: 650 г. Неаполитанский соус, сыр моцарелла, кукуруза, филе куриное копченое «Тойбосс», помидор, перец болгарский, шампиньоны, укроп, майонез.",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/113401.png
Шашлычная пицца 30 см,"Состав: 650 г. Неаполитанский соус, говядина маринованная, лук, сыр моцарелла, помидор, укроп.",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/113407.png
Турецкая пицца - острая 30 см,"Состав: 600 г. Сыр моцарелла, неаполитанский соус, куриное филе «Баракат», шампиньоны, корнишоны, халапенью консервированная.",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/113411.png
Цезарь 30 см,"Куриное филе, сыр Моцарелла, сыр Пармезан, помидоры, листья салата, соус Цезарь",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/116888.png
Пицца Деревенская 30 см,"Соус неаполитанский, моцарелла, томаты, огурцы маринованные, филе куриное, соус цезарь",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/117016.png
Тайская 30 см.,"Соус неаполитанский, моцарелла, фарш, томат, лук красный, болгарский перец",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/133422.png
Ассорти 30 см.,"Соус неаполитанский, сыр моцарелла, фарш",Средняя пицца 30 см,389 с,https://nambafood.kg/dish_image/133423.png
Пепперони 40 см,"Состав: 900 г. Пепперони «Тойбосс», сыр моцарелла, неаполитанский соус.",Большая пицца 40 см,399 с,https://nambafood.kg/dish_image/113406.png
Маргарита 40 см,"Состав: 900 г. Сыр моцарелла, неаполитанский соус, помидоры.",Большая пицца 40 см,379 с,https://nambafood.kg/dish_image/113420.png
4 сыра 40 см,"Состав: 900 г. Неаполитанский соус, сыр моцарелла сыр Гауда, сыр чедр, сыр пармезан.",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/113410.png
Пицца чили - острая 40 см,"Состав: 850 г. Чили соус, сыр моцарелла.",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/113404.png
Пицца от шефа 40 см,"Состав: 950 г. Соус от шефа Грибной, сыр моцарелла, сыр Чедр, куриное филе «Баракат».",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/113418.png
Фирменная пицца 40 см,"Состав: 1000 г. Неаполитанский соус, сыр моцарелла, кукуруза, филе куриное копченое «Тойбосс», помидор, перец болгарский, шампиньоны, укроп, майонез.",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/113402.png
Шашлычная пицца 40 см,"Состав: 950 г. Неаполитанский соус, говядина маринованная, лук, сыр моцарелла, помидор, укроп.",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/113408.png
Турецкая пицца - острая 40 см,"Состав: 900 г. Сыр моцарелла, неаполитанский соус, куриное филе «Баракат», шампиньоны, корнишоны, халапенье консервированная.",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/113412.png
Цезарь 40 см,"Куриное филе, сыр Моцарелла, сыр Пармезан, помидоры, листья салата, соус Цезарь",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/117012.png
Пицца Деревенская 40 см,"Купере филе, картофель стафф, огурцы маринованные, соус непролитанский, помидоры",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/117017.png
Ассорти 40 см.,"Соус неаполитанский, сыр моцарелла, фарш пепперони, болгарский перец, шампиньоны",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/133424.png
Тайская 40 см.,"Соус неаполитанский, моцарелла, фарш, томат, лук красный, болгарский перец",Большая пицца 40 см,539 с,https://nambafood.kg/dish_image/133425.png
Картофель фри,"Состав: картофель фри , соль",Закуски,109 с,https://nambafood.kg/dish_image/113423.png
Рисовые шарики с курицей,"Состав: рис маринованный, курица, сыр сливочный, кляр, сухари панировочные.",Закуски,149 с,https://nambafood.kg/dish_image/113425.png
Рисовые шарики с сыром,"Состав: рис маринованный, соус мацахиро, кляр, сухари панировочные.",Закуски,149 с,https://nambafood.kg/dish_image/113426.png
"Coca-Cola 0,5 л",,Напитки,60 с,https://nambafood.kg/dish_image/113438.png
Coca-Cola 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/140823.png
Coca-Cola 2 л,,Напитки,150 с,https://nambafood.kg/dish_image/140824.png
"Fanta 0,5 л",,Напитки,55 с,https://nambafood.kg/dish_image/113439.png
Fanta 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/140822.png
"Piko апельсин 0,5 л",,Напитки,80 с,https://nambafood.kg/dish_image/113441.png
Piko апельсин 1 л,,Напитки,130 с,https://nambafood.kg/dish_image/113442.png
