Наименование,Описание,Категория,Цена,Фото
Фунчеза с мясом по-корейски,"250 гр. Теплый салат из говядины, фунчезы с древесными грибами",Южно-Корейская кухня,350 с,https://nambafood.kg/dish_image/105225.png
Ассорти фруктовое,"1,2 кг. Фрукты по сезону",Холодные закуски,700 с,https://nambafood.kg/dish_image/15060.png
Ассорти солений,"300 гр. Огурцы маринованные, помидоры маринованные, капуста квашенная,",Холодные закуски,300 с,https://nambafood.kg/dish_image/28904.png
Ассорти мясное (на банкет),"400 гр. Язык отварной, телятина копченная, куриный рулет, утка копченная",Холодные закуски,880 с,https://nambafood.kg/dish_image/28905.png
Ассорти рыбное (на банкет),"400 гр. Семга, эсколар, горбуша, икра",Холодные закуски,890 с,https://nambafood.kg/dish_image/15057.png
Ассорти овощное,"300 гр. Помидоры, огурцы, перец, зелень,",Холодные закуски,260 с,https://nambafood.kg/dish_image/15058.png
Боярская закуска,"320 гр. Сельдь, огурцы, картофель",Холодные закуски,300 с,https://nambafood.kg/dish_image/28900.png
Сосиски к пиву Ассорти,"850 гр. Французские, Испанские, Чешские, Албанские, кваш. капуста, горчица",Горячие закуски,490 с,https://nambafood.kg/dish_image/28962.png
Креветки жареные со специями,"340 гр. Креветки, специи, лимон",Горячие закуски,700 с,https://nambafood.kg/dish_image/66996.png
Мойва жареная в кляре,"250 гр. Мойва, маслины, лимон",Горячие закуски,350 с,https://nambafood.kg/dish_image/28963.png
Куриные крылышки Баффало,"450 гр. Куриные крылышки, аджика, специи, чесночные гренки",Горячие закуски,540 с,https://nambafood.kg/dish_image/15066.png
Ассорти в кляре,"400 гр. Говядина, курица, рыба",Горячие закуски,680 с,https://nambafood.kg/dish_image/15063.png
Филадельфия,"200 гр. Сыр Филадельфия, огурец, семга",Японская кухня Роллы,480 с,https://nambafood.kg/dish_image/15132.png
Каппа Маки,"200 гр. Жареные роллы, семга, огурец",Японская кухня Роллы,450 с,https://nambafood.kg/dish_image/15297.png
Ким-паб семга,"200 гр. Листья ким, семга, дайкон, рис",Японская кухня Роллы,350 с,https://nambafood.kg/dish_image/15137.png
