Наименование,Описание,Категория,Цена,Фото
Колбаски гриль с картофелем под сыром,"Две колбаски, сыр и картофель",Горячие блюда,420 с,https://nambafood.kg/dish_image/143563.png
Тибончики из ягненка,300 г,Горячие блюда,1150 с,https://nambafood.kg/dish_image/144464.png
Куриная грудка со стручковой фасолью,,Горячие блюда,470 с,https://nambafood.kg/dish_image/143565.png
Медальоны под соусом демиглас,,Горячие блюда,700 с,https://nambafood.kg/dish_image/143567.png
Рис,,Гарниры,90 с,https://nambafood.kg/dish_image/120475.png
Картофель фри,,Гарниры,120 с,https://nambafood.kg/dish_image/120476.png
Овощи гриль,,Гарниры,250 с,https://nambafood.kg/dish_image/120477.png
Шпинат в сливочном соусе с сыром,,Гарниры,220 с,https://nambafood.kg/dish_image/120478.png
Зеленая гречка,,Гарниры,90 с,https://nambafood.kg/dish_image/120479.png
Картофельные дольки,,Гарниры,90 с,https://nambafood.kg/dish_image/120480.png
Хлебная корзинка,,Гарниры,100 с,https://nambafood.kg/dish_image/121456.png
Брауни,,Десерты,180 с,https://nambafood.kg/dish_image/144468.png
Малиновый чизкейк,,Десерты,250 с,https://nambafood.kg/dish_image/144465.png
Наполеон,,Десерты,200 с,https://nambafood.kg/dish_image/120483.png
Медовик,,Десерты,160 с,https://nambafood.kg/dish_image/144467.png
Фисташковый рулет,,Десерты,250 с,https://nambafood.kg/dish_image/121811.png
Шоколадный чизкейк,,Десерты,250 с,https://nambafood.kg/dish_image/143569.png
Морковный торт,,Десерты,230 с,https://nambafood.kg/dish_image/144466.png
Овсяное печенье с арахисом,,Выпечка,40 с,https://nambafood.kg/dish_image/120493.png
Шоколадное печенье,,Выпечка,50 с,https://nambafood.kg/dish_image/120501.png
Coca cola 0.5 л,,Напитки,100 с,https://nambafood.kg/dish_image/120495.png
Fanta 0.5 л,,Напитки,100 с,https://nambafood.kg/dish_image/120496.png
Sprite 0.5 л,,Напитки,100 с,https://nambafood.kg/dish_image/120497.png
