Наименование,Описание,Категория,Цена,Фото
Сэндвич с семгой,,Бургеры и сэндвичи,350 с,https://nambafood.kg/dish_image/115385.png
Клаб сэндвич с курицей,,Бургеры и сэндвичи,300 с,https://nambafood.kg/dish_image/115380.png
Бургер с курицей,,Бургеры и сэндвичи,400 с,https://nambafood.kg/dish_image/115384.png
Бургер с говядиной,,Бургеры и сэндвичи,400 с,https://nambafood.kg/dish_image/115381.png
Пицца Шашлычная,,Пиццы,500 с,https://nambafood.kg/dish_image/115446.png
Пицца Чили,,Пиццы,400 с,https://nambafood.kg/dish_image/115447.png
Пицца Четыре сыра,,Пиццы,420 с,https://nambafood.kg/dish_image/115448.png
Пицца Охотничья,,Пиццы,400 с,https://nambafood.kg/dish_image/115451.png
Пицца Мексиканская,,Пиццы,450 с,https://nambafood.kg/dish_image/115452.png
Пицца Маргарита,,Пиццы,315 с,https://nambafood.kg/dish_image/115453.png
Пицца Куриная,,Пиццы,430 с,https://nambafood.kg/dish_image/115454.png
Пиде с сыром,,Пиде,350 с,https://nambafood.kg/dish_image/130169.png
Пиде с грибами,,Пиде,350 с,https://nambafood.kg/dish_image/130170.png
Пиде Болоньезе,,Пиде,350 с,https://nambafood.kg/dish_image/130171.png
Пиде с салями и сыром,,Пиде,350 с,https://nambafood.kg/dish_image/130172.png
Пиде с говядиной,,Пиде,350 с,https://nambafood.kg/dish_image/130173.png
Пиде с курицей и сыром,,Пиде,350 с,https://nambafood.kg/dish_image/130174.png
Хачапури,,Пиде,305 с,https://nambafood.kg/dish_image/130175.png
Лахманджун,,Пиде,305 с,https://nambafood.kg/dish_image/130176.png
Блинчики со сметаной,,Выпечка,185 с,https://nambafood.kg/dish_image/115465.png
Блинчики с творогом,,Выпечка,185 с,https://nambafood.kg/dish_image/115464.png
Венские вафли,,Выпечка,215 с,https://nambafood.kg/dish_image/115460.png
Красный бархат,,Десерты,225 с,https://nambafood.kg/dish_image/115356.png
Десерт Прага,,Десерты,235 с,https://nambafood.kg/dish_image/115402.png
Тирамису,,Десерты,350 с,https://nambafood.kg/dish_image/115404.png
Фисташковый десерт,,Десерты,350 с,https://nambafood.kg/dish_image/115357.png
Медовик,,Десерты,250 с,https://nambafood.kg/dish_image/115358.png
Блинчики с маскарпоне,,Десерты,280 с,https://nambafood.kg/dish_image/130177.png
Рис со шпинатом в сливочном соусе,,Гарниры,155 с,https://nambafood.kg/dish_image/116572.png
Рис отварной,,Гарниры,155 с,https://nambafood.kg/dish_image/116577.png
Картофель фри,,Гарниры,185 с,https://nambafood.kg/dish_image/115394.png
Овощи гриль,,Гарниры,235 с,https://nambafood.kg/dish_image/115390.png
Крокеты,,Гарниры,155 с,https://nambafood.kg/dish_image/115389.png
Картофель по-деревенски,,Гарниры,215 с,https://nambafood.kg/dish_image/116571.png
Картофель с грибами,,Гарниры,225 с,https://nambafood.kg/dish_image/115386.png
Coca-Cola 1 л,,Напитки,140 с,https://nambafood.kg/dish_image/130178.png
Sprite 1 л,,Напитки,140 с,https://nambafood.kg/dish_image/130179.png
Fanta 1 л,,Напитки,140 с,https://nambafood.kg/dish_image/130180.png
Кетчуп,,Соусы,85 с,https://nambafood.kg/dish_image/115412.png
Сметана,,Соусы,85 с,https://nambafood.kg/dish_image/115413.png
Соус-Барбекю,,Соусы,85 с,https://nambafood.kg/dish_image/115410.png
