Наименование,Описание,Категория,Цена,Фото
Мороженое с сиропом,в ассортименте,Десерты,200 с,https://nambafood.kg/dish_image/22328.png
Красный бархат,,Десерты,160 с,https://nambafood.kg/dish_image/103094.png
Мохито без алкогольный,"0,3 мл",Напитки,275 с,https://nambafood.kg/dish_image/22385.png
Лимонад,"0,3 мл",Напитки,150 с,https://nambafood.kg/dish_image/22386.png
Смузи  в ассортименте,"Клубника, апельсин, банан 0,3 мл",Напитки,200 с,https://nambafood.kg/dish_image/22389.png
Глинтвейн безалкогольный,"0,25 мл",Напитки,150 с,https://nambafood.kg/dish_image/22391.png
Свежевыжатые соки,"Яблоко, апельсин, морковь 0,25 мл",Напитки,210 с,https://nambafood.kg/dish_image/22392.png
Тоник,"0,25 мл",Напитки,144 с,https://nambafood.kg/dish_image/22395.png
Боржоми,"0,5 мл",Напитки,95 с,https://nambafood.kg/dish_image/140730.png
Fanta,0.25 мл,Напитки,50 с,https://nambafood.kg/dish_image/22399.png
Coca-Cola,"0,25 мл",Напитки,50 с,https://nambafood.kg/dish_image/22405.png
Sprite,"0,25 мл",Напитки,50 с,https://nambafood.kg/dish_image/22409.png
Вода «Легенда»‎‎,"0,25 мл",Напитки,35 с,https://nambafood.kg/dish_image/140731.png
"Соки  натуральные 0,25мл",в ассортименте,Напитки,69 с,https://nambafood.kg/dish_image/22413.png
Лёд,,Добавки к кофе,30 с,https://nambafood.kg/dish_image/22440.png
Мед,,Добавки к кофе,84 с,https://nambafood.kg/dish_image/22441.png
Сливки,,Добавки к кофе,60 с,https://nambafood.kg/dish_image/22442.png
Молоко,,Добавки к кофе,60 с,https://nambafood.kg/dish_image/22443.png
Сироп,,Добавки к кофе,35 с,https://nambafood.kg/dish_image/22444.png
Каша в кружке манная,,Завтраки,120 с,https://nambafood.kg/dish_image/22346.png
Каша в кружке пшенная,,Завтраки,120 с,https://nambafood.kg/dish_image/22347.png
Каша  в кружке овсяная,,Завтраки,120 с,https://nambafood.kg/dish_image/22348.png
Омлет в кружке,из 2-х яиц,Завтраки,120 с,https://nambafood.kg/dish_image/22345.png
Фриттата,,Завтраки,120 с,https://nambafood.kg/dish_image/22344.png
Блинчики с мясом,2 шт,Завтраки,135 с,https://nambafood.kg/dish_image/22349.png
Блинчики с джемом,3 шт,Завтраки,120 с,https://nambafood.kg/dish_image/22363.png
Блинчики со сметаной,3 шт,Завтраки,120 с,https://nambafood.kg/dish_image/22364.png
Творожная запеканка,,Завтраки,100 с,https://nambafood.kg/dish_image/22350.png
Хрустящие тосты с пастормой,,Завтраки,160 с,https://nambafood.kg/dish_image/22341.png
Хрустящие тосты с тунцом,,Завтраки,160 с,https://nambafood.kg/dish_image/22342.png
Хрустящие тосты с сервелатом,,Завтраки,160 с,https://nambafood.kg/dish_image/22343.png
Клаб сендвич с тунцом,,Завтраки,195 с,https://nambafood.kg/dish_image/22358.png
Клаб сендвич с уткой,,Завтраки,195 с,https://nambafood.kg/dish_image/22359.png
Клаб сендвич с пастормой,,Завтраки,195 с,https://nambafood.kg/dish_image/22360.png
