Наименование,Описание,Категория,Цена,Фото
Плов «Чайханский»,"400 гр. Фирменный плов из риса ""Лазер"" с добавлением чеснока и узбекских специй",Горячие блюда,230 с,https://nambafood.kg/dish_image/23741.png
Лапша Удон с морепродуктами,,Блюда на Wok'e,420 с,https://nambafood.kg/dish_image/29637.png
Лапша удон с курицей,,Блюда на Wok'e,370 с,https://nambafood.kg/dish_image/29641.png
Гречневая лапша с креветками,,Блюда на Wok'e,420 с,https://nambafood.kg/dish_image/29653.png
Лапша Удон с говядиной,,Блюда на Wok'e,390 с,https://nambafood.kg/dish_image/45474.png
Рисовая лапша Пад Тай с курицей,,Блюда на Wok'e,330 с,https://nambafood.kg/dish_image/45476.png
Рисовая лапша Пад Тай с креветками,,Блюда на Wok'e,410 с,https://nambafood.kg/dish_image/46901.png
Блек Тай с морепродуктами,,Блюда на Wok'e,450 с,https://nambafood.kg/dish_image/71748.png
Гречневая лапша с овощами,,Блюда на Wok'e,250 с,https://nambafood.kg/dish_image/71749.png
Гречневая лапша с куриной грудкой,Грибами и вялеными томатами,Блюда на Wok'e,350 с,https://nambafood.kg/dish_image/71750.png
Овощи на гриле,150 гр.,Гарниры,150 с,https://nambafood.kg/dish_image/46898.png
Картофель с грибами по домашнему,150 гр.,Гарниры,140 с,https://nambafood.kg/dish_image/23780.png
Рис отварной,,Гарниры,70 с,https://nambafood.kg/dish_image/71756.png
Рис с овощами и яйцом,,Гарниры,100 с,https://nambafood.kg/dish_image/71757.png
Домашние соленья,350 гр,Холодные закуски,330 с,https://nambafood.kg/dish_image/23703.png
Язык под фирменным соусом,По пред заказу за 24-72 часа.,Холодные закуски,300 с,https://nambafood.kg/dish_image/68328.png
Свежие овощи,350 гр.,Холодные закуски,300 с,https://nambafood.kg/dish_image/23701.png
Селедка под водку,330 гр,Холодные закуски,220 с,https://nambafood.kg/dish_image/23697.png
Чучук,150 гр. По предзаказу за 24 часа.,Холодные закуски,280 с,https://nambafood.kg/dish_image/23696.png
Плов «Чайханский» 1кг,1 кг.,Блюда на заказ (время приготовления 1 час),1500 с,https://nambafood.kg/dish_image/23797.png
Форель в азиатском стиле 1кг,1 шт.,Блюда на заказ (время приготовления 1 час),1200 с,https://nambafood.kg/dish_image/23793.png
Куурдак 1кг,,Блюда на заказ (время приготовления 1 час),1200 с,https://nambafood.kg/dish_image/71759.png
Лепешка,1 шт.,Мучные изделия,40 с,https://nambafood.kg/dish_image/23786.png
Боорсоки порция,1 порция,Мучные изделия,50 с,https://nambafood.kg/dish_image/23785.png
Хлеб,1 порция,Мучные изделия,60 с,https://nambafood.kg/dish_image/23784.png
Минеральная вода с газом,1л,Напитки,80 с,https://nambafood.kg/dish_image/140707.png
Минеральная вода без газа,1л,Напитки,80 с,https://nambafood.kg/dish_image/140708.png
Пепси 1л,,Напитки,120 с,https://nambafood.kg/dish_image/71761.png
Миринда 1л,,Напитки,120 с,https://nambafood.kg/dish_image/71762.png
7ап 1л,,Напитки,120 с,https://nambafood.kg/dish_image/71763.png
