Наименование,Описание,Категория,Цена,Фото
Ролл Рок-н-ролл,"8 шт., 235 гр. Масаго зеленая, угорь, лосось, масаго красная, мягкий сыр, огурец, нори, рис.",Фирменные роллы,390 с,https://nambafood.kg/dish_image/111796.png
Ролл Чиз угорь,"8 шт., 210 гр. Угорь, кунжут, мягкий сыр, нори, рис.",Фирменные роллы,390 с,https://nambafood.kg/dish_image/111797.png
Ролл Императорский лосось,"8 шт., 250 гр. Зеленый лук, майонез, мясо краба (имитация), кунжут, лосось, масаго оранжевая, креветки, огурец, нори, рис.",Фирменные роллы,390 с,https://nambafood.kg/dish_image/111798.png
Ролл Дракон,"8 шт., 230 гр. Угорь, кунжут, лосось, мягкий сыр, огурец, нори, рис.",Фирменные роллы,440 с,https://nambafood.kg/dish_image/111800.png
Ролл Императорский угорь,"8 шт., 240 гр. Зеленый лук, угорь, майонез, мясо краба (имитация), кунжут, масаго оранжевая, креветки, огурец, нори, рис.",Фирменные роллы,390 с,https://nambafood.kg/dish_image/111799.png
Ролл Биг,"Такуан, курица, огурец, стружка тунца,спайси соус, нори, рис.",Фирменные роллы,290 с,https://nambafood.kg/dish_image/111801.png
Ролл Снежи,"Рис, японское тесто, лосось, мягкий сыр.",Фирменные роллы,340 с,https://nambafood.kg/dish_image/111803.png
Кинг ролл с курицей,,Фирменные роллы,220 с,https://nambafood.kg/dish_image/144243.png
Кинг ролл с крабом,,Фирменные роллы,220 с,https://nambafood.kg/dish_image/144244.png
Кинг ролл с лососем,,Фирменные роллы,250 с,https://nambafood.kg/dish_image/144245.png
Сет Инь-Янь 2.0,"32 шт., 600 гр. Ролл Сочная креветка, Ролл Сочный краб, Ролл Сочный лосось, Ролл Цыпа (спайси соус)",Сеты,690 с,https://nambafood.kg/dish_image/111804.png
Сет City,"40 шт., 1110 гр. Ролл казуми (белый соус), Филадельфия спешл, Ролл Зеленая река,Филадельфия классик, Ролл Филадельфия Хот (спайси соус)",Сеты,1040 с,https://nambafood.kg/dish_image/111807.png
Сет Филадельфия,"24 шт., 685 гр. Ролл Филадельфия Хот (спайси соус), Ролл Филадельфия классик, Ролл Филадельфия спешл.",Сеты,870 с,https://nambafood.kg/dish_image/111808.png
Сет Жара,"48 шт. Филадельфия классик, Чиз лосось, Филадельфия Ямайка, Фреш, Калифорния классик, Окинава.",Сеты,1550 с,https://nambafood.kg/dish_image/111810.png
Сет Горячие пирожки,"50 шт. Филадельфия классик, Калифорния классик, Сочный лосось, Казуми, Лариса Ивановна, Темпурный ролл.",Сеты,1350 с,https://nambafood.kg/dish_image/111811.png
