Наименование,Описание,Категория,Цена,Фото
Пук тяй порция,"500 г. Свинина, овощи, яйцо, грибы, соевая паста, перец.",Первые блюда,175 с,https://nambafood.kg/dish_image/21837.png
Пук тяй 0.7,"400 г. Свинина, кабачки, картофель, яйцо, грибы.",Первые блюда,155 с,https://nambafood.kg/dish_image/50079.png
Тыби тяй порция,"500 г. Свинина, тофу, перец, лук.",Первые блюда,175 с,https://nambafood.kg/dish_image/22073.png
Тыби тяй 0.7,"400 г. Свинина, тофу, перец, лук.",Первые блюда,155 с,https://nambafood.kg/dish_image/50080.png
Тыби тяй (говядина) Порция,500 г,Первые блюда,210 с,https://nambafood.kg/dish_image/67751.png
Тыби тяй (говядина) 0.7,400 г,Первые блюда,185 с,https://nambafood.kg/dish_image/67752.png
Миек-кук порция,"400 г. Свинина, тофу, морская капуста.",Первые блюда,185 с,https://nambafood.kg/dish_image/21845.png
Миек кук 0.7,"300 г. Свинина, тофу, морская капуста",Первые блюда,165 с,https://nambafood.kg/dish_image/50081.png
Сиряги тямури порция,"400 г. Свинина, тофу, капуста корейская, соевая паста.",Первые блюда,165 с,https://nambafood.kg/dish_image/21839.png
Сиряги тямури 0.7,"300 г. Свинина, тофу, корейская капуста.",Первые блюда,145 с,https://nambafood.kg/dish_image/50082.png
Сиряг тямури (говядина) Порция,400 г.,Первые блюда,195 с,https://nambafood.kg/dish_image/67753.png
Сиряг тямури (говядина) 0.7,300 г,Первые блюда,175 с,https://nambafood.kg/dish_image/67754.png
Рамён,500 г,Первые блюда,240 с,https://nambafood.kg/dish_image/21838.png
Пельмени по-корейски порция,"500 г. Бульон, соевый соус, уксус, перец",Первые блюда,205 с,https://nambafood.kg/dish_image/22083.png
Пельмени по-корейски  0.7,"400 г. Бульон, лук, уксус, соевый соус.",Первые блюда,185 с,https://nambafood.kg/dish_image/50083.png
Пельмени по-домашнему порция,500 г,Первые блюда,205 с,https://nambafood.kg/dish_image/21835.png
Пельмени по-домашнему 0.7,400 г,Первые блюда,185 с,https://nambafood.kg/dish_image/50084.png
Солянка порция,400 г,Первые блюда,240 с,https://nambafood.kg/dish_image/21840.png
Солянка 0.7,300 г,Первые блюда,215 с,https://nambafood.kg/dish_image/50085.png
Суп из морепродуктов,"400 г. Морской коктейль, капуста морская.",Первые блюда,230 с,https://nambafood.kg/dish_image/21843.png
Уха по-царски порция,"400 г. Семга, судак, картофель.",Первые блюда,205 с,https://nambafood.kg/dish_image/22082.png
Уха по-царски 0.7,"300 г. Красная рыба судак, морковь, картофель.",Первые блюда,185 с,https://nambafood.kg/dish_image/50087.png
Суп с фрикадельками порция,400 г,Первые блюда,185 с,https://nambafood.kg/dish_image/21841.png
Суп с фрикадельками 0.7,300 г,Первые блюда,165 с,https://nambafood.kg/dish_image/50088.png
Юкидян,"500 г. Говядина, папоротник, грибы, фунчеза, кочи тяй.",Первые блюда,260 с,https://nambafood.kg/dish_image/67756.png
Китайский суп (похмельный),"500 г. Говядина, фунчеза, грибы, тыби, специи.",Первые блюда,230 с,https://nambafood.kg/dish_image/67757.png
Суп лапша,400 г,Первые блюда,185 с,https://nambafood.kg/dish_image/67758.png
Пулькоги,"500 г. Говядина, грибы, фунчеза, яйцо, кунжутное масло.",Первые блюда,240 с,https://nambafood.kg/dish_image/87735.png
Кя Дя без мясо,400гр.,Первые блюда,135 с,https://nambafood.kg/dish_image/102249.png
Сосиски с гарниром,300 г. Две сосиски и гарнир на выбор.,Вторые блюда,240 с,https://nambafood.kg/dish_image/140475.png
Отбивная с грибами,"250 г. Куриная отбивная, вешенки, помидоры, сыр.",Вторые блюда,300 с,https://nambafood.kg/dish_image/21856.png
Курица на жаровне,"300 г. Куриное филе, перец, масло кунжутное, чеснок, специи.",Вторые блюда,300 с,https://nambafood.kg/dish_image/67766.png
Цыплята табака,1 п.,Вторые блюда,520 с,https://nambafood.kg/dish_image/21854.png
Фрикасе,"250 г. Куриное филе, вешенки, кукуруза, сметана.",Вторые блюда,300 с,https://nambafood.kg/dish_image/21858.png
Токпокки,"400 г. Коретег, креветки, анчоусы, капуста, кочи тяй, яйцо.",Вторые блюда,360 с,https://nambafood.kg/dish_image/87740.png
Форель жареная,200 г,Вторые блюда,330 с,https://nambafood.kg/dish_image/103365.png
Сазан жареный,200 г,Вторые блюда,310 с,https://nambafood.kg/dish_image/22096.png
