Наименование,Описание,Категория,Цена,Фото
Симит с сыром,,Симиты,240 с,https://nambafood.kg/dish_image/131658.png
Симит с семгой,,Симиты,380 с,https://nambafood.kg/dish_image/131657.png
«‎Облачный»‎ бургер с куриной котлетой,,Бургеры,460 с,https://nambafood.kg/dish_image/131673.png
«‎Облачный»‎ бургер с говядиной,,Бургеры,460 с,https://nambafood.kg/dish_image/131674.png
Филадельфия,"Лосось, сливочный сыр",Роллы,460 с,https://nambafood.kg/dish_image/131682.png
Каппа маки,,Роллы,280 с,https://nambafood.kg/dish_image/131683.png
Сяке маки,,Роллы,330 с,https://nambafood.kg/dish_image/131684.png
Унаги маки,,Роллы,340 с,https://nambafood.kg/dish_image/131685.png
Цезарь ролл,,Роллы,390 с,https://nambafood.kg/dish_image/131686.png
Темпура с креветками,"Сливочный сыр, лосось, зеленый лук",Роллы,520 с,https://nambafood.kg/dish_image/131687.png
Темпура с угрем,"Сливочный сыр, лосось, зеленый лук",Роллы,540 с,https://nambafood.kg/dish_image/131688.png
Хот калифорния,"Лосось ,авокадо, огурец, майонез",Роллы,520 с,https://nambafood.kg/dish_image/131689.png
Канадский ролл,"Угорь, сливочный сыр, огурец, унаги соус",Роллы,540 с,https://nambafood.kg/dish_image/131691.png
Калифорния,"Лосось ,авокадо, огурец, майонез",Роллы,460 с,https://nambafood.kg/dish_image/131690.png
Тобико,"Угорь, тобико, сливочный сыр",Роллы,550 с,https://nambafood.kg/dish_image/131692.png
Горячий сет роллы,"Айриш, хот калифорния, темпура с угрем",Роллы,1700 с,https://nambafood.kg/dish_image/131693.png
Роллин гуд сет,"Калифорния, филадельфия, канадский ролл",Роллы,1600 с,https://nambafood.kg/dish_image/131694.png
Мясной сет,,Сеты,3400 с,https://nambafood.kg/dish_image/131664.png
Пивной сет,,Сеты,1600 с,https://nambafood.kg/dish_image/131665.png
Ассорти из морепродуктов,,Сеты,3400 с,https://nambafood.kg/dish_image/131666.png
Картофель фри,,Гарниры,170 с,https://nambafood.kg/dish_image/131770.png
Рис,,Гарниры,170 с,https://nambafood.kg/dish_image/131771.png
Овощи на гриле,,Гарниры,170 с,https://nambafood.kg/dish_image/131773.png
Пюре,,Гарниры,170 с,https://nambafood.kg/dish_image/131774.png
Наполеон,,Десерты,470 с,https://nambafood.kg/dish_image/131628.png
Чизкейк нью-йорк,,Десерты,370 с,https://nambafood.kg/dish_image/131629.png
Тирамису,,Десерты,380 с,https://nambafood.kg/dish_image/131630.png
Банановый кейк,,Десерты,370 с,https://nambafood.kg/dish_image/131631.png
Фруктовый салат с домашним йогуртом,,Десерты,260 с,https://nambafood.kg/dish_image/131632.png
Профитроли,С шоколадным муссом и клубничным кремом,Десерты,490 с,https://nambafood.kg/dish_image/131633.png
Медовый торт с шоколадным кремом «‎Англес»‎,,Десерты,320 с,https://nambafood.kg/dish_image/131634.png
Фруктовая нарезка,,Десерты,950 с,https://nambafood.kg/dish_image/131635.png
"Borjomi 0,5 л",,Напитки,205 с,https://nambafood.kg/dish_image/132093.png
"Pepsi 0,25 л.",,Напитки,95 с,https://nambafood.kg/dish_image/132089.png
"Mirinda 0,25 л",,Напитки,95 с,https://nambafood.kg/dish_image/132090.png
"7up 0,25 л.",,Напитки,95 с,https://nambafood.kg/dish_image/132091.png
"Asu 0,25 л.",,Напитки,95 с,https://nambafood.kg/dish_image/132094.png
Сок Gracio 1 л.,,Напитки,290 с,https://nambafood.kg/dish_image/132095.png
"Shweppes 0,25 л.",,Напитки,120 с,https://nambafood.kg/dish_image/132096.png
