Наименование,Описание,Категория,Цена,Фото
Сет «Финляндия»,"Филадельфия 4 шт. (лосось, сыр, огурец, масаго), Санрайс 4 шт. (краб, огурец, спайс соус, масаго оранжевый), Черный Самурай 4 шт. (копченый лосось, сыр, огурец, тоббико черный), Сяки Маки 2 шт. (лосось), Лава 2 шт. (огурец, лосось, соус лава), Унаги Маки 2 шт. (угорь).",Сеты,650 с,https://nambafood.kg/dish_image/83287.png
Сет «Лапландия»,"Дракон 4 шт. (угорь, сыр, огурец), Такара 4 шт. (огурец, помидор, сыр, лосось, кунжут микс), Сарано 4 шт.(стружка тунца, огурец, ананас, сыр, лосось), Сяки Маки  2 шт. (лосось), Лава 2 шт. (огурец, лосось, соус лава), Унаги 2 шт. (угорь).",Сеты,770 с,https://nambafood.kg/dish_image/83288.png
Рис,,Гарниры,70 с,https://nambafood.kg/dish_image/76398.png
Лапша,,Гарниры,70 с,https://nambafood.kg/dish_image/76400.png
Фри,,Гарниры,90 с,https://nambafood.kg/dish_image/76399.png
"Coca-Cola 0,5 л",,Напитки,50 с,https://nambafood.kg/dish_image/140664.png
Coca-Cola 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/140666.png
"Fuse tea 0,5 л",,Напитки,55 с,https://nambafood.kg/dish_image/76394.png
Fuse tea 1л,,Напитки,80 с,https://nambafood.kg/dish_image/76395.png
"Bonaqua 0,5",,Напитки,30 с,https://nambafood.kg/dish_image/140661.png
Bonaqua 1 л,,Напитки,40 с,https://nambafood.kg/dish_image/140662.png
Чалап,,Напитки,40 с,https://nambafood.kg/dish_image/139134.png
