Наименование,Описание,Категория,Цена,Фото
Мисо суп с лососем,,Супы,439 с,https://nambafood.kg/dish_image/64901.png
Том Ям Кай,"Тайский пикантный суп на основе галангала, лемонграсса, листа кафирлайма, кокосового молока и куриного бульона с вешенками и куриным филе.",Супы,469 с,https://nambafood.kg/dish_image/64867.png
Том Ям Кунг,"Тайский пикантный суп на основе галангала, лемонграсса, листа кафирлайма и куриного бульона, с грибами шиитаке и тигровыми креветками.",Супы,579 с,https://nambafood.kg/dish_image/64929.png
Суп чечевичный,,Супы,229 с,https://nambafood.kg/dish_image/64866.png
Грибной крем-суп,Крем-суп из трех видов грибов с кокосовым молоком,Супы,199 с,https://nambafood.kg/dish_image/145488.png
Острый китайский суп,"Суп с говядиной и куриным филе, рисовой лапшой, проросшими бобами, болгарским перцем, картофелем, морковью, перцем чили и древесными грибами.",Супы,369 с,https://nambafood.kg/dish_image/64902.png
Сакана набе,Острый суп на основе рыбного бульона с морепродуктами и кинзой.,Супы,529 с,https://nambafood.kg/dish_image/64909.png
Суп Дзосуй с лососем,"Оригинальный суп с нежным лососем, взбитым яйцом и водорослями вакамэ.",Супы,399 с,https://nambafood.kg/dish_image/104684.png
Спагетти Карбонара с курицей,Спагетти с куриной грудкой под сливочным соусом.,Лапша / Паста,419 с,https://nambafood.kg/dish_image/64851.png
Альфредо,Лапша феттучини с куриной грудкой и шампиньонами под сливочным соусом.,Лапша / Паста,439 с,https://nambafood.kg/dish_image/64849.png
Болоньезе,Спагетти с тушеным говяжьим фаршем под томатным соусом.,Лапша / Паста,429 с,https://nambafood.kg/dish_image/64892.png
Феттучини с семгой,Лапша феттучини с семгой под томатно-сливочным соусом.,Лапша / Паста,519 с,https://nambafood.kg/dish_image/64932.png
Фунчеза с курицей,,Лапша WOK,329 с,https://nambafood.kg/dish_image/116867.png
Фунчеза с говядиной,,Лапша WOK,419 с,https://nambafood.kg/dish_image/116868.png
Удон с курицей,,Лапша WOK,419 с,https://nambafood.kg/dish_image/145819.png
Удон с говядиной,,Лапша WOK,559 с,https://nambafood.kg/dish_image/145817.png
Удон с креветками,,Лапша WOK,559 с,https://nambafood.kg/dish_image/145818.png
Пад Тай c креветками,"Рисовая лапша с креветками, овощами и соусом Пад тай.",Лапша WOK,559 с,https://nambafood.kg/dish_image/64903.png
Пад Тай c курицей,Рисовая лапша с овощами и соусом Пад тай.,Лапша WOK,439 с,https://nambafood.kg/dish_image/76956.png
Соба с морепродуктами,,Лапша WOK,759 с,https://nambafood.kg/dish_image/70709.png
Соба с курицей,,Лапша WOK,469 с,https://nambafood.kg/dish_image/64863.png
Соба с говядиной,,Лапша WOK,599 с,https://nambafood.kg/dish_image/76957.png
