Наименование,Описание,Категория,Цена,Фото
E2 Жареная «Рыба-виноград» в кисло-сладком соусе,600 г,Морепродукты,910 с,https://nambafood.kg/dish_image/65831.png
E3 Рыба кусочками в кисло-остром соусе,300 г,Морепродукты,455 с,https://nambafood.kg/dish_image/65832.png
E4 Рыба кусочками в кисло-сладком соусе,300 г,Морепродукты,455 с,https://nambafood.kg/dish_image/65833.png
E5 Хрустящая рыба в кляре,10 шт.,Морепродукты,465 с,https://nambafood.kg/dish_image/65834.png
E6 Жареная мойва,10 шт.,Морепродукты,465 с,https://nambafood.kg/dish_image/65835.png
E16 Рыба кусочками на жаровне,300 г,Морепродукты,455 с,https://nambafood.kg/dish_image/65837.png
F1 Курица по-гунбао,300 г,Блюда из птицы,445 с,https://nambafood.kg/dish_image/65841.png
F2 Курица с перцем,300 г,Блюда из птицы,455 с,https://nambafood.kg/dish_image/65842.png
F3 Курица в кисло-сладком соусе,300 г,Блюда из птицы,445 с,https://nambafood.kg/dish_image/65843.png
F4 Курица в кисло-остром соусе,300 г,Блюда из птицы,445 с,https://nambafood.kg/dish_image/65844.png
F5 Жареная курица с острым сухим перцем,400 г,Блюда из птицы,675 с,https://nambafood.kg/dish_image/65845.png
F6 Курица с кешью,300 г,Блюда из птицы,565 с,https://nambafood.kg/dish_image/65846.png
F7 Курица в самоваре,350 г,Блюда из птицы,665 с,https://nambafood.kg/dish_image/65847.png
F11 Курица с цветной капустой,300 г,Блюда из птицы,445 с,https://nambafood.kg/dish_image/65848.png
F12 Дапанджи,800 г,Блюда из птицы,775 с,https://nambafood.kg/dish_image/65849.png
F16 Курица с грибами чайного дерева,350 г,Блюда из птицы,610 с,https://nambafood.kg/dish_image/65850.png
F18 Пекинская утка,"1 шт. Филе, жареные косточки, суп.",Блюда из птицы,2080 с,https://nambafood.kg/dish_image/65851.png
G1 Жареные баклажаны с мясом,350 г,Блюда из овощей,495 с,https://nambafood.kg/dish_image/65855.png
G2 Жареные грибы в кляре,200 г,Блюда из овощей,365 с,https://nambafood.kg/dish_image/65856.png
