Наименование,Описание,Категория,Цена,Фото
Лаваш донер,"120 г. Донер, лаваш, перец, картофель по-деревенски, соус",Котлеты,480 с,https://nambafood.kg/dish_image/137486.png
Бейти донер,"210 г. Донер, лаваш, томаты, перец, рис, томатный соус, сузме",Котлеты,730 с,https://nambafood.kg/dish_image/137487.png
Томбик донер,"120 г. Донер, булочка, перец, картофель по-деревенски, соус",Котлеты,480 с,https://nambafood.kg/dish_image/137488.png
Искендер 180 г,"180 г. Донер, лепешка, томатный соус, сузме",Котлеты,660 с,https://nambafood.kg/dish_image/137489.png
Искендер 280 г,"Донер, лепешка, томатный соус, сузме",Котлеты,840 с,https://nambafood.kg/dish_image/137490.png
Уста шеф бургер,"170 г. Домашняя булочка, котлета, копченная говядина, сыр чеддер, помидоры, лук, шеф соус",Бургеры,590 с,https://nambafood.kg/dish_image/137491.png
Локум бургер,"170 г. Стейк из вырезки мраморные говядины, домашняя булочка, сыр, лук",Бургеры,690 с,https://nambafood.kg/dish_image/137492.png
Донер бургер,"150 г. Донер, булочка, помидоры, перец, картофель по-деревенски, сыр, соус",Бургеры,480 с,https://nambafood.kg/dish_image/137494.png
Мини бургер,"Три вида мяса, донер, котлета, лукум, картофель фри, соус",Бургеры,580 с,https://nambafood.kg/dish_image/137493.png
Черный бургер,"170 г. Сочная котлета из мраморной говядины, домашняя булочка, сыр, карамелизированный лук и фуме",Бургеры,610 с,https://nambafood.kg/dish_image/137495.png
Адана кебаб,250 г. Острый кебаб,Кебабы,590 с,https://nambafood.kg/dish_image/137496.png
Урфа кебаб,250 г. Не острый кебаб,Кебабы,590 с,https://nambafood.kg/dish_image/137497.png
Тавук адана,250 г. Куриный адана,Кебабы,540 с,https://nambafood.kg/dish_image/137498.png
Бейти кебаб,"250 г. Фаршированное мясо, лаваш, томаты, перец, рис, томатный соус, сузме",Кебабы,610 с,https://nambafood.kg/dish_image/137499.png
Кузу шиш,250 г. Кебаб из баранины,Кебабы,620 с,https://nambafood.kg/dish_image/137500.png
Чоп шиш,250 г. Кебаб из кусочков баранины,Кебабы,610 с,https://nambafood.kg/dish_image/137501.png
Фисташки кебаб,250 г. Кебаб из фисташек,Кебабы,660 с,https://nambafood.kg/dish_image/137903.png
Кузу пирзола,"270 г. Бараньи отбивные, острый соус",Кебабы,690 с,https://nambafood.kg/dish_image/137502.png
Кабырга,250 г. Семечки ягненка,Кебабы,640 с,https://nambafood.kg/dish_image/137503.png
Таук шиш,250 г. Кебаб из курицы,Кебабы,540 с,https://nambafood.kg/dish_image/137504.png
Крылышки,250 г. Куриные крылышки на мангале,Кебабы,540 с,https://nambafood.kg/dish_image/137505.png
Кузу сырты,Мясо ягненка,Кебабы,630 с,https://nambafood.kg/dish_image/137506.png
Кушляма,Бонфиле из баранины,Кебабы,660 с,https://nambafood.kg/dish_image/137507.png
Уста кебаб,250 г. Мясо аданы и говяжья вырезка,Кебабы,660 с,https://nambafood.kg/dish_image/137508.png
Локум шашлык,Шашлык из телятины,Кебабы,1400 с,https://nambafood.kg/dish_image/137509.png
Али назик кебаб,"Кебаб из баранины, баклажаны, острый перец, помидор, чеснок, специи",Кебабы,670 с,https://nambafood.kg/dish_image/137510.png
Микс кебаб,"Микс из мяса, помидор и перец на мангале, рис, лаваш",Кебабы,4200 с,https://nambafood.kg/dish_image/137511.png
Мясное соте,,Кебабы,690 с,https://nambafood.kg/dish_image/137512.png
Чобан каурма,Баранина обжаренная с овощами,Кебабы,690 с,https://nambafood.kg/dish_image/137513.png
Суджук,Турецкая колбаса,Кебабы,510 с,https://nambafood.kg/dish_image/137514.png
Ти-бон,450 г,Стейки,1650 с,https://nambafood.kg/dish_image/137515.png
Рибай стейк,350 г,Стейки,1850 с,https://nambafood.kg/dish_image/137516.png
Нью-йорк,350 г. Стейк из поясничной части,Стейки,1650 с,https://nambafood.kg/dish_image/137517.png
Бейби нью-йорк,350 г,Стейки,1650 с,https://nambafood.kg/dish_image/137518.png
Томагавк,900 г,Стейки,2400 с,https://nambafood.kg/dish_image/137523.png
Даллас,Стейк рибай из кости,Стейки,1650 с,https://nambafood.kg/dish_image/137520.png
Кафес,Каре ягненка,Стейки,3400 с,https://nambafood.kg/dish_image/137521.png
Асадо,Стейк из мраморного ребра говядины,Стейки,3500 с,https://nambafood.kg/dish_image/137905.png
Кузу кол,2 кг,Стейки,3400 с,https://nambafood.kg/dish_image/137522.png
Мясное суши,Суши из мяса,Стейки,490 с,https://nambafood.kg/dish_image/137902.png
Лаваш,,Выпечка,120 с,https://nambafood.kg/dish_image/137524.png
Лахмажун,"120 г. Тонкое тесто с рубленнй телятиной, бараниной и зеленью",Выпечка,220 с,https://nambafood.kg/dish_image/137525.png
Пиде с сыром,Турецкий сыр на воздушном тесте,Выпечка,485 с,https://nambafood.kg/dish_image/137526.png
Пиде с фаршем,Говяжий фарш на воздушном тесте,Выпечка,515 с,https://nambafood.kg/dish_image/137527.png
Пиде с мясом,Рубленное мясо на воздушном тесте,Выпечка,580 с,https://nambafood.kg/dish_image/137528.png
Пиде ассорти,"Мясо, фарш, сыр на тонком тесте",Выпечка,595 с,https://nambafood.kg/dish_image/137529.png
Пепперони,,Пицца,520 с,https://nambafood.kg/dish_image/137530.png
Куриная,,Пицца,490 с,https://nambafood.kg/dish_image/137531.png
Маргарита,,Пицца,390 с,https://nambafood.kg/dish_image/137532.png
Уста пицца,,Пицца,550 с,https://nambafood.kg/dish_image/137533.png
Сибас,"Киноа, семена граната, красный лук, лимон, гранатовый сироп",Рыба на гриле,1050 с,https://nambafood.kg/dish_image/137534.png
Дорадо,"Киноа, семена граната, красный лук, лимон, гранатовый сироп",Рыба на гриле,1050 с,https://nambafood.kg/dish_image/137535.png
Семга,"Киноа, семена граната, красный лук, лимон, гранатовый сироп",Рыба на гриле,950 с,https://nambafood.kg/dish_image/137536.png
Тигровые креветки,"Киноа, перец, грибы, соус",Рыба на гриле,1600 с,https://nambafood.kg/dish_image/138087.png
Рис,,Гарниры,180 с,https://nambafood.kg/dish_image/137537.png
Картофель фри,,Гарниры,290 с,https://nambafood.kg/dish_image/137538.png
Овощи на гриле,,Гарниры,210 с,https://nambafood.kg/dish_image/137539.png
Грибы и сыр,,Гарниры,210 с,https://nambafood.kg/dish_image/137540.png
Сютлач,Турецкий пудинг с добавлением молока,Десерты,220 с,https://nambafood.kg/dish_image/137541.png
Молочная пахлава,,Десерты,450 с,https://nambafood.kg/dish_image/137906.png
Кюнефе,Горячий пирог с сыром и сладким сиропом,Десерты,450 с,https://nambafood.kg/dish_image/137544.png
Баклава,,Десерты,390 с,https://nambafood.kg/dish_image/137542.png
Фруктовая нарезка,,Десерты,2100 с,https://nambafood.kg/dish_image/137545.png
Катмер,На 2 персоны. Обжаренная лепешка с добавлением фисташек,Десерты,1100 с,https://nambafood.kg/dish_image/137543.png
Латте,,Кофе,220 с,https://nambafood.kg/dish_image/137907.png
Капучино,,Кофе,180 с,https://nambafood.kg/dish_image/137908.png
Турецкий айран,,Кофе,60 с,https://nambafood.kg/dish_image/137909.png
"Мохито 0,4 л",,Лимонады,390 с,https://nambafood.kg/dish_image/137910.png
"Турецкий лимонад 0,4 л",,Лимонады,190 с,https://nambafood.kg/dish_image/137911.png
"Мята-маракуя 0,4 л",,Лимонады,190 с,https://nambafood.kg/dish_image/137912.png
"Тайский синий 0,4 л",,Лимонады,190 с,https://nambafood.kg/dish_image/137913.png
"Маракуйя- манго 0,4 л",,Лимонады,190 с,https://nambafood.kg/dish_image/137914.png
"Земляника- гранат  0,4 л",,Лимонады,190 с,https://nambafood.kg/dish_image/137915.png
"Coca-Cola 0,25 л",,Напитки,90 с,https://nambafood.kg/dish_image/137595.png
"Fanta 0,25 л",,Напитки,90 с,https://nambafood.kg/dish_image/137596.png
"Borjomi 0,5 л",,Напитки,200 с,https://nambafood.kg/dish_image/137597.png
