Наименование,Описание,Категория,Цена,Фото
Овощная пицца,350 гр.,Пицца,450 с,https://nambafood.kg/dish_image/71465.png
Куриная пицца,400 гр.,Пицца,450 с,https://nambafood.kg/dish_image/71466.png
Особая пицца,480 гр.,Пицца,520 с,https://nambafood.kg/dish_image/71467.png
Пицца фиеста,380 гр.,Пицца,460 с,https://nambafood.kg/dish_image/71468.png
Пицца чили,390 гр.,Пицца,530 с,https://nambafood.kg/dish_image/71469.png
Баклава,220 гр.,Десерты,230 с,https://nambafood.kg/dish_image/71478.png
Кадаиф,220 гр.,Десерты,230 с,https://nambafood.kg/dish_image/71476.png
Молочно рисовый пудинг,250 гр.,Десерты,120 с,https://nambafood.kg/dish_image/71477.png
"Coca-Cola 0,25 мл.","0,25 мл.",Прохладительные напитки,60 с,https://nambafood.kg/dish_image/71482.png
"Coca-Cola 0,5 л","0,5 л.",Прохладительные напитки,70 с,https://nambafood.kg/dish_image/71483.png
Coca-Cola 1 л,1 л.,Прохладительные напитки,100 с,https://nambafood.kg/dish_image/71484.png
"Sprite 0,25 мл","0,25 мл.",Прохладительные напитки,60 с,https://nambafood.kg/dish_image/71485.png
"Sprite 0,5 л","0,5 л.",Прохладительные напитки,70 с,https://nambafood.kg/dish_image/71486.png
Sprite 1 л,1 л.,Прохладительные напитки,100 с,https://nambafood.kg/dish_image/71487.png
"Fanta 0,25 мл","0,25 мл.",Прохладительные напитки,60 с,https://nambafood.kg/dish_image/71488.png
"Fanta 0,5 л","0,5 л.",Прохладительные напитки,70 с,https://nambafood.kg/dish_image/71489.png
Fanta 1 л,1 л.,Прохладительные напитки,100 с,https://nambafood.kg/dish_image/71490.png
Натуральный сок 1 л,1 л.,Прохладительные напитки,170 с,https://nambafood.kg/dish_image/71491.png
Айран 1 л,1 л.,Прохладительные напитки,100 с,https://nambafood.kg/dish_image/71492.png
Лимон,1 пор.,Прохладительные напитки,60 с,https://nambafood.kg/dish_image/71495.png
"Вода 0,5 л","0,5 л.",Прохладительные напитки,50 с,https://nambafood.kg/dish_image/71493.png
Вода 1 л,1 л.,Прохладительные напитки,70 с,https://nambafood.kg/dish_image/71494.png
