Наименование,Описание,Категория,Цена,Фото
(В31) Тушеные говяжьи фрикадельки в соевом соусе,350 гр,Блюда из говядины,385 с,https://nambafood.kg/dish_image/142413.png
(В32) Чесночная лепешка с мясной начинкой,350 гр,Блюда из говядины,385 с,https://nambafood.kg/dish_image/140354.png
(B33) Жареная требуха с грибами и чесноком,,Блюда из говядины,350 с,https://nambafood.kg/dish_image/142414.png
(B34) Говядина острая по Сычуаньски,,Блюда из говядины,380 с,https://nambafood.kg/dish_image/142415.png
(B35) Тянь-Шаньский стейк,,Блюда из говядины,750 с,https://nambafood.kg/dish_image/142416.png
(С1) Китайский шашлык,350 гр,Блюда из баранины,385 с,https://nambafood.kg/dish_image/55782.png
(С2) Баранина с перцем,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140355.png
(С3) Баранина с черными грибами,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140356.png
(С4) Баранина с луком,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/55783.png
(С5) Шашлык из почек,350 гр,Блюда из баранины,365 с,https://nambafood.kg/dish_image/55784.png
(С6) Тушеные бараньи ребрышки,350 гр,Блюда из баранины,400 с,https://nambafood.kg/dish_image/142244.png
(С11) Баранина с острым перцем и лепешкой,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140357.png
(С12) Шашлык из баранины с пампушками,350 гр,Блюда из баранины,385 с,https://nambafood.kg/dish_image/140358.png
(С13) Жареная баранина с пампушками,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140359.png
(С14) Баранина с чесночными стрелками,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/142245.png
(С15) Баранина с сельдереем,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140360.png
"(С16) Баранина, жареная с огурцами и яйцом",350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140361.png
(С17) Гунбо из бараньих почек,350 гр,Блюда из баранины,320 с,https://nambafood.kg/dish_image/140362.png
(С18) Лепешки с шашлыком из баранины,350 гр,Блюда из баранины,375 с,https://nambafood.kg/dish_image/140363.png
(С19) Острый чеснок с бараньими ребрами,350 гр,Блюда из баранины,390 с,https://nambafood.kg/dish_image/142246.png
(С20) Баранина с картошкой,350 гр,Блюда из баранины,370 с,https://nambafood.kg/dish_image/140364.png
(С21) Жареный дюцай с перцем и бараниной,350 г,Блюда из баранины,370 с,https://nambafood.kg/dish_image/142247.png
(D1) Дапанджи из куриного окорочка,1 кг,Блюда из курицы,600 с,https://nambafood.kg/dish_image/142283.png
(D2) Дапанджи из домашней курицы,1 кг,Блюда из курицы,730 с,https://nambafood.kg/dish_image/142285.png
(D3) Кусочки курицы с перцем,350 гр,Блюда из курицы,350 с,https://nambafood.kg/dish_image/142282.png
(D4) Филе курицы с болгарским перцем,350 гр,Блюда из курицы,355 с,https://nambafood.kg/dish_image/140367.png
(D5) Гунбо курицы с арахисом,350 гр,Блюда из курицы,325 с,https://nambafood.kg/dish_image/140368.png
(D6) Курица в кисло-сладком соусе,350 гр,Блюда из курицы,360 с,https://nambafood.kg/dish_image/55790.png
(D7) Курица в кисло-остром соусе,350 гр,Блюда из курицы,360 с,https://nambafood.kg/dish_image/142281.png
(D8) Тушеная курица с грибами,350 гр,Блюда из курицы,370 с,https://nambafood.kg/dish_image/142275.png
(D9) Жареное филе курицы с чесноком,350 гр,Блюда из курицы,360 с,https://nambafood.kg/dish_image/142276.png
(D10) Тушеная домашняя курица с пампушками,1 кг,Блюда из курицы,750 с,https://nambafood.kg/dish_image/142277.png
(D12) Курица сычуаньская,350 гр,Блюда из курицы,355 с,https://nambafood.kg/dish_image/142278.png
(D13) Курица с чесноком,350 гр,Блюда из курицы,325 с,https://nambafood.kg/dish_image/142279.png
(D14) Ананас с курицей,350 гр,Блюда из курицы,355 с,https://nambafood.kg/dish_image/142280.png
(D15) Острая курица по Чунцински,350 гр,Блюда из курицы,360 с,https://nambafood.kg/dish_image/142251.png
(D16) Хрустящая жареная курица,,Блюда из курицы,360 с,https://nambafood.kg/dish_image/57156.png
(F12) Грибные золотые иголочки с говядиной на огне,450 гр,Блюда на жаровне,350 с,https://nambafood.kg/dish_image/140384.png
(F1) Морепродукты на огне,800 гр,Блюда на жаровне,550 с,https://nambafood.kg/dish_image/140385.png
(F2) Бараньи ребра с фунчезой на огне,800 гр,Блюда на жаровне,430 с,https://nambafood.kg/dish_image/142258.png
(F3) Шаго из говядины,500 гр,Блюда на жаровне,440 с,https://nambafood.kg/dish_image/55800.png
(F4) Шаго из курицы,500 гр,Блюда на жаровне,400 с,https://nambafood.kg/dish_image/140386.png
(F5) Говядина на жаровне,350 гр,Блюда на жаровне,380 с,https://nambafood.kg/dish_image/55802.png
(F6) Курица на жаровне,350 гр,Блюда на жаровне,370 с,https://nambafood.kg/dish_image/55803.png
(F7) Рыба на жаровне с винным соусом,350 гр,Блюда на жаровне,360 с,https://nambafood.kg/dish_image/55804.png
(F8) Креветки на жаровне,350 гр,Блюда на жаровне,520 с,https://nambafood.kg/dish_image/142259.png
(F9) Кальмары на жаровне,350 гр,Блюда на жаровне,460 с,https://nambafood.kg/dish_image/140387.png
(F10) Фаршированный баклажан на жаровне,350 гр,Блюда на жаровне,310 с,https://nambafood.kg/dish_image/140388.png
(F11) Тофу на жаровне,350 гр,Блюда на жаровне,310 с,https://nambafood.kg/dish_image/140389.png
(F12) Грибы pолотые иголочки с говядиной на огне,450гр,Блюда на жаровне,350 с,https://nambafood.kg/dish_image/142260.png
(F13) Осминог на огне,350гр,Блюда на жаровне,515 с,https://nambafood.kg/dish_image/142261.png
(F14) Креветки на огне,20шт.,Блюда на жаровне,630 с,https://nambafood.kg/dish_image/142262.png
(F15) Курица на огне,350гр,Блюда на жаровне,395 с,https://nambafood.kg/dish_image/142263.png
(F16) Тушёная говядина с цветной капустой,350гр,Блюда на жаровне,355 с,https://nambafood.kg/dish_image/142264.png
(F16) Тушёная говядина с цветной капустой,350гр,Блюда на жаровне,355 с,https://nambafood.kg/dish_image/142265.png
(F17) Говядина с картошкой на огне,500 г,Блюда на жаровне,395 с,https://nambafood.kg/dish_image/142266.png
(F18) Особо приготовленные кусочки баранины,500 гр,Блюда на жаровне,380 с,https://nambafood.kg/dish_image/142267.png
(F19) Филе рыбы на огне обжаренные в специальном остром соусе,500 гр,Блюда на жаровне,360 с,https://nambafood.kg/dish_image/142268.png
(F20) Жареная капуста на огне,400гр,Блюда на жаровне,320 с,https://nambafood.kg/dish_image/142269.png
(F21) Тофу на огне,400 г,Блюда на жаровне,300 с,https://nambafood.kg/dish_image/142270.png
(G1) Тофу по-домашнему,450 гр,Овощные блюда,265 с,https://nambafood.kg/dish_image/140390.png
(G2) Тушеное тофу,350 гр,Овощные блюда,220 с,https://nambafood.kg/dish_image/142286.png
(G3) Тофу в остром соусе хуажо,350 гр,Овощные блюда,220 с,https://nambafood.kg/dish_image/142287.png
(G4) Жареная фасоль с чесноком,350 гр,Овощные блюда,215 с,https://nambafood.kg/dish_image/142288.png
(G5) Острая фасоль,350 гр,Овощные блюда,255 с,https://nambafood.kg/dish_image/142289.png
(G6) Джуцай с яйцом,350 гр,Овощные блюда,220 с,https://nambafood.kg/dish_image/142290.png
(G7) Кабачок в кисло-остром соусе,350 гр,Овощные блюда,205 с,https://nambafood.kg/dish_image/140393.png
(G8) Юбице с грибами,350 гр,Овощные блюда,215 с,https://nambafood.kg/dish_image/140394.png
(G9) Капуста в кислом соусе,350 гр,Овощные блюда,210 с,https://nambafood.kg/dish_image/140395.png
(G10) Помидор с яйцом,350 гр,Овощные блюда,200 с,https://nambafood.kg/dish_image/140396.png
