Наименование,Описание,Категория,Цена,Фото
Белый салат,"250 гр. Сыр Моцарелла, яйцо, помидоры черри, телятина запечённая, шампиньоны, соус ""Домашний майонез""",Салаты,350 с,https://nambafood.kg/dish_image/76017.png
Салат дикий запад,"250 гр. Шампиньоны, корнишоны, помидоры, красный перец, лук, перец сладкий, телятина",Салаты,400 с,https://nambafood.kg/dish_image/76019.png
Салат восточный с семгой,"220 гр. Филе сёмги, лоло-россо, руккола, листья салата, помидоры черри, кунжут, восточный соус",Салаты,450 с,https://nambafood.kg/dish_image/95369.png
Салат английский,"250 гр. Куриная грудка, огурцы маринованные, вешенки, картофель, яйцо, стебель сельдерей, чеснок, майонез, специи",Салаты,450 с,https://nambafood.kg/dish_image/105549.png
Салат кавказский,"270 г.  Помидоры, огурцы, перец болгарский, телятина, баклажаны, зелень, специи, соевый соус",Салаты,370 с,https://nambafood.kg/dish_image/76021.png
Теплый салат из форели с овощами,"300 гр. Перец болгарский, кабачки, баклажаны, речная форель, помидоры черри припущенные в устричном соусе и соус ""Песто""",Салаты,450 с,https://nambafood.kg/dish_image/76029.png
Куриная печень с рукколой,"300 гр. Печень курицы выдержанная в молоке, запечёное белое куриное филе, лолло россо, руккола, листья салата,помидоры черри, имбирно-бальзамическая заправка",Салаты,400 с,https://nambafood.kg/dish_image/76023.png
Язык по-китайски,"260 гр. Отварной говяжий язык, огурцы, перец полугорький, специи, уксусно-соевая заливка",Салаты,400 с,https://nambafood.kg/dish_image/76033.png
Капрезе,"250 гр. Сыр ""Моцарелла"", помидоры, соус ""Песто"", крем бальзамический",Салаты,350 с,https://nambafood.kg/dish_image/76022.png
Салат из копченой семги,"330 гр. Семга копченая, икра красная, картофель, огурцы свежие, горошек, яйцо куриное, зелень, майонез",Салаты,450 с,https://nambafood.kg/dish_image/105559.png
Теплый салат с бараниной,"300 гр. Тушёное филе баранины в соусе ""Демигласс"" на подушке из паприки, морковь, помидоры черри, кинза, брокколи, цветная капуста в соевой заливке",Салаты,400 с,https://nambafood.kg/dish_image/76028.png
Салат с телятиной в паназиатском стиле,"300 гр. Телятина на пару, петрушка, фасоль стручковая, помидоры черри, сыр ""Фетакса"", соус пан на основе свит чили",Салаты,450 с,https://nambafood.kg/dish_image/76027.png
Говяжий язык с корнишонами,"250 гр. Говяжий язык, корнишоны, опята, помидоры, соевый соус, уксус бальзамик, масло растительное, листья салата, специи",Салаты,400 с,https://nambafood.kg/dish_image/105552.png
Куриный суп с домашней лапшой и перепелиными яйцами,"400 гр. Куриное филе, картофель, морковь, лук репчатый, помидоры черри, стебель сельдерей, кинза, перепелиные яйца",Супы,330 с,https://nambafood.kg/dish_image/105553.png
Крем-суп чечевичный,"300 гр. Чечевица, лук, морковь, томат",Супы,270 с,https://nambafood.kg/dish_image/60331.png
Крем-суп грибной,"300 гр. Шампиньоны, лук, чеснок, сливки, помидоры черри, зелень",Супы,350 с,https://nambafood.kg/dish_image/60839.png
Солянка сборная,"300 гр. Копчёная конина, курица, говяжий язык, колбаса, говядина, лук, огурцы солёные, томат",Супы,350 с,https://nambafood.kg/dish_image/60336.png
Суп из фасоли острый,"300 гр. Телятина, фасоль, перец болгарский, кукуруза, сок томатный",Супы,320 с,https://nambafood.kg/dish_image/60337.png
Тибетский суп острый,"300 гр. Телятина, болгарский перец, лук, помидоры, омлет, фунчёза, чеснок, зелень",Супы,350 с,https://nambafood.kg/dish_image/60338.png
Том-ям с курицей и рисом,"300 гр. Кокосовое молоко, филе куриное, паста том-ям, шампиньоны, лист лайма, лемон-грасс, рис",Супы,400 с,https://nambafood.kg/dish_image/60339.png
Том-ям с креветками и рисом,300 гр.,Супы,500 с,https://nambafood.kg/dish_image/95352.png
Сливочный суп с форелью,"300 гр. Форель, креветки, перец болгарский, басай капуста, помидоры черри, шампиньены, перец чили, чеснок, зелень, сливки, мисо паста, лайм, кунжутное масло",Супы,400 с,https://nambafood.kg/dish_image/84117.png
Куурдак из баранины,"450 гр. Шея баранья, картофель, лук репчатый, специи",Баранина,550 с,https://nambafood.kg/dish_image/76004.png
Ягненок в сливочном соусе с рисом,"350 гр. Баранина филе, лук репчатый, сливки, рис, специи",Баранина,450 с,https://nambafood.kg/dish_image/95353.png
