Наименование,Описание,Категория,Цена,Фото
Стейк из семги,с рисом и овощами,Дары моря,800 с,https://nambafood.kg/dish_image/1910.png
Форель на гриле,,Дары моря,600 с,https://nambafood.kg/dish_image/1857.png
Форель по-домашнему,,Дары моря,600 с,https://nambafood.kg/dish_image/66957.png
Тигровые креветки на гриле (не очищенные),Приготовлен на Гриле,Дары моря,850 с,https://nambafood.kg/dish_image/1743.png
Бефстроганов из говяжьей вырезки,с грибами и картофелем пюре,Горячее,460 с,https://nambafood.kg/dish_image/54423.png
Медальоны из телятины с овощами на гриле,,Горячее,650 с,https://nambafood.kg/dish_image/54430.png
Домашний цыпленок,половина цыпленка с картофелем по-деревенски,Горячее,400 с,https://nambafood.kg/dish_image/66960.png
Томленая говядина,,Горячее,450 с,https://nambafood.kg/dish_image/67882.png
Куурдак из баранины,,Горячее,450 с,https://nambafood.kg/dish_image/66964.png
Феттучини,с семгой в сливочном соусе с сыром пармезан,Паста - Pasta,550 с,https://nambafood.kg/dish_image/54431.png
Паста Болоньезе,,Паста - Pasta,400 с,https://nambafood.kg/dish_image/75347.png
Ригатони с курицей,и пармезаном в сливочном соусе,Паста - Pasta,400 с,https://nambafood.kg/dish_image/104200.png
Колбаски из телятины,,Фирменные  колбаски,420 с,https://nambafood.kg/dish_image/1785.png
Колбаски из баранины,,Фирменные  колбаски,420 с,https://nambafood.kg/dish_image/1786.png
Колбаски из курицы,,Фирменные  колбаски,370 с,https://nambafood.kg/dish_image/1787.png
Колбаски из телятины с сыром,250 гр.,Фирменные  колбаски,510 с,https://nambafood.kg/dish_image/54436.png
Колбаски из телятины с зеленью,250 гр.,Фирменные  колбаски,510 с,https://nambafood.kg/dish_image/54437.png
Колбаски из телятины острые,250 гр.,Фирменные  колбаски,420 с,https://nambafood.kg/dish_image/54438.png
Колбаски охотничьи полукопченые,,Фирменные  колбаски,420 с,https://nambafood.kg/dish_image/54439.png
Колбаски Краковские полукопченые,,Фирменные  колбаски,510 с,https://nambafood.kg/dish_image/66972.png
Сервелат из баранины полукопченый,,Фирменные  колбаски,480 с,https://nambafood.kg/dish_image/54440.png
