Наименование,Описание,Категория,Цена,Фото
Лагман по-домашнему порция,400 гр.,Лагманный рай,210 с,https://nambafood.kg/dish_image/70451.png
Лагман по-домашнему 0.7,300 гр.,Лагманный рай,200 с,https://nambafood.kg/dish_image/70452.png
Гюро лагман,450 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/70455.png
Гюро лагман с курицей,450 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/70512.png
Босо лагман,500 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/70456.png
Босо лагман с курицей,500 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/70513.png
Суйру Лагман,450 гр.,Лагманный рай,260 с,https://nambafood.kg/dish_image/70500.png
Лагман с грибами,500 г,Лагманный рай,260 с,https://nambafood.kg/dish_image/70449.png
Лагман с омлетом,400 гр.,Лагманный рай,270 с,https://nambafood.kg/dish_image/70450.png
Лагман с картошкой порция,400 гр.,Лагманный рай,210 с,https://nambafood.kg/dish_image/70453.png
Лагман с картошкой 0.7,300 гр.,Лагманный рай,200 с,https://nambafood.kg/dish_image/70454.png
Лагман особый,430 гр. Гуйро лагман с картошкой,Лагманный рай,300 с,https://nambafood.kg/dish_image/70507.png
Гош нан,1 шт.,Национальная кухня,300 с,https://nambafood.kg/dish_image/70470.png
Плов порция,300 гр.,Национальная кухня,220 с,https://nambafood.kg/dish_image/70472.png
Казан кавап,300 гр.,Национальная кухня,320 с,https://nambafood.kg/dish_image/70475.png
Казан кавап с курицей,300 гр.,Национальная кухня,320 с,https://nambafood.kg/dish_image/70544.png
Казан кавап из почек,350 гр.,Национальная кухня,300 с,https://nambafood.kg/dish_image/70515.png
Лазиру,350 гр. Мясо с овощами.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70476.png
Лазыджи,350 гр. Курица с овощами.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70477.png
Джовава,"300 гр. Уйгурские, вареники с мясной начинкой.",Национальная кухня,270 с,https://nambafood.kg/dish_image/70478.png
Бешбармак,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70467.png
Оромо,3 шт.,Национальная кухня,180 с,https://nambafood.kg/dish_image/70462.png
Куурдак  с мясом и картошкой,500 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70468.png
Куурдак с печенью и картошкой,500 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/70469.png
Куурдак с бараньими ребрами,500 гр.,Национальная кухня,340 с,https://nambafood.kg/dish_image/110200.png
Куурдак с говяжьими ребрами,500 гр.,Национальная кухня,340 с,https://nambafood.kg/dish_image/70516.png
Суп за-куй-тан,400 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/70517.png
Манты 5 шт.,,Национальная кухня,220 с,https://nambafood.kg/dish_image/70439.png
Манты 1 шт.,1 шт.,Национальная кухня,44 с,https://nambafood.kg/dish_image/70440.png
Манты дрожжевые 5 шт.,,Национальная кухня,220 с,https://nambafood.kg/dish_image/70441.png
Манты дрожжевые 1 шт.,1 шт.,Национальная кухня,44 с,https://nambafood.kg/dish_image/70442.png
Манты жареные 5 шт.,5 шт.,Национальная кухня,250 с,https://nambafood.kg/dish_image/70447.png
Манты жареные 1 шт.,1 шт.,Национальная кухня,50 с,https://nambafood.kg/dish_image/70448.png
Гюро Сяй,400 гр. Без лапши,Национальная кухня,300 с,https://nambafood.kg/dish_image/70457.png
Момо Сяй,400 гр.,Национальная кухня,350 с,https://nambafood.kg/dish_image/70458.png
Почки сяй,350 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/70523.png
Печень сяй,350 гр.,Национальная кухня,240 с,https://nambafood.kg/dish_image/70524.png
Ганфан порция,400 гр.,Национальная кухня,220 с,https://nambafood.kg/dish_image/70459.png
Гюро ганфан,450 гр.,Национальная кухня,250 с,https://nambafood.kg/dish_image/70461.png
Белик Сяй,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70463.png
Фунчеза Сяй,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70464.png
Мушуро,400 гр.,Национальная кухня,290 с,https://nambafood.kg/dish_image/70465.png
Ашлям-фу,400 гр.,Национальная кухня,180 с,https://nambafood.kg/dish_image/70466.png
Жаровня из говядины,350 гр.,Жаровня,310 с,https://nambafood.kg/dish_image/70489.png
Жаровня из курицы,350 гр.,Жаровня,300 с,https://nambafood.kg/dish_image/70490.png
Жаровня из рыбы,350 гр.,Жаровня,310 с,https://nambafood.kg/dish_image/70491.png
Бараньи ребра на жаровне,350 гр.,Жаровня,350 с,https://nambafood.kg/dish_image/70525.png
Говяжьи ребра на жаровне,350 гр.,Жаровня,350 с,https://nambafood.kg/dish_image/70526.png
Тещин язык,150 гр.,Аппетитные закуски,160 с,https://nambafood.kg/dish_image/70527.png
Холодец,200 гр.,Аппетитные закуски,150 с,https://nambafood.kg/dish_image/70528.png
Кетчуп,50 гр.,Гарниры,50 с,https://nambafood.kg/dish_image/70378.png
Сметана,50гр,Гарниры,60 с,https://nambafood.kg/dish_image/70508.png
Гречка,150 гр.,Гарниры,100 с,https://nambafood.kg/dish_image/70406.png
Рис,150 гр.,Гарниры,100 с,https://nambafood.kg/dish_image/70407.png
Картофельное пюре,150 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/70408.png
Сложный гарнир,200 гр.,Гарниры,130 с,https://nambafood.kg/dish_image/70410.png
Картофель фри,150 гр.,Гарниры,130 с,https://nambafood.kg/dish_image/70411.png
Макароны,150 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/70412.png
Бисквит шоколадный,,Вкусная выпечка,80 с,https://nambafood.kg/dish_image/70531.png
Трубочки 1шт,,Вкусная выпечка,35 с,https://nambafood.kg/dish_image/70534.png
Coca-Cola 1 л,,Холодные напитки,110 с,https://nambafood.kg/dish_image/140657.png
Fanta 1 л,,Холодные напитки,110 с,https://nambafood.kg/dish_image/140658.png
Sprite 1 л,,Холодные напитки,110 с,https://nambafood.kg/dish_image/140659.png
Сок натуральный,1 л,Холодные напитки,130 с,https://nambafood.kg/dish_image/70365.png
Минеральная вода с газом 1 л,,Холодные напитки,60 с,https://nambafood.kg/dish_image/140656.png
Минеральная вода без газа 1 л,,Холодные напитки,60 с,https://nambafood.kg/dish_image/140655.png
Компот 1л,из сухофруктов,Холодные напитки,140 с,https://nambafood.kg/dish_image/70361.png
