Наименование,Описание,Категория,Цена,Фото
Котлеты из брокколи и цветной капусты с картофельным пюре,,Вегетарианские блюда,290 с,https://nambafood.kg/dish_image/111567.png
Стейк тофу,"Гречневая лапша, брокколи, цветная капуста с соусом терияки.",Вегетарианские блюда,370 с,https://nambafood.kg/dish_image/98204.png
Рис с фасолью и овощами,,Вегетарианские блюда,230 с,https://nambafood.kg/dish_image/98592.png
Гречневые котлеты с овсяной кашей,,Вегетарианские блюда,290 с,https://nambafood.kg/dish_image/98499.png
Гратен со шпинатом с тыквенным муссом,,Вегетарианские блюда,310 с,https://nambafood.kg/dish_image/98501.png
Фалафель с овощами и хумусом,,Вегетарианские блюда,405 с,https://nambafood.kg/dish_image/98226.png
Котлета из брокколи с фасолью и муссом из цветной капусты,,Вегетарианские блюда,290 с,https://nambafood.kg/dish_image/98496.png
Хумус с тартилией,,Вегетарианские блюда,310 с,https://nambafood.kg/dish_image/98301.png
Гуакамоле салат,,Вегетарианские блюда,210 с,https://nambafood.kg/dish_image/144217.png
Веган сосиски с кускусом,,Вегетарианские блюда,410 с,https://nambafood.kg/dish_image/144218.png
Фалафель из нута с булгуром и свежими овощами,,Вегетарианские блюда,385 с,https://nambafood.kg/dish_image/144219.png
Веган стейк с булгуром и овощами,,Вегетарианские блюда,475 с,https://nambafood.kg/dish_image/144220.png
Веган паста болоньезе,,Вегетарианские блюда,385 с,https://nambafood.kg/dish_image/144221.png
Веган котлеты с киноа и тыквенным муссом,,Вегетарианские блюда,495 с,https://nambafood.kg/dish_image/144222.png
Веган суп мексиканский с фрикадельками,,Вегетарианские блюда,320 с,https://nambafood.kg/dish_image/144223.png
Нутовая кесадилья с грибами и зеленью,,Вегетарианские блюда,320 с,https://nambafood.kg/dish_image/144224.png
Капуста в белом соусе,,Вегетарианские блюда,210 с,https://nambafood.kg/dish_image/144225.png
Тыква запеченная в белом соусе,,Вегетарианские блюда,190 с,https://nambafood.kg/dish_image/144226.png
Баклажаны с тофу в соусе чили,,Вегетарианские блюда,320 с,https://nambafood.kg/dish_image/144227.png
Теплый салат из свеклы с апельсинами в ягодной заправке,,Вегетарианские блюда,245 с,https://nambafood.kg/dish_image/144228.png
Овощная нарезка с брынзой в белом веган соусе,,Вегетарианские блюда,245 с,https://nambafood.kg/dish_image/144229.png
Сырный сет,,Весеннее меню,520 с,https://nambafood.kg/dish_image/144230.png
Салат капрезе,Томаты и моцарелла,Весеннее меню,370 с,https://nambafood.kg/dish_image/144231.png
Индейка с пакчой и пюре из зеленого горошка,,Весеннее меню,345 с,https://nambafood.kg/dish_image/144232.png
Стейк форели под белым соусом с брокколи,,Весеннее меню,565 с,https://nambafood.kg/dish_image/144233.png
Грудка под сыром,,Весеннее меню,385 с,https://nambafood.kg/dish_image/144234.png
Салат с киноа,,Весеннее меню,315 с,https://nambafood.kg/dish_image/144235.png
Салат панацелла,Черри с фетаксой,Весеннее меню,335 с,https://nambafood.kg/dish_image/144236.png
"Салат с креветками, рукколой и апельсинами",,Весеннее меню,545 с,https://nambafood.kg/dish_image/144237.png
