Наименование,Описание,Категория,Цена,Фото
DuЭт лахмаджун,"430 гр. Тонко раскатанное тесто с фаршем ,овощами, сыром и грецкими орехами.",Пиде,380 с,https://nambafood.kg/dish_image/81059.png
DuЭт лахмаджун 0.5,"210 гр. Тонко раскатанное тесто с фаршем ,овощами, сыром и грецкими орехами.",Пиде,210 с,https://nambafood.kg/dish_image/81301.png
Кыймалы пиде,"420 гр. Мясо телятины, перец, помидор, специальное тесто.",Пиде,380 с,https://nambafood.kg/dish_image/81253.png
Кашарлы себзели пиде,"400 гр. Сыр, помидор, перец, специальное тесто.",Пиде,390 с,https://nambafood.kg/dish_image/81068.png
Кашарлы пиде,"420 гр. Сыр, специальное тесто.",Пиде,390 с,https://nambafood.kg/dish_image/114913.png
Кыймалы кашарлы пиде,"440 гр. Мясо телятины, сыр,  перец, помидор, специальное тесто.",Пиде,400 с,https://nambafood.kg/dish_image/81300.png
Каурмалы кашарлы   пиде,"420 гр. Мясо телятины, сыр, специальное тесто.",Пиде,450 с,https://nambafood.kg/dish_image/81067.png
Kушбашылы кашарлы пиде,"440 гр. Телятина, перец, помидор, сыр, томатная паста, специальное тесто.",Пиде,450 с,https://nambafood.kg/dish_image/81077.png
Донер с сыром пиде,"420 гр. Донер, сыр, специальное тесто.",Пиде,550 с,https://nambafood.kg/dish_image/114912.png
Детская пицца,"370 гр. Cыр, сосиска, кукуруза, оливки, соус.",Пиццы,390 с,https://nambafood.kg/dish_image/115860.png
Маргарита пицца,"360 гр. Cыр, помидор, перец, соус.",Пиццы,390 с,https://nambafood.kg/dish_image/115861.png
Мексикано пицца,"400 гр. Cыр, мясо говядина, помидор, перец, перец чили, соус.",Пиццы,440 с,https://nambafood.kg/dish_image/115862.png
Ассорти пицца,"355 гр. Cыр, сужук, помидор, перец, кукуруза, оливки, соус.",Пиццы,440 с,https://nambafood.kg/dish_image/115863.png
Донер дурум,"350 гр. Мясо донера, фри, маринованные огурцы.",Донер,390 с,https://nambafood.kg/dish_image/81060.png
Томбик донер,"280 гр. Томбик с мясом донера, фри и маринованные огурцы, помидор.",Донер,300 с,https://nambafood.kg/dish_image/81092.png
Донер с рисом,"500 гр. Mясо телятины и ягнёнка, рис, тандырный лаваш.",Донер,510 с,https://nambafood.kg/dish_image/81056.png
Донер с рисом 0.5,"240 гр. Mясо телятины и ягнёнка, рис, тандырный лаваш",Донер,350 с,https://nambafood.kg/dish_image/81057.png
Искендер,"600 гр. Подушка из специального теста, мясо телятины и ягненка, томатный соус, горячее турецкое сливочное масло, йогурт.",Донер,550 с,https://nambafood.kg/dish_image/81064.png
Куру фасулье,"325 гр. Мясо телятины, фасоль, томатная паста.",Вторые блюда,230 с,https://nambafood.kg/dish_image/81076.png
Измир кофте,"380 гр. Котлеты по-измирски, картофель, болгарский перец, томатная паста.",Вторые блюда,270 с,https://nambafood.kg/dish_image/81063.png
Ризе каурма,260 гр. Томленное филе говядины в собственном соку.,Вторые блюда,360 с,https://nambafood.kg/dish_image/81088.png
Орман кебаб,"320 гр. Мясо телятины, картофель, баклажан, кабачки, горох, помидор, перец.",Вторые блюда,320 с,https://nambafood.kg/dish_image/81083.png
Кузу тандыр,"520 гр. Филе ягненка, картофель, морковь, рис, тандырный лаваш.",Вторые блюда,560 с,https://nambafood.kg/dish_image/81074.png
Хашлама,"400 гр. Голень ягнёнка, картофель, морковь, специальный бульон.",Вторые блюда,450 с,https://nambafood.kg/dish_image/81097.png
Гувеч,"335 гр. Мясо телятины и ягненка, баклажаны, кабачки, болгарский перец, лук, помидор, чеснок, булгур.",Вторые блюда,400 с,https://nambafood.kg/dish_image/114918.png
Дана инжик,"290 гр. Филе телятины, картофель, помидор, перец.",Вторые блюда,340 с,https://nambafood.kg/dish_image/81051.png
Патлыжан пармак кебаб,"320 гр. Мясо телятины и ягненка, баклажан, помидор, перец, томатная паста.",Вторые блюда,330 с,https://nambafood.kg/dish_image/81085.png
Эт соте,"270 гр. Мясо телятины, помидоры, перец, лук, булгур.",Вторые блюда,380 с,https://nambafood.kg/dish_image/81053.png
Рис,,Гарниры,130 с,https://nambafood.kg/dish_image/81089.png
Рис 0.7,,Гарниры,90 с,https://nambafood.kg/dish_image/81090.png
Картошка фри,,Гарниры,170 с,https://nambafood.kg/dish_image/81313.png
Булгур,,Гарниры,150 с,https://nambafood.kg/dish_image/81046.png
Булгур 0.7,,Гарниры,100 с,https://nambafood.kg/dish_image/81047.png
Тандырный лаваш,1 шт.,Выпечка,40 с,https://nambafood.kg/dish_image/114919.png
Хлеб,3 шт.,Выпечка,70 с,https://nambafood.kg/dish_image/114920.png
Балон лаваш,,Выпечка,120 с,https://nambafood.kg/dish_image/81045.png
Классическая баклава,3 баклавы с мороженым,Выпечка,240 с,https://nambafood.kg/dish_image/81777.png
Фыстык сарма баклава,3 баклавы с мороженым,Выпечка,280 с,https://nambafood.kg/dish_image/81778.png
Озель баклава,Особенная баклава 5 шт (на доставку без мороженого),Выпечка,260 с,https://nambafood.kg/dish_image/116068.png
Ассорти баклава,4 баклавы с мороженым,Выпечка,320 с,https://nambafood.kg/dish_image/81782.png
Инжир овасы,170 гр.,Выпечка,160 с,https://nambafood.kg/dish_image/81780.png
Сютлач,200 гр.,Выпечка,150 с,https://nambafood.kg/dish_image/114916.png
Айран 1 л.,,Напитки,170 с,https://nambafood.kg/dish_image/114914.png
Осмон шербет 1 л,,Напитки,200 с,https://nambafood.kg/dish_image/114915.png
"Coca-Cola 0,25 л",,Напитки,80 с,https://nambafood.kg/dish_image/94246.png
Легенда 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/94245.png
"Arashan 0,5",,Напитки,130 с,https://nambafood.kg/dish_image/130126.png
