Наименование,Описание,Категория,Цена,Фото
Боул с семгой и персиком,"Малосольная сёмга, черри, булгур, огурцы, авокадо, персик, пекинская капуста, йогурт",Боулы,370 с,https://nambafood.kg/dish_image/134068.png
Курица в горчично-медовом соусе,"Курица, овощи, мёд, горчица, соевый соус",Вторые блюда,240 с,https://nambafood.kg/image_by_id/105607
Курица в ореховом соусе,"Курица, сливочное масло, грецкий орех, специи",Вторые блюда,180 с,https://nambafood.kg/image_by_id/105607
Курица с хрустящей картошкой,,Вторые блюда,180 с,https://nambafood.kg/image_by_id/105607
Семга в кокосовом соусе карри,,Вторые блюда,380 с,https://nambafood.kg/image_by_id/105607
Семга терияки,,Вторые блюда,390 с,https://nambafood.kg/image_by_id/105607
Медальоны от Шефа  в сливочном соусе,"бонфиле, пюре со шпинатом, грибная эмульсия",Вторые блюда,420 с,https://nambafood.kg/image_by_id/105607
Торнеро Кон вино,"бонфиле,шампиньоны, сливки, сливочный сыр,масло слив.,рис,шпинат",Вторые блюда,280 с,https://nambafood.kg/image_by_id/105607
Телятина с грибами Муэр,"телятина, грибы муэр, лук красн., перец калифорния, устречный соус, томаты, специи",Вторые блюда,290 с,https://nambafood.kg/image_by_id/105607
Телятина с хрустящей картошкой,,Вторые блюда,270 с,https://nambafood.kg/image_by_id/105607
спринг роллы,"креметто, чеснок, лаваш, петрушка, укроп",Вторые блюда,280 с,https://nambafood.kg/image_by_id/105607
Мясо с картошкой,мягкая говядина в сочетании с деревенским картофелем,Вторые блюда,370 с,https://nambafood.kg/dish_image/134083.png
Торнеро Кон вино,"Говяжье бонфиле в сливочно–винном соусе, со сливочно-шпинатным рисом",Вторые блюда,390 с,https://nambafood.kg/dish_image/106209.png
Семга терияки,Запечённое филе сёмги на листьях салата,Вторые блюда,470 с,https://nambafood.kg/dish_image/106213.png
Куриный рулет в сливочно-грибном соусе,"Рулет со шпинатом перцем и моцареллой, подаётся с мексиканским рисом",Вторые блюда,300 с,https://nambafood.kg/dish_image/134085.png
Семга в кокосовом соусе карри,,Вторые блюда,490 с,https://nambafood.kg/dish_image/107205.png
Картофель фри,150 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/105869.png
Картофель Айдахо,150 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/105870.png
Овощи гриль,150 гр.,Гарниры,140 с,https://nambafood.kg/dish_image/105872.png
Булгур,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/105873.png
Рис в сливочно-шпинатном соусе,150 гр.,Гарниры,100 с,https://nambafood.kg/dish_image/105875.png
Синнабон,,Десерты,100 с,https://nambafood.kg/dish_image/133534.png
Брауни,,Десерты,190 с,https://nambafood.kg/dish_image/133535.png
Фисташково-малиновый чизкейк,,Десерты,200 с,https://nambafood.kg/dish_image/133536.png
Классический чизкейк,,Десерты,170 с,https://nambafood.kg/dish_image/133537.png
Фисташковый чизкейк,,Десерты,170 с,https://nambafood.kg/dish_image/133538.png
Клубничный чизкейк,,Десерты,170 с,https://nambafood.kg/dish_image/133539.png
Меренговый рулет,,Десерты,200 с,https://nambafood.kg/dish_image/134087.png
Американо 150 мл.,,Кофе,130 с,https://nambafood.kg/dish_image/133541.png
Американо 170 мл.,,Кофе,160 с,https://nambafood.kg/dish_image/133542.png
Айс Латте 250 мл.,,Кофе,160 с,https://nambafood.kg/dish_image/133543.png
Айс Капучино 250 мл.,,Кофе,160 с,https://nambafood.kg/dish_image/133544.png
Латте 220 мл.,,Кофе,150 с,https://nambafood.kg/dish_image/133545.png
Латте 400 мл.,,Кофе,180 с,https://nambafood.kg/dish_image/133546.png
Капучино 220 мл.,,Кофе,140 с,https://nambafood.kg/dish_image/133547.png
Капучино 400 мл.,,Кофе,170 с,https://nambafood.kg/dish_image/133548.png
Флэт уайт,200 мл.,Кофе,150 с,https://nambafood.kg/dish_image/133549.png
"ASU без газа 0,5 л",,Напитки,60 с,https://nambafood.kg/dish_image/140801.png
"ASU газированная 0,5 л.",,Напитки,60 с,https://nambafood.kg/dish_image/140802.png
"Pepsi 0,25 л.",,Напитки,70 с,https://nambafood.kg/dish_image/133552.png
"Pepsi 0,25 л. zero",,Напитки,70 с,https://nambafood.kg/dish_image/133553.png
"Mirinda 0,25 л.",,Напитки,70 с,https://nambafood.kg/dish_image/133554.png
"7up 0,25 л.",,Напитки,70 с,https://nambafood.kg/dish_image/140803.png
