Наименование,Описание,Категория,Цена,Фото
Такпексук,"Курица на пару, рис, женщень, финики",Горячие блюда,1200 с,https://nambafood.kg/dish_image/81569.png
Чокпаль,,Горячие блюда,1200 с,https://nambafood.kg/dish_image/90118.png
Солонг Тан,"Суп из говядины (лапша, лук), подается с луком",Горячие блюда,390 с,https://nambafood.kg/dish_image/81997.png
Рамен,,Горячие блюда,280 с,https://nambafood.kg/dish_image/81996.png
Чапче Топаб,"Жареная крахмальная лапша с мясом, овощами, грибами, с рисом.",Горячие блюда,450 с,https://nambafood.kg/dish_image/90119.png
Андонгтимтак,"Курица тушенная с овощами и крахмальной лапшой в специальном соусе, не острое блюдо",Горячие блюда,1300 с,https://nambafood.kg/dish_image/82003.png
Пулькоги Топпаб,"Жаренная маринованная говядина с овощами с крахмальной лапшой и рисом, подаётся с бульоном",Горячие блюда,450 с,https://nambafood.kg/dish_image/81575.png
Кодуно Куи,Скумбрия жаренная,Горячие блюда,500 с,https://nambafood.kg/dish_image/95437.png
"Тансуюк 0,7","Жареные кусочки свинина в кляре в кисло-сладком соусе, с овощами и ананасом. (0,7 порция)",Горячие блюда,750 с,https://nambafood.kg/dish_image/116882.png
Тансуюк BIG,"Жареные кусочки свинины в кляре в кисло-сладком соусе, с овощами и ананасом. (Большая порция)",Горячие блюда,1000 с,https://nambafood.kg/dish_image/96376.png
Сокоги тансуюк BIG,"Жареные кусочки говядины в кляре в кисло-сладком соусе, с овощами и ананасом. (Большая порция)",Горячие блюда,1000 с,https://nambafood.kg/dish_image/95430.png
Токпоки,"Рисовые палочки, морковь, капуста, варёное яйцо в остром соусе.",Горячие блюда,400 с,https://nambafood.kg/dish_image/95431.png
Пулькоги,Маринованная говядина с овощами и крахмальной лапшой.,Горячие блюда,800 с,https://nambafood.kg/dish_image/95432.png
Пибимпаб,"Рис маринованной говядиной, с овощами, с яйцом.   Подается с острым соусом.",Горячие блюда,400 с,https://nambafood.kg/dish_image/95433.png
Чук с грибами,"Рисовая каша – блюдо традиционной корейской кухни, готовят из риса с грибами",Горячие блюда,400 с,https://nambafood.kg/dish_image/116878.png
Чук овощной,"Рисовая каша – блюдо традиционной корейской кухни, готовят из риса с овощами",Горячие блюда,400 с,https://nambafood.kg/dish_image/116879.png
Чук сокоги,"Рисовая каша – блюдо традиционной корейской кухни, готовят из риса и говядины",Горячие блюда,400 с,https://nambafood.kg/dish_image/116880.png
Fanta 1 л.,,Напитки,120 с,https://nambafood.kg/dish_image/85810.png
Coca-Cola 1 л.,,Напитки,120 с,https://nambafood.kg/dish_image/85811.png
Sprite 1 л.,,Напитки,120 с,https://nambafood.kg/dish_image/85812.png
Bonaqua 1 л.,,Напитки,70 с,https://nambafood.kg/dish_image/95439.png
"Coca-Cola 0,25 л",,Напитки,70 с,https://nambafood.kg/dish_image/132062.png
Стрипсы BIG,900 гр. Кусочки сочного куриного мяса в хрустящей панировке.,Гарниры,1050 с,https://nambafood.kg/dish_image/116875.png
Стрипсы (Яннем) BIG,900 гр. Кусочки сочного куриного мяса в хрустящей панировке а затем обжаренные в остро-сладком яннем соусе.,Гарниры,1250 с,https://nambafood.kg/dish_image/116876.png
Стрипсы (Яннем),450 гр. Кусочки сочного куриного мяса в хрустящей панировке а затем обжаренные в остро-сладком яннем соусе.,Гарниры,750 с,https://nambafood.kg/dish_image/116877.png
Картофель по деревенски,,Гарниры,100 с,https://nambafood.kg/dish_image/95426.png
Рис,,Гарниры,60 с,https://nambafood.kg/dish_image/95427.png
Картофель фри,,Гарниры,100 с,https://nambafood.kg/dish_image/95428.png
