Наименование,Описание,Категория,Цена,Фото
F2 Жареная говядина с зеленым перцем,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80360.png
F3 Жареная говядина со стрелочками чеснока,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80353.png
F4 Шашлык по-китайски,300 г,Блюда из говядины,450 с,https://nambafood.kg/dish_image/81289.png
F5 Жареная говядина с черными грибами,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80364.png
F6 Жареная говядина с грибами,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/81274.png
F7 Жареная говядина с блинчиками,300 г,Блюда из говядины,430 с,https://nambafood.kg/dish_image/80351.png
F8 Говядина соломкой с зеленым перцем,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80350.png
F9 Жареная говядина с бамбуком,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80349.png
F10 Жареная говядина с острым перцем,300 г,Блюда из говядины,440 с,https://nambafood.kg/dish_image/81273.png
F11 Жареная цветная капуста с говядиной,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80362.png
F12 Жареная требуха с зеленым перцем,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80542.png
F13 Жареный говяжий язык,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80543.png
F14 Жареная говядина с перцем,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80544.png
F15 Жареная говядина с овощами,300 г. С черными грибами с бамбуком говядиной и луком.,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80358.png
F16 Жареная говядина в кисло-сладком соусе,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80348.png
F17 Мясо по-сычуаньски,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/80545.png
F18 Вареная говядина в пряно-остром соусе,400 г,Блюда из говядины,520 с,https://nambafood.kg/dish_image/80413.png
F19 Вареная говядина в пряно кислом соусе,400 г,Блюда из говядины,600 с,https://nambafood.kg/dish_image/81178.png
F20 Говядина с джусаем,300 г,Блюда из говядины,470 с,https://nambafood.kg/dish_image/81180.png
F21 Говядина с грибами,300 г,Блюда из говядины,410 с,https://nambafood.kg/dish_image/81181.png
G1 Жареная баранина с луком,300 г,Блюда из баранины,440 с,https://nambafood.kg/dish_image/80366.png
G2 Шашлык из баранины,300 г,Блюда из баранины,450 с,https://nambafood.kg/dish_image/81290.png
G3 Жареная баранина с блинчиками,300 г,Блюда из баранины,430 с,https://nambafood.kg/dish_image/81399.png
G4 Жареная баранина с перцем,300 г,Блюда из баранины,410 с,https://nambafood.kg/dish_image/80368.png
G5 Тушеные ребра с лепешкой,300 г,Блюда из баранины,880 с,https://nambafood.kg/dish_image/81272.png
G6 Бараньи ребра в кляре,300 г,Блюда из баранины,990 с,https://nambafood.kg/dish_image/80548.png
G8 Баранина с овощами,300 г,Блюда из баранины,410 с,https://nambafood.kg/dish_image/80550.png
S1 Курица по-домашнему,300 г,Блюда из курицы,410 с,https://nambafood.kg/dish_image/81271.png
S2 Филе куриное с зеленым перцем,300 г,Блюда из курицы,410 с,https://nambafood.kg/dish_image/81270.png
S3 Филе куриное с черными грибами,300 г,Блюда из курицы,410 с,https://nambafood.kg/dish_image/81269.png
S7 Филе куриное с бамбуком,300 г,Блюда из курицы,410 с,https://nambafood.kg/dish_image/81292.png
S8 Филе куриное в кисло-сладком соусе,300 г,Блюда из курицы,410 с,https://nambafood.kg/dish_image/80556.png
S9 Курица в кляре,300 г,Блюда из курицы,550 с,https://nambafood.kg/dish_image/81268.png
S10 Филе курицы в кисло-остром соусе,300 гр.,Блюда из курицы,410 с,https://nambafood.kg/dish_image/86138.png
K4 Жареный помидор с яйцом,300 г,Блюда с овощами,320 с,https://nambafood.kg/dish_image/81293.png
K5 Жареный баклажан в соевом соусе,300 г,Блюда с овощами,330 с,https://nambafood.kg/dish_image/80426.png
K6 Жареный шпинат,300 г,Блюда с овощами,330 с,https://nambafood.kg/dish_image/80558.png
K7 Баклажан по-домашнему,300 г,Блюда с овощами,330 с,https://nambafood.kg/dish_image/80559.png
K8 Жареный бамбук с перцем,300 г,Блюда с овощами,340 с,https://nambafood.kg/dish_image/81294.png
K9 Жареная капуста с фунчезой,300 г,Блюда с овощами,330 с,https://nambafood.kg/dish_image/80560.png
K10 Картофель соломкой в кисло-остром соусе,300 г,Блюда с овощами,290 с,https://nambafood.kg/dish_image/80423.png
K11 Жареный джусай с яйцом,300 г,Блюда с овощами,300 с,https://nambafood.kg/dish_image/80425.png
K12 Жареные грибы с зеленым перцем,300 г,Блюда с овощами,350 с,https://nambafood.kg/dish_image/80562.png
