Наименование,Описание,Категория,Цена,Фото
Говядина с овощами (C10),,Блюда с говядиной,460 с,https://nambafood.kg/dish_image/132712.png
Говядина вареная в остром соусе (C11),,Блюда с говядиной,580 с,https://nambafood.kg/dish_image/133392.png
Говядина соломкой с зеленым перцем (C12),,Блюда с говядиной,500 с,https://nambafood.kg/dish_image/132713.png
Говядина соломкой в соевом соусе (C13),,Блюда с говядиной,500 с,https://nambafood.kg/dish_image/132714.png
Кишки говяжьи с перцем (С14),,Блюда с говядиной,520 с,https://nambafood.kg/dish_image/132715.png
Говядина с помидорами в томатном соусе (С15),,Блюда с говядиной,550 с,https://nambafood.kg/dish_image/132716.png
Говядина в кисло-сладком соусе (С16),,Блюда с говядиной,460 с,https://nambafood.kg/dish_image/132717.png
Рубленая говядина с сельдереем (C17),350 г,Блюда с говядиной,480 с,https://nambafood.kg/dish_image/132718.png
Говядина с сельдереем (С18),350 г,Блюда с говядиной,460 с,https://nambafood.kg/dish_image/132720.png
Говядина с картофелем (C19),350 г,Блюда с говядиной,540 с,https://nambafood.kg/dish_image/133393.png
Говядина соломкой с японским перцем Саншо (C20),350 г,Блюда с говядиной,480 с,https://nambafood.kg/dish_image/132721.png
Требуха с сельдереем (C21),350 г,Блюда с говядиной,440 с,https://nambafood.kg/dish_image/132722.png
Баранина с зеленым перцем (D1),,Блюда Баранина,490 с,https://nambafood.kg/dish_image/132729.png
Баранина на жаровне (D2),,Блюда Баранина,480 с,https://nambafood.kg/dish_image/132723.png
Баранина с луком (D3),,Блюда Баранина,480 с,https://nambafood.kg/dish_image/132730.png
Баранина с зирой (D4),,Блюда Баранина,490 с,https://nambafood.kg/dish_image/132725.png
Вареные бараньи ребра (D5),,Блюда Баранина,920 с,https://nambafood.kg/dish_image/132724.png
Бараньи почки с зирой (D6),,Блюда Баранина,480 с,https://nambafood.kg/dish_image/132727.png
Вареные бараньи ребра (D5),,Блюда Баранина,920 с,https://nambafood.kg/dish_image/132726.png
Филе курицы в кисло-сладком соусе (E1),,Блюда из курицы,380 с,https://nambafood.kg/dish_image/132731.png
Дапаньджи с картошкой (E2),,Блюда из курицы,820 с,https://nambafood.kg/dish_image/132732.png
Филе курицы с зеленым перцем (E3),,Блюда из курицы,360 с,https://nambafood.kg/dish_image/132733.png
Филе курицы на жаровне (E4),,Блюда из курицы,360 с,https://nambafood.kg/dish_image/132735.png
Филе курицы в кисло-остром соусе (E5),,Блюда из курицы,380 с,https://nambafood.kg/dish_image/132736.png
Курица Ганьго (E6),,Блюда из курицы,480 с,https://nambafood.kg/dish_image/132737.png
