Наименование,Описание,Категория,Цена,Фото
Мясной микс на хоспере,"Рибай, медальоны, овощи на углях, картофель по-деревенски, цыпленок табака, говяжьи ребра, крылья bbq, бараньи ребрышки.",Сеты на компанию,4509 с,https://nambafood.kg/dish_image/120690.png
Рыбный микс на хоспере,"Форель, филе судака, стейк из лосося, овощи на углях, луковые кольца, картофель фри, начос, куриная грудка, крылья bbq.",Сеты на компанию,3109 с,https://nambafood.kg/dish_image/120691.png
Куриный сет «Цыпа-цыпа»,"Крылья, куриная грудка, окорочка, овощи на углях, грибы шампиньоны, картофель по-деревенски.",Сеты на компанию,3149 с,https://nambafood.kg/dish_image/120693.png
Мини куриный сет,"Окорочка, куриная грудка, куриные крылышки, овощи на углях, картофель по-деревенски, шампиньоны.",Сеты на компанию,1609 с,https://nambafood.kg/dish_image/120692.png
Феттучини с грибами и курицей,,Паста,359 с,https://nambafood.kg/dish_image/121229.png
Спагетти карбонара с курицей,,Паста,359 с,https://nambafood.kg/dish_image/121230.png
Пенне арабьята,,Паста,329 с,https://nambafood.kg/dish_image/121231.png
Спагетти болоньезе,,Паста,439 с,https://nambafood.kg/dish_image/121232.png
Фунчоза с овощами,,Азиатские блюда,219 с,https://nambafood.kg/dish_image/121233.png
Фунчоза с курицей,,Азиатские блюда,279 с,https://nambafood.kg/dish_image/121234.png
Соба с курицей,,Азиатские блюда,329 с,https://nambafood.kg/dish_image/121235.png
Соба с семгой,,Азиатские блюда,439 с,https://nambafood.kg/dish_image/121236.png
Удон с говядиной,,Азиатские блюда,429 с,https://nambafood.kg/dish_image/121237.png
Тибон стейк,"Обжареный в хоспере, подается с картофелем по-деревенски и соусом bbq.",Стейки,829 с,https://nambafood.kg/dish_image/120646.png
Рибай стейк,,Стейки,829 с,https://nambafood.kg/dish_image/121239.png
Томагавк стейк,"Большой кусок мяса на косточке, обжаренный в хоспер печи. Подается жареным картофелем и запеченным перцем.",Стейки,1239 с,https://nambafood.kg/dish_image/120644.png
