Наименование,Описание,Категория,Цена,Фото
Ролл с авокадо,,Вега роллы,150 с,https://nambafood.kg/dish_image/136001.png
Ролл с огурцом,,Вега роллы,100 с,https://nambafood.kg/dish_image/29023.png
Овощной,"огурец, паприка салат лист",Вега роллы,240 с,https://nambafood.kg/dish_image/29025.png
Мисо суп,"суп соевый, бонито, вакамэ, хондаши",Супы,190 с,https://nambafood.kg/dish_image/90724.png
Сливочный суп,"сливки(20%), лосось, перец, бонито, хондаши, вакамэ",Супы,190 с,https://nambafood.kg/dish_image/90725.png
Кимчи суп,"суп соевый, ширачи, кимчи, бонито (стружка тунца), яйцо, вакамэ (морские водоросли), хондаши (рыбный бульон)",Супы,180 с,https://nambafood.kg/dish_image/90726.png
Том ям с морепродуктами (без гарнира),,Супы,400 с,https://nambafood.kg/dish_image/136002.png
Том ям с курицей,,Супы,360 с,https://nambafood.kg/dish_image/136003.png
Coca-Cola 1 л,,Напитки,130 с,https://nambafood.kg/dish_image/135693.png
Fanta 1 л,,Напитки,130 с,https://nambafood.kg/dish_image/135694.png
Sprite 1 л,,Напитки,130 с,https://nambafood.kg/dish_image/135695.png
Bonaqua,1 литр с газом,Напитки,70 с,https://nambafood.kg/dish_image/135698.png
Bonaqua,1 литр без газа,Напитки,70 с,https://nambafood.kg/dish_image/135697.png
Имбирь,50 г,Дополнительные игредиенты,40 с,https://nambafood.kg/dish_image/23778.png
Васаби,30гр,Дополнительные игредиенты,40 с,https://nambafood.kg/dish_image/23777.png
Cоевый соус,,Дополнительные игредиенты,60 с,https://nambafood.kg/dish_image/23600.png
Салат Чука,150 г,Закуски,170 с,https://nambafood.kg/dish_image/26238.png
Запеченные мидии,,Закуски,455 с,https://nambafood.kg/dish_image/136005.png
Креветка в кляре,,Закуски,455 с,https://nambafood.kg/dish_image/18155.png
Картофель фри,160 гр.,Закуски,140 с,https://nambafood.kg/dish_image/26237.png
Запеченные Мидии с острым сыром,,Закуски,470 с,https://nambafood.kg/dish_image/136004.png
Чизкейк,100 г,Десерты,180 с,https://nambafood.kg/dish_image/26263.png
Чизкейк шоколадный,,Десерты,180 с,https://nambafood.kg/dish_image/69501.png
Минари,,Десерты,250 с,https://nambafood.kg/dish_image/18160.png
Минари лайт,,Десерты,250 с,https://nambafood.kg/dish_image/136006.png
Голодный Киосаки 37 шт.,"Филадельфия, самурай, филадельфия в масаго, румяный, сырный.",Сеты,1900 с,https://nambafood.kg/dish_image/26261.png
Хаяси 24 шт,"Филадельфия в угре, яки унаги, чикен ролл",Сеты,1300 с,https://nambafood.kg/dish_image/26267.png
Эпоха Эдо 49 шт,"Филадельфия, калифорния, яки унаги, арамаки, аяши, ролл с огурцом, десерт минари.",Сеты,2350 с,https://nambafood.kg/dish_image/18536.png
Хитоцу 32 шт.,"Филадельфия абсолют, калифорния в масаге, филадельфия в угре, суши креветка, суши лосось (острые)",Сеты,1900 с,https://nambafood.kg/dish_image/90881.png
Сытый Самурай 30 шт.,"Хоники, самурай, хаято, ролл с огурцом.",Сеты,1150 с,https://nambafood.kg/dish_image/90882.png
Ninja сет 30 шт.,"филадельфия, калифорния в кунжуте, филадельфия в масаго, ролл с огурцом",Сеты,1100 с,https://nambafood.kg/dish_image/90883.png
Love Is 38 шт.,"Филадельфия 2 порции,Калифорния,Хаято,Ролл с огурцом",Сеты,1430 с,https://nambafood.kg/dish_image/21368.png
Для Него 37 шт.,"аяши,сырный,филадельфия абсолют,самурай,филадельфия в масаго",Сеты,1950 с,https://nambafood.kg/dish_image/90884.png
Для Неё 21 шт. 8 шт. в подарок,"Флорида, арамаки, аяши.",Сеты,1150 с,https://nambafood.kg/dish_image/39361.png
State 40 шт.,"Америка маки, калифорния в кунжуте, филадельфия, аляска, маями.",Сеты,2050 с,https://nambafood.kg/dish_image/39237.png
Суши сет 10 шт.,,Сеты,1050 с,https://nambafood.kg/dish_image/39239.png
All in one 64 шт,"Филадельфия, Калифорния, Чикен ролл, Ролл с Угрем, Аяши, Чикен-Унаги, Темпура с Угрем, Темпура с лососем, суши лосось, суши угорь, суши коп.лосось, суши томаго, суши креветка.",Сеты,3200 с,https://nambafood.kg/dish_image/69500.png
