Наименование,Описание,Категория,Цена,Фото
"Пельмени (говядина) с бульоном,",300гр  сметана,Фирменные горячие блюда,155 с,https://nambafood.kg/dish_image/48727.png
Пельмени (говядина) запеченные в горшочке,300гр сырный соус и сметана,Фирменные горячие блюда,175 с,https://nambafood.kg/dish_image/48728.png
Пельмени (говядина) с  хреном,350гр,Фирменные горячие блюда,175 с,https://nambafood.kg/dish_image/48729.png
Дранники со сметаной,200гр,Фирменные горячие блюда,95 с,https://nambafood.kg/dish_image/48730.png
Дранники с  ветчиной и сыром,200гр,Фирменные горячие блюда,135 с,https://nambafood.kg/dish_image/48731.png
Картошка жареная с мясом,350гр,Фирменные горячие блюда,175 с,https://nambafood.kg/dish_image/48732.png
Цыпленок с молодой картошкой,500 гр.,Фирменные горячие блюда,370 с,https://nambafood.kg/dish_image/95291.png
Картошка жареная с грибами,300 гр.,Фирменные горячие блюда,145 с,https://nambafood.kg/dish_image/119031.png
Пельмени говядина свинина,350 гр.,Фирменные горячие блюда,220 с,https://nambafood.kg/dish_image/119036.png
Борщ Украинский с мясом  (говядина),400гр со сметаной и зеленью,Борщи и Супчики,135 с,https://nambafood.kg/dish_image/48733.png
Борщ зеленый с мясом (говядина),400гр со сметаной и зеленью,Борщи и Супчики,135 с,https://nambafood.kg/dish_image/48734.png
Борщ  красный постный с фасолью,400гр,Борщи и Супчики,95 с,https://nambafood.kg/dish_image/101008.png
Суп-лапша с гренками,400гр,Борщи и Супчики,135 с,https://nambafood.kg/dish_image/48739.png
Суп острый «Гетман»‎‎,"400 гр. (Фасоль, овощи, мясо говядины, томат)",Борщи и Супчики,140 с,https://nambafood.kg/dish_image/48738.png
Суп-пюре чечевичный,400гр,Борщи и Супчики,90 с,https://nambafood.kg/dish_image/48740.png
Окрошка  с мясом (говядина),350гр,Борщи и Супчики,175 с,https://nambafood.kg/dish_image/111426.png
Окрошка  с колбасой,350гр,Борщи и Супчики,150 с,https://nambafood.kg/dish_image/111427.png
Суп грибной постный,400гр,Борщи и Супчики,95 с,https://nambafood.kg/dish_image/101009.png
Грибной суп со сметаной,400гр,Борщи и Супчики,145 с,https://nambafood.kg/dish_image/81527.png
Суп куриный с галушками,400 гр.,Борщи и Супчики,165 с,https://nambafood.kg/dish_image/131264.png
Телятина с картофельной запеканкой,350гр,Горячие блюда,340 с,https://nambafood.kg/dish_image/48756.png
Говяжья печень с луком и сметаной,200гр,Горячие блюда,210 с,https://nambafood.kg/dish_image/48745.png
Перчики фаршированные,200гр с говядиной,Горячие блюда,210 с,https://nambafood.kg/dish_image/57931.png
Жаркое в горшочке,"300гр (Говядина, грибы, сметана, картофель, сыр,болг.перец)",Горячие блюда,210 с,https://nambafood.kg/dish_image/48746.png
Говядина жареная с овощами,300гр,Горячие блюда,255 с,https://nambafood.kg/dish_image/48744.png
Куурдак из говядины,300гр,Горячие блюда,270 с,https://nambafood.kg/dish_image/48753.png
Мясо по французски,300гр,Горячие блюда,235 с,https://nambafood.kg/dish_image/48755.png
Бифштекс с яйцом,150гр,Горячие блюда,125 с,https://nambafood.kg/dish_image/48743.png
Бефстроганов из говядины,200 гр.,Горячие блюда,255 с,https://nambafood.kg/dish_image/48742.png
Бабушкина котлета 1шт.,100гр. 1шт,Горячие блюда,110 с,https://nambafood.kg/dish_image/48741.png
Жареная форель с овощами,300гр,Горячие блюда,330 с,https://nambafood.kg/dish_image/48747.png
Тушеная в сливках курица  с броколи,300гр,Горячие блюда,255 с,https://nambafood.kg/dish_image/67819.png
Курица тушеная с овощами,300гр,Горячие блюда,225 с,https://nambafood.kg/dish_image/48752.png
Куриные котлеты 1 шт.,100гр 1шт,Горячие блюда,97 с,https://nambafood.kg/dish_image/48750.png
Котлета по  Киевски,180гр,Горячие блюда,175 с,https://nambafood.kg/dish_image/48748.png
Курица с грибами в сливочном соусе,,Горячие блюда,240 с,https://nambafood.kg/dish_image/48751.png
Картошка молодая с маслом и укропом,200 гр.,Горячие блюда,140 с,https://nambafood.kg/dish_image/118871.png
Голубцы,300 гр.,Горячие блюда,210 с,https://nambafood.kg/dish_image/119032.png
Куриная котлета с сыром 1 шт.,,Горячие блюда,135 с,https://nambafood.kg/dish_image/119033.png
Курица с припущенными овощами,,Горячие блюда,245 с,https://nambafood.kg/dish_image/130573.png
Гречка,200гр,Гарниры,60 с,https://nambafood.kg/dish_image/48758.png
Капуста тушеная,200гр,Гарниры,80 с,https://nambafood.kg/dish_image/48759.png
Овощное рагу,200гр,Гарниры,110 с,https://nambafood.kg/dish_image/48764.png
Картофель жареный с  луком,200гр,Гарниры,80 с,https://nambafood.kg/dish_image/48760.png
Картофель отварной с чесноком и укропом,200гр,Гарниры,110 с,https://nambafood.kg/dish_image/48761.png
Картофель Фри,150гр,Гарниры,100 с,https://nambafood.kg/dish_image/48762.png
Картофельное пюре,200гр,Гарниры,60 с,https://nambafood.kg/dish_image/48763.png
Рис отварной,200гр,Гарниры,60 с,https://nambafood.kg/dish_image/48765.png
Хлеб (кусочек),,Гарниры,10 с,https://nambafood.kg/dish_image/48766.png
Хлебная корзина,,Гарниры,60 с,https://nambafood.kg/dish_image/48767.png
Хлеб домашний,,Гарниры,55 с,https://nambafood.kg/dish_image/111310.png
