Наименование,Описание,Категория,Цена,Фото
Рыба в кисло-сладком соусе,330 г,Восточные блюда,370 с,https://nambafood.kg/dish_image/129151.png
Наваристое шорпо,350 г,Супы,210 с,https://nambafood.kg/dish_image/129105.png
Курут-шорпо,"Фрикадельки говяжьи, курут, говяжий бульон, нут. подаётся с калама нан",Супы,210 с,https://nambafood.kg/dish_image/141894.png
Мясо по-казахски,350 г,Супы,210 с,https://nambafood.kg/dish_image/129116.png
Солянка сборная мясная,350 г,Супы,210 с,https://nambafood.kg/dish_image/129118.png
Суп «Хаш с нутом»‎‎,,Супы,210 с,https://nambafood.kg/dish_image/141895.png
Чучвара в горшочке,"Чучвара перец болгарский, специй",Супы,210 с,https://nambafood.kg/dish_image/141896.png
Мастава,350 г,Супы,200 с,https://nambafood.kg/dish_image/129112.png
Сантавро,350 г,Супы,255 с,https://nambafood.kg/dish_image/129132.png
Ашлян-фу,350 гр.,Супы,175 с,https://nambafood.kg/dish_image/129248.png
Мампар,350 г,Супы,200 с,https://nambafood.kg/dish_image/129127.png
Крем-суп из брокколи,350 г,Супы,210 с,https://nambafood.kg/dish_image/129161.png
Чечевичный суп,350 г,Супы,210 с,https://nambafood.kg/dish_image/129108.png
Борщ красный,350 г,Супы,195 с,https://nambafood.kg/dish_image/129106.png
Щи Зеленые (по сезону),350 г,Супы,210 с,https://nambafood.kg/dish_image/129128.png
Суп лапша по-домашнему,350 г,Супы,175 с,https://nambafood.kg/dish_image/129117.png
Пельмени с бульоном,350 г,Супы,210 с,https://nambafood.kg/dish_image/129119.png
Уха сливочная с грибочками,350 г,Супы,220 с,https://nambafood.kg/dish_image/129124.png
Особый плов,400 г,Фирменный Плов,290 с,https://nambafood.kg/dish_image/129214.png
"Особый плов 0,7",280 г,Фирменный Плов,260 с,https://nambafood.kg/dish_image/129213.png
Чайханский плов,400 г,Фирменный Плов,290 с,https://nambafood.kg/dish_image/129215.png
"Чайханский плов 0,7",280 г,Фирменный Плов,260 с,https://nambafood.kg/dish_image/129216.png
Праздничный плов,400 г,Фирменный Плов,300 с,https://nambafood.kg/dish_image/129217.png
"Праздничный плов 0,7",280 г,Фирменный Плов,270 с,https://nambafood.kg/dish_image/129218.png
Чучук,50 г,Добавки к плову,170 с,https://nambafood.kg/dish_image/137611.png
Двойная порция мяса,80 г,Добавки к плову,200 с,https://nambafood.kg/dish_image/46693.png
Кимчи,100 г,Добавки к плову,70 с,https://nambafood.kg/dish_image/104789.png
