Наименование,Описание,Категория,Цена,Фото
5 острых крыльев,Огонь внутри! Далеко не ангельские крылышки*! Наши острые куриные крылышки в хрустящей панировке со жгучими специями - настоящий огонь!,Курочка,229 с,https://nambafood.kg/dish_image/120310.png
8 острых крыльев,Огонь внутри! Далеко не ангельские крылышки*! Наши острые куриные крылышки в хрустящей панировке со жгучими специями - настоящий огонь!,Курочка,349 с,https://nambafood.kg/dish_image/120311.png
1 ножка,"Ножки - самый лакомый кусочек курочки, любимый с самого детства. Теперь у вас есть еще один вкусный повод зайти в KFC: куриные ножки с оригинальным вкусом, приготовленные по секретному рецепту Полковника Сандерса ""11 трав и специй"". Самая вкусная курочка в KFC!",Курочка,89 с,https://nambafood.kg/dish_image/55020.png
2 ножки,"Ножки - самый лакомый кусочек курочки, любимый с самого детства. Теперь у вас есть еще один вкусный повод зайти в KFC: куриные ножки с оригинальным вкусом, приготовленные по секретному рецепту Полковника Сандерса ""11 трав и специй"". Самая вкусная курочка в KFC!",Курочка,175 с,https://nambafood.kg/dish_image/55021.png
3 ножки,"Ножки - самый лакомый кусочек курочки, любимый с самого детства. Теперь у вас есть еще один вкусный повод зайти в KFC: куриные ножки с оригинальным вкусом, приготовленные по секретному рецепту Полковника Сандерса ""11 трав и специй"". Самая вкусная курочка в KFC!",Курочка,259 с,https://nambafood.kg/dish_image/55022.png
1 острая ножка,"Ножки - самый лакомый кусочек курочки, любимый с самого детства. Теперь у вас есть еще один вкусный повод зайти в KFC: куриные ножки с оригинальным вкусом, приготовленные по секретному рецепту Полковника Сандерса ""11 трав и специй"". Самая вкусная курочка в KFC!",Курочка,89 с,https://nambafood.kg/dish_image/109842.png
2 острые ножки,"Ножки - самый лакомый кусочек курочки, любимый с самого детства. Теперь у вас есть еще один вкусный повод зайти в KFC: куриные ножки с оригинальным вкусом, приготовленные по секретному рецепту Полковника Сандерса ""11 трав и специй"". Самая вкусная курочка в KFC!",Курочка,175 с,https://nambafood.kg/dish_image/109843.png
3 острые ножки,"Ножки - самый лакомый кусочек курочки, любимый с самого детства. Теперь у вас есть еще один вкусный повод зайти в KFC: куриные ножки с оригинальным вкусом, приготовленные по секретному рецепту Полковника Сандерса ""11 трав и специй"". Самая вкусная курочка в KFC!",Курочка,259 с,https://nambafood.kg/dish_image/109844.png
3 оригинальных стрипса,Только любимый вкус - и ничего лишнего. Кусочки цельного куриного филе,Курочка,159 с,https://nambafood.kg/dish_image/55026.png
5 оригинальных стрипса,Только любимый вкус - и ничего лишнего. Кусочки цельного куриного филе,Курочка,259 с,https://nambafood.kg/dish_image/55027.png
8 оригинальных стрипса,Только любимый вкус - и ничего лишнего. Кусочки цельного куриного филе,Курочка,389 с,https://nambafood.kg/dish_image/55028.png
3 острых стрипса,Только любимый вкус - и ничего лишнего. Кусочки цельного куриного филе,Курочка,159 с,https://nambafood.kg/dish_image/55029.png
