Наименование,Описание,Категория,Цена,Фото
Болоньезе,"Лапша спагетти, фарш говяжий, томатный соус, овощи и сыр пармезан",Пасты,380 с,https://nambafood.kg/dish_image/144643.png
Фетучини с семгой,"Лапша спагетти, сёмга свежая, помидор черри, зелень, сливочный соус и лимон",Пасты,380 с,https://nambafood.kg/dish_image/144615.png
Фетучини с курицей,"Лапша спагетти, куриная грудка, помидор черри, зелень, сливочный соус и лимон",Пасты,350 с,https://nambafood.kg/dish_image/144373.png
«ZOR»‎‎ лагман,"Нежное мясо говядины и баранины, овощи, грибы чёрные, томат, лапиза и лапша",Восточная кухня,300 с,https://nambafood.kg/dish_image/144616.png
Гуйро лагман,"Говядина, баранина, овощи и специи",Восточная кухня,260 с,https://nambafood.kg/dish_image/144320.png
Суйро лагман,Рубленное мясо говядины и мелко нарезанные овощи,Восточная кухня,280 с,https://nambafood.kg/dish_image/144321.png
Жидкий лагман,"Мясо баранины и говядины, овощи с лапизой",Восточная кухня,230 с,https://nambafood.kg/dish_image/144618.png
Босо лагман,"Жаренный с мясом ,овощи лапша , овощи заправленные с соусом и томатом",Восточная кухня,260 с,https://nambafood.kg/dish_image/144617.png
Манты с мясом 5 шт.,,Восточная кухня,250 с,https://nambafood.kg/dish_image/144619.png
Суу манты,,Восточная кухня,220 с,https://nambafood.kg/dish_image/144620.png
Манты жаренные,,Восточная кухня,240 с,https://nambafood.kg/dish_image/144325.png
Ган-фан,"Рис, баранина и говядина, овощи",Восточная кухня,230 с,https://nambafood.kg/dish_image/144330.png
Гуйро ган-фан,Рис вареный и гуйру сяй,Восточная кухня,260 с,https://nambafood.kg/dish_image/144327.png
Плов лазер с говядиной,,Восточная кухня,250 с,https://nambafood.kg/dish_image/144621.png
Гошнан,"Тонкое тесто, говядина и лук",Восточная кухня,260 с,https://nambafood.kg/dish_image/144622.png
Бешбармак (говядина),"Лапша, мясо и лук",Восточная кухня,300 с,https://nambafood.kg/dish_image/144623.png
Бешбармак (конина с казы),"Лапша, казы, конина",Восточная кухня,380 с,https://nambafood.kg/dish_image/144624.png
Бешбармак (баранина),"Лапша, баранье мясо и лук",Восточная кухня,270 с,https://nambafood.kg/dish_image/144625.png
Куурдак,"Лапша, баранина и лук",Восточная кухня,370 с,https://nambafood.kg/dish_image/144626.png
Голубцы по-восточному,"Сладкий перец, рис и фарш говяжий",Восточная кухня,220 с,https://nambafood.kg/dish_image/144331.png
Казан кавап,"Говядина, лук, лапиза и китайские специи",Китайская кухня,370 с,https://nambafood.kg/dish_image/144628.png
Казан кавап с рыбой,"Свежий судак, лук, лапиза и картофельные крокеты",Китайская кухня,380 с,https://nambafood.kg/dish_image/144629.png
Мушуру,"Говядина, чёрные грибы, яйцо куриное и полу горький перец",Китайская кухня,340 с,https://nambafood.kg/dish_image/144630.png
Лазиру,"Говядина, овощи, полу горький перец и китайский уксус",Китайская кухня,320 с,https://nambafood.kg/dish_image/144631.png
Балык сай,"Судак свежий, овощи и соевый соус",Китайская кухня,350 с,https://nambafood.kg/dish_image/144632.png
Фри с мясом,"Фри, говядина и перец полу горький",Китайская кухня,290 с,https://nambafood.kg/dish_image/144339.png
Фри с курицей,"Фри, курица и перец полу горький",Китайская кухня,280 с,https://nambafood.kg/dish_image/144627.png
Бургер с говядиной,"Булочка, котлета говяжья, помидор, соленые огурцы и сыр чеддер",Бургеры,320 с,https://nambafood.kg/dish_image/144633.png
Бургер с курицей,"Булочка, котлета куриная, помидор, соленые огурцы и сыр",Бургеры,300 с,https://nambafood.kg/dish_image/144634.png
Клаб-сэндвич с курицей,,Бургеры,270 с,https://nambafood.kg/dish_image/144343.png
Пицца маргарита,"Помидор, тесто и соус пицца",Пицца,420 с,https://nambafood.kg/dish_image/144636.png
Куринная пицца,"Копченная курица, вареная курица и соус пицца",Пицца,460 с,https://nambafood.kg/dish_image/144637.png
Чили пицца,"Соус чили, овощная и мясная зажарка, колбаса",Пицца,460 с,https://nambafood.kg/dish_image/144638.png
Пепперони пицца,Соус пицца и колбаса,Пицца,460 с,https://nambafood.kg/dish_image/144639.png
Каттама,,Выпечка,230 с,https://nambafood.kg/dish_image/144351.png
Хачапури по-мегрельски,,Выпечка,420 с,https://nambafood.kg/dish_image/144352.png
Хачапури по-имеретински,,Выпечка,230 с,https://nambafood.kg/dish_image/144635.png
Боорсоки 1 кг,,Выпечка,250 с,https://nambafood.kg/dish_image/144652.png
Боорсоки 1 порция,200 г,Выпечка,70 с,https://nambafood.kg/dish_image/144653.png
Лепешка,,Выпечка,35 с,https://nambafood.kg/dish_image/144654.png
Самсы с мясом,"Тесто, говядина и лук",Выпечка,60 с,https://nambafood.kg/dish_image/144655.png
Самсы с курицей,"Тесто, майонез, сыр сулугуни и курица",Выпечка,60 с,https://nambafood.kg/dish_image/144656.png
Рис,,Гарниры,75 с,https://nambafood.kg/dish_image/144359.png
Овощи на гриле,,Гарниры,120 с,https://nambafood.kg/dish_image/144360.png
Картофельное пюре,,Гарниры,60 с,https://nambafood.kg/dish_image/144361.png
Крокеты,,Гарниры,130 с,https://nambafood.kg/dish_image/144362.png
Фри,,Гарниры,130 с,https://nambafood.kg/dish_image/144363.png
Банановый коктейль,,Молочные коктейли,160 с,https://nambafood.kg/dish_image/144641.png
Клубничный коктейли,,Молочные коктейли,160 с,https://nambafood.kg/dish_image/144640.png
Шоколадное орео,,Молочные коктейли,200 с,https://nambafood.kg/dish_image/144642.png
Фреш апельсиновый,,Фреши,220 с,https://nambafood.kg/dish_image/144366.png
Фреш грейпфрутовый,,Фреши,210 с,https://nambafood.kg/dish_image/144367.png
Фреш яблочный,,Фреши,200 с,https://nambafood.kg/dish_image/144368.png
Фреш морковный,,Фреши,180 с,https://nambafood.kg/dish_image/144369.png
"Мохито 0,3 л",,Лимонад,120 с,https://nambafood.kg/dish_image/144657.png
"Лимонад манго-маракуйя 0,3 л",,Лимонад,120 с,https://nambafood.kg/dish_image/144658.png
"Лимонад «Грейпфрутовый фруточино»‎‎ 0,3 л",,Лимонад,190 с,https://nambafood.kg/dish_image/144659.png
"Лимонад малина-лимон 0,3 л",,Лимонад,120 с,https://nambafood.kg/dish_image/144660.png
Coca-Cola 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/144690.png
"Coca-Cola 0,33 л",,Напитки,90 с,https://nambafood.kg/dish_image/144691.png
Legenda 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/144692.png
Bonaqua 1 л без газа,,Напитки,80 с,https://nambafood.kg/dish_image/144693.png
