Наименование,Описание,Категория,Цена,Фото
Хемульпажон,Корейская пицца с морепродуктами,Салаты,1040 с,https://nambafood.kg/dish_image/100298.png
Кимчижон,Корейская пицца с кимчи,Салаты,830 с,https://nambafood.kg/dish_image/100299.png
Кактуги,500 гр. Кимчи из корейкой редьки дайкон,Салаты,220 с,https://nambafood.kg/dish_image/101713.png
Кимчи,500 гр. Острый кимчи из корейской капусты басай,Салаты,185 с,https://nambafood.kg/dish_image/101714.png
Чижыкимпаб,Кимпаб с сыром и овощами,Вторые блюда,350 с,https://nambafood.kg/dish_image/133457.png
Чанокимпаб,Кимпаб с угрём и овощами,Вторые блюда,450 с,https://nambafood.kg/dish_image/133458.png
Тальгяльтокпоки,Рисовые клецки с яйцом,Вторые блюда,400 с,https://nambafood.kg/dish_image/133455.png
Канжантокпоки,Рисовые клецки в соевом соусе,Вторые блюда,400 с,https://nambafood.kg/dish_image/133454.png
Тубугуи,,Вторые блюда,400 с,https://nambafood.kg/dish_image/133453.png
Тубучорим,Тушеный тофу с морепродуктами,Вторые блюда,1380 с,https://nambafood.kg/dish_image/133446.png
Томгуи,Жареный дорадо,Вторые блюда,1150 с,https://nambafood.kg/dish_image/133456.png
Пибимпаб,500 гр. Рис с овощами и фаршем,Вторые блюда,550 с,https://nambafood.kg/dish_image/100300.png
Кимчипокымпаб,350 гр. Жареный рис с кимчи,Вторые блюда,550 с,https://nambafood.kg/dish_image/100301.png
Пулькогитоппаб,550 гр. Тушеная говядина с рисом,Вторые блюда,770 с,https://nambafood.kg/dish_image/100302.png
Чеюктоппаб,550 гр. Жареная свинина с овощами в остром соусе и рисом,Вторые блюда,650 с,https://nambafood.kg/dish_image/100303.png
Ожинотоппаб,550 гр. Жареные кальмары с овощами  рисом,Вторые блюда,710 с,https://nambafood.kg/dish_image/100304.png
Чанотоппаб,450 гр. Жареный угорь с рисом,Вторые блюда,780 с,https://nambafood.kg/dish_image/100305.png
Сеутоппаб,500 гр. Креветки с овощами и рисом,Вторые блюда,780 с,https://nambafood.kg/dish_image/100306.png
Паби рис,,Гарниры,80 с,https://nambafood.kg/dish_image/102331.png
