Наименование,Описание,Категория,Цена,Фото
Долма,200 г. Из виноградных листьев.,Вторые блюда,250 с,https://nambafood.kg/dish_image/94682.png
Чихиртма,"300 г. Курица, помидор, лук, яйца.",Вторые блюда,220 с,https://nambafood.kg/dish_image/94773.png
Садж из курицы 1 кг,"Время приготовления 1 час. Курица, шампиньоны, картофель, лук, баклажан, помидор, болгарский перец, зелень.",Вторые блюда,1100 с,https://nambafood.kg/dish_image/94683.png
Садж из баранины 1 кг,"Время приготовления 1 час. Баранина, шампиньоны, лук, болгарский перец, баклажан, картофель, зелень.",Вторые блюда,1600 с,https://nambafood.kg/dish_image/94684.png
Садж из говядины 1 кг,"Время приготовления 1 час. Говядина, шампиньоны, лук, баклажан, помидор, картофель, болгарский перец, зелень.",Вторые блюда,1600 с,https://nambafood.kg/dish_image/94685.png
Садж из рыбы 1 кг,Время приготовления 1 час.,Вторые блюда,1600 с,https://nambafood.kg/dish_image/94686.png
Бараньи рульки на садже,1 порция,Вторые блюда,450 с,https://nambafood.kg/dish_image/94687.png
Хачапури,,Вторые блюда,200 с,https://nambafood.kg/dish_image/119604.png
Сазан целиком 1 кг,,Блюда на заказ,600 с,https://nambafood.kg/dish_image/94604.png
Осетр целиком 1 кг,,Блюда на заказ,1500 с,https://nambafood.kg/dish_image/94605.png
Гречка,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/96920.png
Рис,150 г,Гарниры,70 с,https://nambafood.kg/dish_image/96921.png
Брокколи,150 г,Гарниры,120 с,https://nambafood.kg/dish_image/94594.png
Овощи тушеные,150 г,Гарниры,150 с,https://nambafood.kg/dish_image/94595.png
Фри,150 г,Гарниры,100 с,https://nambafood.kg/dish_image/94596.png
Пюре,150 г,Гарниры,70 с,https://nambafood.kg/dish_image/94597.png
Метровый шашлык,"Стейк из телятины, медальон из телятины, антрекот баранина, спинка баранины, мякоть баранины, семечки из баранины, люля кебаб, печень в пленке, овощи.",Шашлыки,3000 с,https://nambafood.kg/dish_image/94601.png
Шашлык из филе баранины,,Шашлыки,310 с,https://nambafood.kg/dish_image/94652.png
Бараньи семечки - патрончики,,Шашлыки,290 с,https://nambafood.kg/dish_image/94653.png
Шашлык из бараньей спинки,,Шашлыки,380 с,https://nambafood.kg/dish_image/94658.png
Шашлык ассорти,,Шашлыки,380 с,https://nambafood.kg/dish_image/119608.png
Рибай стейк,,Шашлыки,750 с,https://nambafood.kg/dish_image/98674.png
Тибон стейк,,Шашлыки,750 с,https://nambafood.kg/dish_image/98672.png
Медальоны из телятины,,Шашлыки,650 с,https://nambafood.kg/dish_image/94659.png
Шашлык из филе телятины,,Шашлыки,350 с,https://nambafood.kg/dish_image/94660.png
Шашлык из филе телятины с курдюком,,Шашлыки,350 с,https://nambafood.kg/dish_image/94661.png
Цыпленок табака,,Шашлыки,600 с,https://nambafood.kg/dish_image/94668.png
Шашлык из филе курицы,,Шашлыки,290 с,https://nambafood.kg/dish_image/94664.png
Шашлык из окорочки,,Шашлыки,200 с,https://nambafood.kg/dish_image/94665.png
Люля кебаб из курицы,,Шашлыки,250 с,https://nambafood.kg/dish_image/94666.png
Люля кебаб из баранины,,Шашлыки,270 с,https://nambafood.kg/dish_image/94655.png
Люля кебаб из баранины в оболочке,,Шашлыки,270 с,https://nambafood.kg/dish_image/94654.png
Шашлык из крылышек,,Шашлыки,220 с,https://nambafood.kg/dish_image/94667.png
Печень с курдюком,,Шашлыки,220 с,https://nambafood.kg/dish_image/98671.png
Печень в пленке,,Шашлыки,250 с,https://nambafood.kg/dish_image/98670.png
Шашлык из перепелки,,Шашлыки,300 с,https://nambafood.kg/dish_image/119610.png
