Наименование,Описание,Категория,Цена,Фото
Куриное бедро,"Куриное бедро со стручковой фасолью, соус терияки, черри",Горячие блюда,385 с,https://nambafood.kg/dish_image/139865.png
Цыпленок табака,"Курица, кртофельные дольки, лаваш, черри, хумус",Горячие блюда,575 с,https://nambafood.kg/dish_image/139862.png
Стейк Рибай,"Говядина, картофель по деревенски, соус сацабели, BBQ",Горячие блюда,695 с,https://nambafood.kg/dish_image/139861.png
T-bone,"Говядина, картофель по деревенски, соус сацабели, BBQ",Горячие блюда,695 с,https://nambafood.kg/dish_image/141342.png
Томагавк,"Говяжья ребро, картофель по деревенски, BBQ",Горячие блюда,985 с,https://nambafood.kg/dish_image/139863.png
Болоньез,"Говяжий фарш, морковка, стбель селдерея, лук, томат,",Паста,315 с,https://nambafood.kg/dish_image/139873.png
Фетучини,"Куриная грудка, сливки, шампиньоны, сыр пармезан",Паста,345 с,https://nambafood.kg/dish_image/139871.png
Пенне Арабиата,"Перец, кабачки, соус пилатти, перец чили, лук",Паста,315 с,https://nambafood.kg/dish_image/139876.png
Фарфалле с морепродуктами,"Креветки.ю судак, форель, семга, томатный соус, лук репчатый, чеснок",Паста,425 с,https://nambafood.kg/dish_image/139872.png
Равиоли,"Курица, шпинат, сливки, сыр пармезан",Паста,295 с,https://nambafood.kg/dish_image/139874.png
Папарделле,"Семга, кабачки, черри, соус биск, пармезан",Паста,565 с,https://nambafood.kg/dish_image/139875.png
Маргарита,"Сыр, томат, помидор",Пицца,415 с,https://nambafood.kg/dish_image/139885.png
Четыре сыра,"Чедер, моцарелла, пармезан, дорблю",Пицца,455 с,https://nambafood.kg/dish_image/139877.png
Пепперони,"Томатная паста, сыр, пепперони",Пицца,465 с,https://nambafood.kg/dish_image/139878.png
Груша Блю чиз,"Сливочный соус, груша, орех, сливочный сыр, кедровые орехи",Пицца,615 с,https://nambafood.kg/dish_image/139879.png
С белыми грибами,"Сливки, вешенки, черри",Пицца,495 с,https://nambafood.kg/dish_image/139880.png
Чили с рукколой,"Мясной соус, сыр, томат, халапеньо",Пицца,485 с,https://nambafood.kg/dish_image/139881.png
Дары моря,"Креветки, семга, форедь, сыр, томат",Пицца,615 с,https://nambafood.kg/dish_image/139882.png
Мясная пицца,,Пицца,485 с,https://nambafood.kg/dish_image/142117.png
Охотничья пицца,,Пицца,465 с,https://nambafood.kg/dish_image/142118.png
Рыбная пицца,,Пицца,615 с,https://nambafood.kg/dish_image/142119.png
Кетчуп,,Соусы,45 с,https://nambafood.kg/dish_image/141343.png
Майонез,,Соусы,45 с,https://nambafood.kg/dish_image/141344.png
Боул с курицей,"Обжаренная куриная грудка, рис, шпинат, черри, халапеньо, оливки, огурцы, соус кунжутный",Боулы,365 с,https://nambafood.kg/dish_image/140236.png
Боул с семгой,"Семга, чука, морковь, черри, соус айоли, шпинат, рис",Боулы,495 с,https://nambafood.kg/dish_image/140237.png
Полезный Боул,"Рис, морковь, огурцы, бобы, чука, яйца, авокадо, руккола",Боулы,315 с,https://nambafood.kg/dish_image/140238.png
Рис,,Гарниры,115 с,https://nambafood.kg/dish_image/141345.png
Фри,,Гарниры,125 с,https://nambafood.kg/dish_image/141346.png
