Наименование,Описание,Категория,Цена,Фото
Гриль салат с говядиной,"Бон филе, перец болг., цукини, шампиньоны, шпинат, руккола",Салаты,370 с,https://nambafood.kg/dish_image/140925.png
Греческий,"Огурцы, помидоры, листья салата, сыр Фета, лимонный сок, перец, масло оливковое",Салаты,340 с,https://nambafood.kg/dish_image/140926.png
Теплый салат с куриной печенью,"Печень кур., вешенки, листья салата, помидоры, кунж. семечки, заправка салата чесночным соусом",Салаты,240 с,https://nambafood.kg/dish_image/140927.png
Салат «Пияз»‎‎,"Помидоры, огурцы св., фасоль белая, лук красный, гранат. соус, сумак, болг. перец, яйцо отварное,петрушка, лимон. сок, масло олив.",Салаты,240 с,https://nambafood.kg/dish_image/140928.png
Шорпо из баранины,,Супы,250 с,https://nambafood.kg/dish_image/18852.png
Шорпо из говядины,,Супы,250 с,https://nambafood.kg/dish_image/106927.png
Томатный суп,"Помидоры, соус из помидоров, морковь, чеснок",Супы,200 с,https://nambafood.kg/dish_image/106925.png
Острый суп «Сан-торо»‎‎,"Говядина, перец полуг., перец чили, фунчеза, басай, специи, чеснок, яйцо перепелинное, лапиза, кинза",Супы,240 с,https://nambafood.kg/dish_image/140929.png
Солянка,"350 гр. Колбаса докт., копч., охотн., куриная грудка копченная, огурцы соленые",Супы,240 с,https://nambafood.kg/dish_image/18851.png
Уха по-фински,"Семга, форель, овощи, сливки, картофель, морковь, специи",Супы,350 с,https://nambafood.kg/dish_image/140930.png
Уха классическая,"Судак, форель, картофель, морковь, зелень",Супы,260 с,https://nambafood.kg/dish_image/106929.png
Мерджимек,"Чечевица, морковь, картофель",Супы,180 с,https://nambafood.kg/dish_image/67528.png
Суп из шпината,"Шпинат, сливки, тостерный хлеб",Супы,160 с,https://nambafood.kg/dish_image/140931.png
Суп из брокколи,"Брокколи, сливки, тостерный хлеб",Супы,170 с,https://nambafood.kg/dish_image/140933.png
Чиз суп,"Куриная грудка, сливки, грибы, тостерный хлеб",Супы,220 с,https://nambafood.kg/dish_image/67530.png
Грибной крем-суп,"Шампиньоны, сливки",Супы,190 с,https://nambafood.kg/dish_image/106930.png
Келле пача,350 гр. Наваристый крем-суп из головы барашка.,Супы,280 с,https://nambafood.kg/dish_image/140934.png
Пельмени со сметаной,350 гр.,Супы,180 с,https://nambafood.kg/dish_image/18850.png
Пельмени в айране,350 гр.,Супы,200 с,https://nambafood.kg/dish_image/141298.png
Окрошка,"Колбаса докт., огурцы, картофель, яйцо, редис, зелень, айран",Супы,180 с,https://nambafood.kg/dish_image/18846.png
Тавук,"Кур. грудинка, картофель, лапша",Супы,180 с,https://nambafood.kg/dish_image/141297.png
Фалафель,"7 шт. Вегетарианские котлеты из ноката, соленые огурчики, свежие помидорчики, соус.",Арабские блюда,190 с,https://nambafood.kg/dish_image/140935.png
Шакрия с бараниной,"300 гр. Филе баранины рис пилав, кедровые орешки, соус из густого йогурта, зелень.",Арабские блюда,400 с,https://nambafood.kg/dish_image/140936.png
Шакрия с говядиной,"300 гр. Филе говядины, рис пилав, кедровые орешки, соус из густого йогурта, зелень.",Арабские блюда,430 с,https://nambafood.kg/dish_image/140937.png
Шакрия с курицей,"300 гр. Куриное филе, рис пилав, кедровые орешки, соус из густого йогурта, зелень.",Арабские блюда,380 с,https://nambafood.kg/dish_image/140939.png
Кеббе,"Котлеты из говяж. фарша, листья салата, помидоры",Арабские блюда,290 с,https://nambafood.kg/dish_image/140938.png
Яланджи,"Виноградные листья, гранат, помидоры, рис, перец. паста",Арабские блюда,350 с,https://nambafood.kg/dish_image/140940.png
Кафта с помидорами,"Фарш, помидоры, лук репч., картофель отварной, томатная паста",Арабские блюда,360 с,https://nambafood.kg/dish_image/140941.png
Фалафель сэндвич,"Хумус, помидоры, редиска, огурцы солен., лаваш",Арабские блюда,200 с,https://nambafood.kg/dish_image/140942.png
Острая картошка,"Картофель, чеснок, кинза, красный острый перец, лимонный сок",Арабские блюда,140 с,https://nambafood.kg/dish_image/140943.png
Самбурсак,,Арабские блюда,240 с,https://nambafood.kg/dish_image/140944.png
Фатта с мясом,"Говядина донер, лаваш дурум, рис пилав, соус фатта",Арабские блюда,430 с,https://nambafood.kg/dish_image/140945.png
Фатта с курицей,"Курица донер, лаваш дурум, рис пилав, соус фатта",Арабские блюда,380 с,https://nambafood.kg/dish_image/140946.png
Самбурсак со шпинатом,"Жареные пирожки со шпинатом, лимон",Арабские блюда,180 с,https://nambafood.kg/dish_image/140947.png
Самбусак с сыром,5 шт. Арабские жареные пирожки с сыром.,Арабские блюда,190 с,https://nambafood.kg/dish_image/67509.png
Еш ал бул-бол,"Фарш, гранат. соус, слоеное тесто, кедр. орешки, лимон, маслины",Арабские блюда,250 с,https://nambafood.kg/dish_image/140948.png
Маза,"Салат фатуш, хумус, табуле, сузме, изме, яланджи, мутабель",Арабские блюда,520 с,https://nambafood.kg/dish_image/140949.png
Манты,5 шт.,Национальные блюда,250 с,https://nambafood.kg/dish_image/140950.png
Куурдак из говядины,"Салат фатуш, хумус, табуле, сузме, изме, яланджи, мутабель",Национальные блюда,400 с,https://nambafood.kg/dish_image/140951.png
Гюро лагман,,Национальные блюда,270 с,https://nambafood.kg/dish_image/140952.png
Босо лагман,,Национальные блюда,270 с,https://nambafood.kg/dish_image/140953.png
Мясо на жаровне,"Говядина, перц болг., помидоры, чеснок, соевый соус",Блюда из мяса,350 с,https://nambafood.kg/dish_image/140954.png
Бефстроганов с пюре,350 гр. Маринованная говядина на подушке из пюре с маринованными огурчиками.,Блюда из мяса,370 с,https://nambafood.kg/dish_image/141295.png
Мясо по-французски,"Говядина, картофель, вешенки, помидоры, сыр сулугуни, майонез",Блюда из мяса,370 с,https://nambafood.kg/dish_image/140961.png
Бон филе по-итальянски,"Бон филе, спагетти, черри, пармезан, соус Базилик, соус Бальзамик",Блюда из мяса,520 с,https://nambafood.kg/dish_image/140955.png
Мясо в горшочке,"Говядина, вешенки, сыр сулугуни, картофель, майонез",Блюда из мяса,370 с,https://nambafood.kg/dish_image/140959.png
Говядина с терияки,"Говядина, черри, перец болг., соус Терияки, рис пилав",Блюда из мяса,340 с,https://nambafood.kg/dish_image/140957.png
Сач каурма,"Говядина, помидоры, перец болг., томат, рис пилав, фри, сузмо",Блюда из мяса,380 с,https://nambafood.kg/dish_image/140958.png
Сач тава,"Говядина, вешенки, помидоры, перец болг., томат, рис пилав",Блюда из мяса,380 с,https://nambafood.kg/dish_image/140960.png
Куриная печень,"Кур. печень, чеснок, чесночный соус, гранатовый соус",Блюда из птицы,250 с,https://nambafood.kg/dish_image/140962.png
Цыпленок на гриле в чесночном соусе,"Цыпленок, картофель, перец болг., баклажаны, цукини, черри, шампиньоны, чесночный соус",Блюда из птицы,580 с,https://nambafood.kg/dish_image/140963.png
Фрикасе,"Кур. грудинка, вешенки, сыр виола, сливки, кукуруза",Блюда из птицы,350 с,https://nambafood.kg/dish_image/140964.png
