Наименование,Описание,Категория,Цена,Фото
Куриное филе запеченное сыром,"350 гр. (куриная грудка, шампиньоны, болгарский перец, лук репчатый, помидор, сливки, сулугуни соленое)",Горячие блюда,350 с,https://nambafood.kg/dish_image/50994.png
Ассорти «Кавказский дворик»,"3 кг. на 5 персон (куриные крылья, говядина, рис, болгарский перец, баклажаны, кабачок, сливки, картофель)",Горячие блюда,2700 с,https://nambafood.kg/dish_image/50998.png
Медальоны,"300 гр. (мясо телятины, сливки, шампиньоны, картофель)",Европейские блюда,490 с,https://nambafood.kg/dish_image/57950.png
Семга с овощами в сливочном соусе,"300 гр. (семга, болгарский перец, кабачки, баклажаны, шампиньоны, черри)",Европейские блюда,650 с,https://nambafood.kg/dish_image/57953.png
Наггетсы,"200 гр. (куриная грудка, сухари)",Европейские блюда,220 с,https://nambafood.kg/dish_image/57956.png
Мясо на жаровне,"300 гр. (говядина, баклажаны, болгарский перец, кабачки, соус тобаско, помидоры)",Европейские блюда,390 с,https://nambafood.kg/dish_image/57952.png
Крылышки в кисло-сладком соусе,400 г,Европейские блюда,280 с,https://nambafood.kg/dish_image/130128.png
Хачапури Аджарули,"500 гр. (тесто, брынза, сулугуни, соленое сливочное масло)",Выпечка,300 с,https://nambafood.kg/dish_image/51044.png
Хачапури Имеритинский,"500 гр. (брынза, сулугуни, сливочное масло)",Выпечка,350 с,https://nambafood.kg/dish_image/51046.png
Хачапури Мегрули,"650 гр. (брынза, соленое сулугуни)",Выпечка,350 с,https://nambafood.kg/dish_image/51045.png
Хачапури с мясом,"500 гр. (микс фарш, тесто, кинза и специи)",Выпечка,350 с,https://nambafood.kg/dish_image/84945.png
Хичини с сыром,"270 гр. (тесто, брынза, сулугуни соленое, сливочное масло)",Выпечка,130 с,https://nambafood.kg/dish_image/51047.png
Хичини с сыром и картофелем,"270 гр. (тесто, брынза, сулугуни соленое, сливочное масло, картофель)",Выпечка,130 с,https://nambafood.kg/dish_image/51049.png
Хичини с сыром и зеленью,"270 гр. (тесто, брынза, сулугуни соленое, сливочное масло, зелень)",Выпечка,130 с,https://nambafood.kg/dish_image/51048.png
Рис,150 гр.,Гарниры,60 с,https://nambafood.kg/dish_image/51051.png
Рис с овощами,"160 гр. (рис, болгарский перец)",Гарниры,110 с,https://nambafood.kg/dish_image/51052.png
Рис с грибами,"160 гр. (рис, шампиньоны)",Гарниры,110 с,https://nambafood.kg/dish_image/51096.png
Фри,200 гр.,Гарниры,110 с,https://nambafood.kg/dish_image/51054.png
Картофель по-домашнему,"200 гр. (картофель, лук репчатый, зелень)",Гарниры,110 с,https://nambafood.kg/dish_image/51055.png
Овощи гриль,"200 гр. (болгарский перец, баклажаны, кабачок, шампиньоны, черри)",Гарниры,270 с,https://nambafood.kg/dish_image/51056.png
Лепешка,,Гарниры,50 с,https://nambafood.kg/dish_image/89750.png
Тар-Тар,100 гр.,Соусы,70 с,https://nambafood.kg/dish_image/51057.png
Цезарь соус,60 гр.,Соусы,70 с,https://nambafood.kg/dish_image/51058.png
Ткемали,50 гр.,Соусы,90 с,https://nambafood.kg/dish_image/51059.png
Кетчуп,50 гр.,Соусы,50 с,https://nambafood.kg/dish_image/51060.png
Соки (в ассортименте),1 л.,Прохладительные напитки,189 с,https://nambafood.kg/dish_image/51069.png
Компот 1л,1л,Прохладительные напитки,140 с,https://nambafood.kg/dish_image/51070.png
Минеральная вода,1 литр,Прохладительные напитки,70 с,https://nambafood.kg/dish_image/51071.png
Borjomi,1 л.,Прохладительные напитки,160 с,https://nambafood.kg/dish_image/51073.png
Cola-Cola 1 л,,Прохладительные напитки,140 с,https://nambafood.kg/dish_image/51072.png
Fanta 1 л,,Прохладительные напитки,140 с,https://nambafood.kg/dish_image/80167.png
Sprite 1 л,,Прохладительные напитки,140 с,https://nambafood.kg/dish_image/80168.png
