Наименование,Описание,Категория,Цена,Фото
«Сан-Марино» бон филе в сливочном соусе,,Говядина,898 с,https://nambafood.kg/dish_image/116488.png
Медальоны со шпинатным конфи,,Говядина,898 с,https://nambafood.kg/dish_image/76525.png
Бон филе миньон,,Говядина,898 с,https://nambafood.kg/dish_image/76526.png
Пельмени по-китайски с мясом,,Говядина,498 с,https://nambafood.kg/dish_image/116489.png
Жареное филе баранины с овощами,,Баранина,598 с,https://nambafood.kg/dish_image/76508.png
Судак по-домашнему,,Рыба,498 с,https://nambafood.kg/dish_image/47594.png
Судак с овощами в фольге,"Филе судака, помидоры, лук, перец болгарский, морковь.",Рыба,498 с,https://nambafood.kg/dish_image/47984.png
Семга с овощами в фольге,"Филе семги, лук, брокколи, капуста цветная.",Рыба,798 с,https://nambafood.kg/dish_image/47927.png
Семга под икорным соусом,,Рыба,998 с,https://nambafood.kg/dish_image/116499.png
Форель на гриле,,Рыба,658 с,https://nambafood.kg/dish_image/75514.png
Стейк из семги,,Рыба,898 с,https://nambafood.kg/dish_image/75512.png
Ассорти «Барбекю морское» на 4 персоны,"Cемга, форель, тигровые креветки, судак, овощи.",Рыба,4298 с,https://nambafood.kg/dish_image/116513.png
Фрикасе с шампиньонами,,Курица,458 с,https://nambafood.kg/dish_image/116490.png
Курица по-китайски с острым перцем,,Курица,458 с,https://nambafood.kg/dish_image/47602.png
"Куриная грудка, фаршированная шпинатом",,Курица,458 с,https://nambafood.kg/dish_image/76519.png
Цыпленок «Табака»,,Курица,768 с,https://nambafood.kg/dish_image/132071.png
Пельмени по-китайски с курицей,,Курица,458 с,https://nambafood.kg/dish_image/116492.png
Мини цыпленок «Табака»‎‎,,Курица,428 с,https://nambafood.kg/dish_image/132070.png
Манты с тыквой,Готовится по сезону,Национальная кухня,288 с,https://nambafood.kg/dish_image/116493.png
Манты с говядиной,,Национальная кухня,458 с,https://nambafood.kg/dish_image/76522.png
Манты с бараниной,,Национальная кухня,498 с,https://nambafood.kg/dish_image/76523.png
Самсы «Пармода» с говядиной,,Национальная кухня,498 с,https://nambafood.kg/dish_image/76534.png
Лагман,,Национальная кухня,398 с,https://nambafood.kg/dish_image/47614.png
Босо лагман,Жареный лагман,Национальная кухня,398 с,https://nambafood.kg/dish_image/47615.png
Гюро лагман,,Национальная кухня,398 с,https://nambafood.kg/dish_image/47616.png
Куурдак с ребрышками и картошкой,Бараньи ребрышки,Национальная кухня,798 с,https://nambafood.kg/dish_image/76520.png
Куурдак с ребрышками без картошки,Бараньи ребрышки,Национальная кухня,898 с,https://nambafood.kg/dish_image/47607.png
Огурцы по-корейски,,Корейская кухня. Салаты,258 с,https://nambafood.kg/dish_image/116494.png
Хе из требухи,,Корейская кухня. Салаты,328 с,https://nambafood.kg/dish_image/47628.png
Хе из судака,,Корейская кухня. Салаты,458 с,https://nambafood.kg/dish_image/76540.png
Баклажаны по-корейски в кисло-сладком соусе,,Корейская кухня. Салаты,358 с,https://nambafood.kg/dish_image/69899.png
Кимчи,,Корейская кухня. Салаты,228 с,https://nambafood.kg/dish_image/47999.png
Тофу с овощами,,Корейская кухня. Салаты,258 с,https://nambafood.kg/dish_image/47629.png
Жареный кимчи с мясом,,Корейская кухня. Салаты,398 с,https://nambafood.kg/dish_image/116495.png
Стручковая фасоль жареная с мясом,,Корейская кухня. Салаты,458 с,https://nambafood.kg/dish_image/116496.png
Кимпаб с семгой,,Корейская кухня. Салаты,458 с,https://nambafood.kg/dish_image/47935.png
Кукси из рисовой лапши,,Корейская кухня. Горячие Блюда,358 с,https://nambafood.kg/dish_image/76516.png
Кукси из пшеничной лапши,,Корейская кухня. Горячие Блюда,358 с,https://nambafood.kg/dish_image/47635.png
Кукси из гречневой лапши,,Корейская кухня. Горячие Блюда,358 с,https://nambafood.kg/dish_image/76517.png
Кимчи тиге в казанке + паби,"Говядина, тофу, редька, кимчи.",Корейская кухня. Горячие Блюда,458 с,https://nambafood.kg/dish_image/76514.png
Пегодя крахмальные с говядиной,,Корейская кухня. Горячие Блюда,428 с,https://nambafood.kg/dish_image/47988.png
Тыби тяй + паби,"400 г. Говядина, тофу, редька, яйцо + паби",Корейская кухня. Горячие Блюда,398 с,https://nambafood.kg/dish_image/47633.png
Острый суп с морепродуктами + паби,,Корейская кухня. Горячие Блюда,698 с,https://nambafood.kg/dish_image/116497.png
Полуострый перец фаршированный с мясом,,Корейская кухня. Горячие Блюда,428 с,https://nambafood.kg/dish_image/116501.png
Паби,Рис по-корейски,Корейская кухня. Горячие Блюда,98 с,https://nambafood.kg/dish_image/116502.png
Спагетти «Болоньезе»,"Спагетти, говядина, красный соус.",Паста,438 с,https://nambafood.kg/dish_image/76509.png
Паста «Портобелло»,"Фетуччини, шампиньоны, курица, сливочный соус.",Паста,438 с,https://nambafood.kg/dish_image/132508.png
Паста «Марина»,"Фетуччини, семга, сливочный соус.",Паста,598 с,https://nambafood.kg/dish_image/132507.png
Гречка,,Гарниры,98 с,https://nambafood.kg/dish_image/47653.png
Рис отварной,,Гарниры,98 с,https://nambafood.kg/dish_image/116503.png
Картофельное пюре,,Гарниры,148 с,https://nambafood.kg/dish_image/47646.png
Картофель фри,,Гарниры,148 с,https://nambafood.kg/dish_image/76539.png
Цветная капуста,,Гарниры,158 с,https://nambafood.kg/dish_image/47648.png
Картофель жареный по-домашнему,,Гарниры,198 с,https://nambafood.kg/dish_image/116504.png
Брокколи,,Гарниры,228 с,https://nambafood.kg/dish_image/47989.png
Припущенные овощи,,Гарниры,198 с,https://nambafood.kg/dish_image/47650.png
Овощи на гриле,,Гарниры,258 с,https://nambafood.kg/dish_image/76529.png
Картофельные драники,,Гарниры,148 с,https://nambafood.kg/dish_image/116505.png
Стручковая фасоль,,Гарниры,198 с,https://nambafood.kg/dish_image/116506.png
Шпинатный ризотто,,Гарниры,258 с,https://nambafood.kg/dish_image/116507.png
Медово-горчичный соус,,Соусы,78 с,https://nambafood.kg/dish_image/75414.png
Соус по-домашнему,"Помидоры, чеснок, зелень.",Соусы,78 с,https://nambafood.kg/dish_image/47656.png
Острый соус,,Соусы,78 с,https://nambafood.kg/dish_image/69921.png
Белый сливочный,,Соусы,128 с,https://nambafood.kg/dish_image/69920.png
