Наименование,Описание,Категория,Цена,Фото
Рибай стейк,"Рибай стейк, перец чили, соус сальса, соус хайдари",Горячие блюда,1150 с,https://nambafood.kg/dish_image/139747.png
Фахитас из говядины,"Мясо бонфиле, перец Калифорния, перец черный молотый, сузме (кисломолочный продукт) и соус авокадо.",Горячие блюда,900 с,https://nambafood.kg/dish_image/87389.png
Фахитас из курицы,"Мясо куриное, перец Калифорния, перец черный молотый, сузме (кисломолочный продукт) и соус авокадо.",Горячие блюда,800 с,https://nambafood.kg/dish_image/87390.png
Нудлс с курицей,"Куриное филе, лапша яичная, перец болгарский, кунжут, соус соевый",Паста,560 с,https://nambafood.kg/dish_image/100907.png
Нудлс с говядиной,"Говядина, лапша яичная, перец болгарский, кунжут, соус соевый",Паста,600 с,https://nambafood.kg/dish_image/100906.png
Спагетти болоньезе,"Спагетти, фарш, томатный соус, чеснок, пармезан и петрушка",Паста,560 с,https://nambafood.kg/dish_image/87429.png
Феттучине с курицей,"Фетучини, грибы, куриная грудка, сливики, чеснок и пармезан",Паста,560 с,https://nambafood.kg/dish_image/87432.png
Клаб сэндвич,"Тостерный хлеб, сыр кашар, ветчина говяжья, куриная грудка, яйцо и зелень по сезону. На гарнир картофель фри",Бургеры и сэндвичи,550 с,https://nambafood.kg/dish_image/87483.png
Гамбургер,"Булочка, огурцы маринованные, помидоры, салатные листя, котлета, картофель фри",Бургеры и сэндвичи,430 с,https://nambafood.kg/dish_image/89177.png
Стейк бургер,"Булочка, бонфиле, соус барбекю, шампиньоны, картофель фри",Бургеры и сэндвичи,640 с,https://nambafood.kg/dish_image/100900.png
Чизбургер,"Булочка, огурцы маринованные, помидоры, салатные листя, котлета, картофель фри, сыр чеддер",Бургеры и сэндвичи,490 с,https://nambafood.kg/dish_image/89182.png
Чикен бургер,"Булочка, огурцы маринованные, помидоры, салатные листя, куриное филе, картофель фри, сыр чеддер",Бургеры и сэндвичи,490 с,https://nambafood.kg/dish_image/89183.png
Сэндвич-круассан с семгой,"Круассан, семга копченая, сыр творожный, лоло росса, огурцы, помидоры, микрозелень, картофель, кетчуп",Бургеры и сэндвичи,480 с,https://nambafood.kg/dish_image/131940.png
Пицца ассорти с колбасой,"Пицца-соус, сыр ""Моцарелла"", помидоры, болгарский перец, маслины, кукуруза, зеленый горошек, шампиньоны, базилик...оливки, колбаса-сужук, ветчина говяжья,",Пицца,760 с,https://nambafood.kg/dish_image/87433.png
Пицца маргарита,"Пицца-соус, сыр Моцарелла, сыр Чедар, сыр Кашар, помидоры, базилик",Пицца,520 с,https://nambafood.kg/dish_image/87435.png
Пицца с курицей,"Пицца-соус, сыр «Моцарелла», кукуруза, зелёный горошек, куриная грудка, сливки, шампиньоны, помидоры, базилик...",Пицца,700 с,https://nambafood.kg/dish_image/87439.png
