Наименование,Описание,Категория,Цена,Фото
Гилафи кебаб / Gilafi kebab,250 гр. Курица с овощами. Подается с мятным соусом,Барбекю,305 с,https://nambafood.kg/dish_image/73477.png
Курица в тандыре / Tandoori Chicken,250 гр. Маринованная курица запеченная в тандыре. Подается с овощами.,Барбекю,515 с,https://nambafood.kg/dish_image/73479.png
Бириани с курицей,"400 гр. Бириани- Это блюдо из риса басмати, приготовленное в сковороде с толстым дном, на масле гхи,  с добавлением овощей и специй — кардамона, шафрана, зиры, корицы, имбиря, гвоздики, кумина",Бириани,390 с,https://nambafood.kg/dish_image/56871.png
Бириани с бараниной,"400 гр. Бириани- Это блюдо из риса басмати, приготовленное в сковороде с толстым дном, на масле гхи,  с добавлением овощей и специй — кардамона, шафрана, зиры, корицы, имбиря, гвоздики, кумина",Бириани,410 с,https://nambafood.kg/dish_image/56872.png
Яичный Бириани,"400 гр. Бириани- Это блюдо из риса басмати, приготовленное в сковороде с толстым дном, на масле гхи,  с добавлением овощей и специй — кардамона, шафрана, зиры, корицы, имбиря, гвоздики, кумина",Бириани,380 с,https://nambafood.kg/dish_image/73496.png
Овощной Бириани,"400 гр. Бириани- Это блюдо из риса басмати, приготовленное в сковороде с толстым дном, на масле гхи,  с добавлением овощей и специй — кардамона, шафрана, зиры, корицы, имбиря, гвоздики, кумина",Бириани,380 с,https://nambafood.kg/dish_image/73497.png
Fish & Chips,250 гр.,Блюда от Шеф-повара,290 с,https://nambafood.kg/dish_image/73459.png
Dynamite Shrimps / Креветки динамит,"300 гр. Жареные креветки заправленные чесночным соусом, дается с рисом",Блюда от Шеф-повара,550 с,https://nambafood.kg/dish_image/73461.png
Паста Альфредо,250 гр.,Блюда от Шеф-повара,290 с,https://nambafood.kg/dish_image/56374.png
Курица по-итальянски / Italian Chicken,"250 гр. Жареная курица с овощами и кремовым соусом, подается с рисом",Блюда от Шеф-повара,350 с,https://nambafood.kg/dish_image/73463.png
Курица по-мароккански / Moroccan chicken,300 гр. Курица на гриле с красным соусом. Подается с рисом и овощами,Блюда от Шеф-повара,340 с,https://nambafood.kg/dish_image/73464.png
Chilli Chicken / Острая курица,300 гр. Кусочки курицы обжаренные с имбирем и острым зеленым перцем. Подается с жареным рисом с яйцом,Китайская кухня,330 с,https://nambafood.kg/dish_image/73466.png
Красный Дракон / Red Dragon,"350 гр. Кусочки курицы, болгарского перца, лука и моркови приготовленная в кисло-сладком соусе",Китайская кухня,310 с,https://nambafood.kg/dish_image/73467.png
Курица по-монгольски,"350 гр. Курица, перец, лук, грибы, морковь, монгольский соус",Китайская кухня,330 с,https://nambafood.kg/dish_image/56511.png
Маньчжурская курица / Manchurian Chicken,350 гр. Кусочки курицы обжаренные в томатном соусе подается с рисом,Китайская кухня,310 с,https://nambafood.kg/dish_image/73468.png
Куринный Чоу-Мейн,"300 гр. Тушеная китайская курица, лапша с овощами и устричным соусом.",Китайская кухня,280 с,https://nambafood.kg/dish_image/56882.png
Овощной Чоу-Мейн,300 гр. Жареная лапша с овощами в китайском соусе.,Китайская кухня,260 с,https://nambafood.kg/dish_image/56880.png
Butter Chicken / Чикен Баттер,300 гр. курица приготовленная в белом и красном соусе,Вторые блюда,390 с,https://nambafood.kg/dish_image/73487.png
Курица «Патиала »,"300 гр. курица, стручковый перец, лук, белый соус и йогурт.",Вторые блюда,345 с,https://nambafood.kg/dish_image/83906.png
Рис с мятой / Mint rice,,Рис,100 с,https://nambafood.kg/dish_image/73482.png
Белый рис / White rice,,Рис,70 с,https://nambafood.kg/dish_image/73485.png
Рис отварной / Steam Rice,,Рис,75 с,https://nambafood.kg/dish_image/56392.png
Рис с зирой / Zeera rice,,Рис,75 с,https://nambafood.kg/dish_image/73480.png
