Наименование,Описание,Категория,Цена,Фото
Эби,"8 шт. Креветка, филе лосося, сыр Cermette, огурец",Роллы,339 с,https://nambafood.kg/dish_image/102789.png
Канада,"8 шт. Филе угря, филе лосося, огурцы, сыр Cermette",Роллы с угрем,345 с,https://nambafood.kg/dish_image/102782.png
Самурай,"8 шт. Филе угря, огурцы, авокадо, сыр Cermette, икра масаго",Роллы с угрем,325 с,https://nambafood.kg/dish_image/102785.png
Дракон FIT,"8 шт. Филе угря, тигровые креветка, сыр Cermette, авокадо мягкое, соус унаги, кунжут",Роллы с угрем,355 с,https://nambafood.kg/dish_image/102780.png
Рио,"8 шт. Филе угря, сыр Cermette, соус унаги, кунжут",Роллы с угрем,339 с,https://nambafood.kg/dish_image/102744.png
Гункан креветка,"2 шт. Креветка, соус спайси",Гунканы острые,150 с,https://nambafood.kg/dish_image/102768.png
Гункан лосось,"2 шт. Филе лосося, соус спайси",Гунканы острые,150 с,https://nambafood.kg/dish_image/102769.png
Гункан угорь,"2 шт. Филе угря, соус спайси",Гунканы острые,150 с,https://nambafood.kg/dish_image/102770.png
Гункан краб,"2 шт. Снежный краб, соус спайси",Гунканы острые,100 с,https://nambafood.kg/dish_image/102771.png
Филадельфия ДО,"8 шт. Опаленные филе лосося, красная икра, сыр Cremette, огурцы, соус унаги",Роллы опаленные,355 с,https://nambafood.kg/dish_image/102766.png
Император,"8 шт. Опаленные филе лосося, филе угря, салат айсберг, помидор, икра масага, майонез",Роллы опаленные,369 с,https://nambafood.kg/dish_image/102752.png
Итальянский,"8 шт. Сыр Cermette, сыр chedder, филе угря",Роллы опаленные,309 с,https://nambafood.kg/dish_image/102776.png
Спайс сяке,"8 шт. Филе лосося, соус спайси, огурцы, зеленый лук, икра масага, салат айсберг",Роллы спайси,245 с,https://nambafood.kg/dish_image/102787.png
Спайс краб,"8 шт. Снежный краб, соус спайси, огурцы, зеленый лук, икра масага",Роллы спайси,225 с,https://nambafood.kg/dish_image/102788.png
Окинава,"8 шт. Тигровая креветка, соус спайси, сыр Cermette, икра масага, зеленый лук, салат айсберг",Роллы спайси,225 с,https://nambafood.kg/dish_image/102778.png
Угорь,"6 шт. Филе угря, рис, соус унаги, кунжут",Классик роллы,180 с,https://nambafood.kg/dish_image/102765.png
Лосось,"6 шт. Филе лосося, рис",Классик роллы,160 с,https://nambafood.kg/dish_image/102448.png
Креветка,"6 шт. Тигровая креветка, рис",Классик роллы,180 с,https://nambafood.kg/dish_image/102449.png
Овощной,"8 шт. Авокадо, помидор, огурцы, салат айсберг, зеленый лук, майонез, кунжут",Классик роллы,245 с,https://nambafood.kg/dish_image/102786.png
Авокадо - огурец,"6 шт. Авокадо, огурец, рис, кунжут",Классик роллы,190 с,https://nambafood.kg/dish_image/102753.png
Рамён с курицей,,Супы,190 с,https://nambafood.kg/dish_image/142092.png
Рамен с отварным мясом,,Супы,220 с,https://nambafood.kg/dish_image/142115.png
Рамен сливочный ассорти,,Супы,260 с,https://nambafood.kg/dish_image/142094.png
Рамен классический острый,,Супы,260 с,https://nambafood.kg/dish_image/141656.png
Рамен классический средне острый,,Супы,260 с,https://nambafood.kg/dish_image/141657.png
Рамен с сыром,,Супы,180 с,https://nambafood.kg/dish_image/141658.png
Рамен с яйцом,,Супы,150 с,https://nambafood.kg/dish_image/142091.png
Рамен ассорти,,Супы,250 с,https://nambafood.kg/dish_image/142095.png
Рамен сливочный,,Супы,170 с,https://nambafood.kg/dish_image/142102.png
Рамен сливочный с сыром,,Супы,210 с,https://nambafood.kg/dish_image/142105.png
