Наименование,Описание,Категория,Цена,Фото
Сяке сарада,"Лосось, орехи грецкие, черри, кунжутное масло, листья салата",Салаты,350 с,https://nambafood.kg/dish_image/135076.png
Гриль салат с говядиной,"Говядина, перец болг, цукини, шампиньоны, шпинат, руккола",Салаты,370 с,https://nambafood.kg/dish_image/134230.png
Греческий,"Огурцы, помидоры, листья салата, сыр фета, и лимонный сок, перец, масло оливковое",Салаты,340 с,https://nambafood.kg/dish_image/135078.png
Теплый салат с куриной печенью,,Салаты,240 с,https://nambafood.kg/dish_image/134229.png
Салат «Пияз»‎‎,"Помидоры, огурцы св., фасоль белая, лук красный, гранат. соус, сумак, болг. перец, яйцо отварное,",Салаты,240 с,https://nambafood.kg/dish_image/140867.png
Салат «Витаминка»‎‎,"Свекла отварная, творожный сыр, семена чиа, руккола, шпинат, кедровые орешки, заправка из бальзамика с лимоном и дижонской горчицей",Салаты,300 с,https://nambafood.kg/dish_image/141095.png
Шорпо из говядины,"350 г. Ребра, морковь, картофель, зелень",Супы,250 с,https://nambafood.kg/dish_image/141088.png
Шорпо с бараниной,"Ребра баранина, морковь, картофель, зелень",Супы,250 с,https://nambafood.kg/dish_image/141087.png
Томатный суп,"350 г. Помидоры, соус из помидоров, морковь, чеснок",Супы,200 с,https://nambafood.kg/dish_image/135081.png
Сан-торо,"350 г. Говядина, полу горький перец, чеснок. зелень, перепелиные яйца, фунчоза, чили перец.",Супы,240 с,https://nambafood.kg/dish_image/141089.png
Солянка,"350 гр. Маринованные огурцы, курица копченная, колбаса, помидоры, паста.",Супы,240 с,https://nambafood.kg/dish_image/135515.png
Уха классическая,"350 гр. Форель, судак, овощи, специи",Супы,260 с,https://nambafood.kg/dish_image/105904.png
Уха по-фински,"Семга, форель, овощи, сливки, картофель, морковь, специи",Супы,350 с,https://nambafood.kg/dish_image/140865.png
Суп из шпината,,Супы,160 с,https://nambafood.kg/dish_image/134492.png
Суп из брокколи,,Супы,170 с,https://nambafood.kg/dish_image/134493.png
Мерджимек,,Супы,180 с,https://nambafood.kg/dish_image/134494.png
Грибной крем-суп,350 гр. Из шампиньонов со сливками,Супы,190 с,https://nambafood.kg/dish_image/135080.png
Келе пача,350 гр. Крем суп из головы барашка,Супы,280 с,https://nambafood.kg/dish_image/134329.png
Пельмени со сметаной,"350 гр.  Пельмени, бульон, сметана.",Супы,180 с,https://nambafood.kg/dish_image/135083.png
Пельмени в айране,350 гр.,Супы,200 с,https://nambafood.kg/dish_image/135082.png
Окрошка,"350 гр. Колбаса докт. яйца, картофель, огурцы, зелень, редис.",Супы,180 с,https://nambafood.kg/dish_image/135516.png
Товук,350 гр. Куриный суп,Супы,180 с,https://nambafood.kg/dish_image/135084.png
Шакрия с говядиной,"350 гр. Говядина, рис пилав, кедровые орешки, соус из густого йогурта, зелень.",Арабские Горячие блюда,430 с,https://nambafood.kg/dish_image/135085.png
Шакрия с бараниной,"250 гр. Кисло-молочный соус, баранина, гарнир, рис.",Арабские Горячие блюда,400 с,https://nambafood.kg/dish_image/135086.png
Шакрия с курицей,300 гр. Куриное филе с рисом в айране,Арабские Горячие блюда,380 с,https://nambafood.kg/dish_image/135087.png
Фалафель,"7 шт. Вегетарианские котлетки из ноката, соус тартар, помидоры, листья салата",Арабские Горячие блюда,190 с,https://nambafood.kg/dish_image/135092.png
Кеббе,"4 шт. Фарш говяжий, листья салата, черри",Арабские Горячие блюда,290 с,https://nambafood.kg/dish_image/134498.png
Яланджи,"9 шт. Виноградные листья, гранат, помидоры, рис, перец паста",Арабские Горячие блюда,350 с,https://nambafood.kg/dish_image/135091.png
Кафта с помидорами,"Фарш, помидоры, лук репч., картофель отварной, томатная паста",Арабские Горячие блюда,360 с,https://nambafood.kg/dish_image/140866.png
Фалафель сэндвич,"Хумус, помидоры, редиска, огурцы солен., лаваш",Арабские Горячие блюда,200 с,https://nambafood.kg/dish_image/140868.png
Острая картошка,"Картофель, чеснок, кинза, красный острый перец, лимонный сок.",Арабские Горячие блюда,140 с,https://nambafood.kg/dish_image/135088.png
Фатта с мясом,"Говядина донер, лаваш дурум, рис инд., соус фатта",Арабские Горячие блюда,430 с,https://nambafood.kg/dish_image/135089.png
Фатта с курицей,"Курица донер, лаваш дурум, рис инд., соус фатта",Арабские Горячие блюда,380 с,https://nambafood.kg/dish_image/135090.png
Самбурсак,"5 шт. Самбурсак с мясом, листья салата, черри",Арабские Горячие блюда,240 с,https://nambafood.kg/dish_image/134497.png
Самбурсак со шпинатом,"5 шт. Жареные пирожки со шпинатом, лимон",Арабские Горячие блюда,180 с,https://nambafood.kg/dish_image/134335.png
Еш ал бул-бол,"5 шт. Фарш, гранат, гранатовый соус, слоеное тесто, кедровые орехи, лимон, маслины",Арабские Горячие блюда,250 с,https://nambafood.kg/dish_image/134334.png
Маза,"Фатуш, хумус, мутабель, сузме, табуле",Арабские Горячие блюда,520 с,https://nambafood.kg/dish_image/140871.png
Самбурсак с сыром,5 шт. Жареные пирожки с сыром,Арабские Горячие блюда,190 с,https://nambafood.kg/dish_image/141090.png
Манты,5 шт.,Вторые блюда,250 с,https://nambafood.kg/dish_image/135095.png
Куурдак из говядины,300 гр.,Вторые блюда,400 с,https://nambafood.kg/dish_image/135096.png
Лагман,350 гр.,Вторые блюда,270 с,https://nambafood.kg/dish_image/135097.png
Куурдак из баранины,300 гр.,Вторые блюда,420 с,https://nambafood.kg/dish_image/135098.png
Гюро лагман,350 гр.,Вторые блюда,270 с,https://nambafood.kg/dish_image/135099.png
Босо лагман,350 гр.,Вторые блюда,270 с,https://nambafood.kg/dish_image/135100.png
Мясо на жаровне,"350 гр. Говядина, помидоры, болгарский перец, репчатый лук, соевый соус, специи.",Блюда из мяса,350 с,https://nambafood.kg/dish_image/135101.png
Бефстроганов с пюре,350 гр. Маринованная говядина на подушке из пюре с маринованными огурцами.,Блюда из мяса,370 с,https://nambafood.kg/dish_image/12554.png
Мясо по-французски,"350 гр. Говядина, грибы вешенки, картофель, помидоры, репчатый лук, майонез, сыр.",Блюда из мяса,370 с,https://nambafood.kg/dish_image/135102.png
Говядина терияки,"Говядина, черри, перец болг., соус Терияки, рис плов",Блюда из мяса,340 с,https://nambafood.kg/dish_image/134239.png
Бон филе по-итальянски,"Бон филе, спагетти, черри, пармезан, соус Базилик",Блюда из мяса,520 с,https://nambafood.kg/dish_image/135103.png
