Наименование,Описание,Категория,Цена,Фото
Запеченный Френдвич с курицей и сыром,"450 г. Куриное филе, шампиньоны, сливочный соус, сыр, картофель.",Фирменные сэндвичи,255 с,https://nambafood.kg/dish_image/125271.png
Френдвич с телятиной под сливочным соусом,"450 г. Телятина, шампиньоны, сыр, сливочный соус, картофель.",Фирменные сэндвичи,285 с,https://nambafood.kg/dish_image/125273.png
Чикагский Френдвич,"450 г. Телятина, соус свит чили, болгарский перец, лук сырный соус.",Фирменные сэндвичи,265 с,https://nambafood.kg/dish_image/125275.png
Пепперони,"800 г. Колбаса, моцарелла, руккола.",Пицца,435 с,https://nambafood.kg/dish_image/125256.png
Четыре сезона с сырными бортами,"950 г. Пепперони, маргарита, мясная, куриная.",Пицца,625 с,https://nambafood.kg/dish_image/125351.png
Пицца с творожным сыром,"750 г. Творожный сыр, моцарелла, черри, шпинат.",Пицца,445 с,https://nambafood.kg/dish_image/125353.png
Детская пицца,"750. Молочные колбаски, моцарелла, пицца соус.",Пицца,375 с,https://nambafood.kg/dish_image/125354.png
Пицца 5 сыров,"750 г. Мааслам, моцарелла, рикотта, творожный сыр, пармезан, томатный соус.",Пицца,525 с,https://nambafood.kg/dish_image/125253.png
Пицца с малосольной форелью,"850 г. Форель, томаты, творожный сыр, листья салата, моцарелла.",Пицца,595 с,https://nambafood.kg/dish_image/125349.png
Чили пицца,"850 г. Мясной соус чили, халапеньо, моцарелла, шпинат.",Пицца,505 с,https://nambafood.kg/dish_image/125255.png
Куриная пицца,"850 г. Куриное филе, соус, томаты, моцарелла, вяленые помидоры, шпинат.",Пицца,485 с,https://nambafood.kg/dish_image/139983.png
Клаб сэндвич с форелью и фри,280 г,Бургеры и сэндвичи,275 с,https://nambafood.kg/dish_image/125362.png
Клаб сэндвич с курицей и фри,300 г,Бургеры и сэндвичи,245 с,https://nambafood.kg/dish_image/125360.png
Панини с томатами и моцареллой,280 г.,Бургеры и сэндвичи,175 с,https://nambafood.kg/dish_image/125361.png
Чизбургер с курицей и фри,380 г.,Бургеры и сэндвичи,295 с,https://nambafood.kg/dish_image/125356.png
Стейк с бургер с телятиной и фри,400 г.,Бургеры и сэндвичи,395 с,https://nambafood.kg/dish_image/125359.png
Кесадилья с курицей,"300 г. Куриное филе, шампиньоны, сливочный сыр, картофель.",Бургеры и сэндвичи,295 с,https://nambafood.kg/dish_image/125358.png
Кесадилья с мясом,"300 г. Мясной соус, томаты, сыр, картофель.",Бургеры и сэндвичи,295 с,https://nambafood.kg/dish_image/125355.png
Чизбургер с телятиной и фри,"380 г. Соленые огурцы, томаты, листья салата.",Бургеры и сэндвичи,325 с,https://nambafood.kg/dish_image/125357.png
Пита с курицей и грибами,"450 г. Куриное филе, пита, листья салата, крем чиз, черри, соус, дзадзики.",Бургеры и сэндвичи,335 с,https://nambafood.kg/dish_image/125281.png
Пита с телятиной,"450 г. Телятина, пита, листья салата, рикотта, соус BBQ, черри.",Бургеры и сэндвичи,395 с,https://nambafood.kg/dish_image/125282.png
Хачапури по-аджарски,550 г.,Бургеры и сэндвичи,275 с,https://nambafood.kg/dish_image/139982.png
Альфредо,"350 г. Куриная грудка, шампиньоны, пармезан, сливочный соус.",Паста,365 с,https://nambafood.kg/dish_image/125363.png
Болоньезе,"350 г. Мясной томатный соус, пармезан, черри.",Паста,325 с,https://nambafood.kg/dish_image/125266.png
Феттучини с креветками и томатами черри,350 г,Паста,475 с,https://nambafood.kg/dish_image/125364.png
Феттучини с форелью в сливочном соусе,350 г,Паста,395 с,https://nambafood.kg/dish_image/125365.png
Фирменная форель под сливочным соусом и шампиньонами,350 г,Горячие блюда,485 с,https://nambafood.kg/dish_image/125366.png
Гречневая лапша с курицей и овощами,350 г. В паназиатском стиле.,Горячие блюда,265 с,https://nambafood.kg/dish_image/125367.png
Удон с телятиной и овощами,350 г.,Горячие блюда,285 с,https://nambafood.kg/dish_image/125369.png
Куриная грудка в сливочно-грибном соусе с рисом,320 г.,Горячие блюда,335 с,https://nambafood.kg/dish_image/125371.png
Медальоны по-сицилийски,"350 г. Брокколи, красная форель.",Горячие блюда,505 с,https://nambafood.kg/dish_image/125373.png
Удон с креветками и овощами,350 г,Горячие блюда,365 с,https://nambafood.kg/dish_image/125374.png
Рибай стейк с овощами гриль и микс салатом,450 г,Стейки,775 с,https://nambafood.kg/dish_image/125375.png
Тибон стейк с картофельными клиньями и микс салатом,500 г,Стейки,715 с,https://nambafood.kg/dish_image/125376.png
Нью Йорк стейк с картофелем и микс салатом,450 г,Стейки,745 с,https://nambafood.kg/dish_image/125280.png
