Наименование,Описание,Категория,Цена,Фото
Шорпо из говядины,,Первые блюда,240 с,https://nambafood.kg/dish_image/30155.png
"Шорпо из говядины 0,5",,Первые блюда,220 с,https://nambafood.kg/dish_image/30156.png
Окрошка,,Первые блюда,240 с,https://nambafood.kg/dish_image/30157.png
"Окрошка 0,5",,Первые блюда,220 с,https://nambafood.kg/dish_image/30158.png
Куриный бульон порция,,Первые блюда,240 с,https://nambafood.kg/dish_image/98605.png
"Куриный бульон 0,5 порция",,Первые блюда,220 с,https://nambafood.kg/dish_image/98606.png
Вареники с вишней,,Первые блюда,245 с,https://nambafood.kg/dish_image/102688.png
Вареники с творогом,,Первые блюда,200 с,https://nambafood.kg/dish_image/102689.png
Вареники с картошкой,,Первые блюда,165 с,https://nambafood.kg/dish_image/102690.png
Рамен с мясом,,Рамен,300 с,https://nambafood.kg/dish_image/68179.png
Рамен с морепродуктами,1 порция,Рамен,300 с,https://nambafood.kg/dish_image/68180.png
Рамен с яйцом,,Рамен,260 с,https://nambafood.kg/dish_image/68181.png
Рамен с сыром,,Рамен,260 с,https://nambafood.kg/dish_image/68182.png
Рамен ассорти,,Рамен,330 с,https://nambafood.kg/dish_image/68183.png
Мясо по-корейски,200 гр.,Блюда из говядины,350 с,https://nambafood.kg/dish_image/68184.png
Мясо по-арабски,200 гр.,Блюда из говядины,370 с,https://nambafood.kg/dish_image/145660.png
Мясо по-княжески,250 гр.,Блюда из говядины,400 с,https://nambafood.kg/dish_image/30682.png
Бифштекс с яйцом,150 гр.,Блюда из говядины,320 с,https://nambafood.kg/dish_image/30222.png
Котлеты,100 гр.,Блюда из говядины,320 с,https://nambafood.kg/dish_image/68186.png
Фрикасе из говядины,200 гр.,Блюда из говядины,360 с,https://nambafood.kg/dish_image/68187.png
Отбивная в сливочном соусе,250 гр.,Блюда из говядины,400 с,https://nambafood.kg/dish_image/93155.png
Отбивная «Аль-Фараби»,250 гр.,Блюда из говядины,420 с,https://nambafood.kg/dish_image/87921.png
Говядина в горшочке,250 гр.,Блюда из говядины,360 с,https://nambafood.kg/dish_image/140457.png
Стейк из свинины,200 гр.,Блюда из свинины,460 с,https://nambafood.kg/dish_image/140455.png
Свинина на шпажках,200 гр.,Блюда из свинины,360 с,https://nambafood.kg/dish_image/68192.png
Свинина в горшочке,200 гр.,Блюда из свинины,360 с,https://nambafood.kg/dish_image/140456.png
Курица «Блондиночка»,200 гр.,Мясо и Птица,360 с,https://nambafood.kg/dish_image/68197.png
Фрикасе из курицы,200 гр.,Мясо и Птица,360 с,https://nambafood.kg/dish_image/68195.png
Отбивная «Ля-Понтин»,200 гр.,Мясо и Птица,360 с,https://nambafood.kg/dish_image/68196.png
