Наименование,Описание,Категория,Цена,Фото
Деревенская 30 см (тонкое тесто),"Картофель из печи, соленые огурчики, цыпленок, соус ранч, томаты, красный лук, чеснок, моцарелла, томатный соус.",Средняя пицца,649 с,https://nambafood.kg/dish_image/113917.png
Пицца Двойной цыпленок 30 см (традиционное тесто),"30 см, 520 г. Цыпленок , моцарелла, альфредо соус.",Средняя пицца,429 с,https://nambafood.kg/dish_image/119426.png
Пицца Двойной цыпленок 30 см (тонкое тесто),"30 см, 430 г. Цыпленок , моцарелла, альфредо соус.",Средняя пицца,429 с,https://nambafood.kg/dish_image/125164.png
Сырная 30 см (традиционное тесто),"Пицца-соус, сыр моцарелла.",Средняя пицца,429 с,https://nambafood.kg/dish_image/96485.png
Сырная 30 см (тонкое тесто),"Пицца-соус, сыр моцарелла.",Средняя пицца,429 с,https://nambafood.kg/dish_image/96486.png
Пепперони Фреш 30 см (традиционное тесто),"30 см, 630 г. Пепперони из цыпленка, увеличенная порция моцареллы, томаты, томатный соус.",Средняя пицца,429 с,https://nambafood.kg/dish_image/76437.png
Пепперони Фреш 30 см (тонкое тесто),"30 см, 630 г. Пепперони из цыпленка, увеличенная порция моцареллы, томаты, томатный соус.",Средняя пицца,429 с,https://nambafood.kg/dish_image/76438.png
Ветчина и сыр 30 см (традиционное тесто),"Соус сливочный, ветчина из цыпленка, сыр моцарелла.",Средняя пицца,429 с,https://nambafood.kg/dish_image/76442.png
Ветчина и сыр 30 см (тонкое тесто),"Соус сливочный, ветчина из цыпленка, сыр моцарелла.",Средняя пицца,429 с,https://nambafood.kg/dish_image/76443.png
Ветчина и грибы 30 см (традиционное тесто),"Ветчина из говядины, пицца-соус, сыр моцарелла и шампиньоны свежие.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92806.png
Ветчина и грибы 30 см (тонкое тесто),"Ветчина из говядины, пицца-соус, сыр моцарелла и шампиньоны свежие.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92807.png
Маргарита 30 см (традиционное тесто),"Пицца-соус, сыр моцарелла, орегано и томаты.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92811.png
Маргарита 30 см (тонкое тесто),"Пицца-соус, сыр моцарелла, орегано и томаты.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92812.png
Пепперони 30 см (традиционное тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92822.png
Пепперони 30 см (тонкое тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Средняя пицца,579 с,https://nambafood.kg/dish_image/92821.png
Чизбургер-пицца 30 см (традиционное тесто),"Мясной соус болоньезе, соус бургер, томаты, моцарелла, соленые огурчики, красный лук.",Средняя пицца,649 с,https://nambafood.kg/dish_image/71287.png
Чизбургер-пицца 30 см (тонкое тесто),"Мясной соус болоньезе, соус бургер, томаты, моцарелла, соленые огурчики, красный лук.",Средняя пицца,649 с,https://nambafood.kg/dish_image/71288.png
Сырный цыплёнок 30 см (традиционное тесто),"Сыр моцарелла, томаты, цыпленок и соус сырный для пиццы.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92860.png
Сырный цыплёнок 30 см (тонкое тесто),"Сыр моцарелла, томаты, цыпленок и соус сырный для пиццы.",Средняя пицца,649 с,https://nambafood.kg/dish_image/92859.png
