Наименование,Описание,Категория,Цена,Фото
Хрустящее куриное филе с моцареллой,Время приготовления 30-40 минут.,Вторые блюда,590 с,https://nambafood.kg/dish_image/128224.png
Хрустящие куриные крылышки с фри,Время приготовления 30-40 минут.,Вторые блюда,560 с,https://nambafood.kg/dish_image/128221.png
Филе ягненка с зеленым луком и картошкой,Время приготовления 30-40 минут.,Вторые блюда,570 с,https://nambafood.kg/dish_image/128222.png
Филе ягненка с древесными грибами и овощами,Время приготовления 30-40 минут.,Вторые блюда,560 с,https://nambafood.kg/dish_image/92251.png
Телятина с шампиньонами на гриле,Время приготовления 30-40 минут.,Вторые блюда,690 с,https://nambafood.kg/dish_image/128219.png
Телятина по-бургундски,Сувид. Время приготовления 30-40 минут.,Вторые блюда,560 с,https://nambafood.kg/dish_image/114711.png
Бефстроганов с пюре,Время приготовления 30-40 минут.,Вторые блюда,580 с,https://nambafood.kg/dish_image/128218.png
Курица в горшочке,Время приготовления 30-40 минут.,Вторые блюда,410 с,https://nambafood.kg/dish_image/92529.png
Мясо по-французки в горшочке,Время приготовления 30-40 минут.,Вторые блюда,560 с,https://nambafood.kg/dish_image/114710.png
Бифштекс с яйцом,Время приготовления 30-40 минут.,Вторые блюда,430 с,https://nambafood.kg/dish_image/92258.png
Боул с рыбой,Время приготовления 30-40 минут.,Вторые блюда,560 с,https://nambafood.kg/dish_image/128215.png
Боул с креветками,Время приготовления 30-40 минут.,Вторые блюда,560 с,https://nambafood.kg/dish_image/128216.png
Боул с индейкой,Время приготовления 30-40 минут.,Вторые блюда,380 с,https://nambafood.kg/dish_image/128217.png
Вок с курицей,На выбор лапша удон или соба,Вок,390 с,https://nambafood.kg/dish_image/92306.png
Вок с телятиной,На выбор лапша удон или соба,Вок,450 с,https://nambafood.kg/dish_image/92307.png
Вок с креветками,На выбор лапша удон или соба,Вок,570 с,https://nambafood.kg/dish_image/92308.png
Картофель фри,,Гарниры,120 с,https://nambafood.kg/dish_image/92537.png
Картофель айдахо,,Гарниры,130 с,https://nambafood.kg/dish_image/92534.png
Рис отварной,,Гарниры,110 с,https://nambafood.kg/dish_image/92535.png
Гречка отварная,,Гарниры,110 с,https://nambafood.kg/dish_image/92536.png
Цветная капуста в кляре,,Гарниры,110 с,https://nambafood.kg/dish_image/92533.png
Броколли в сливочном соусе,,Гарниры,140 с,https://nambafood.kg/dish_image/92309.png
Овощи на гриле,,Гарниры,190 с,https://nambafood.kg/dish_image/92311.png
