Наименование,Описание,Категория,Цена,Фото
Фирменный куурдак,,Восточная кухня (С 12:00),310 с,https://nambafood.kg/dish_image/81396.png
Курица с фри,с кунжутом,Восточная кухня (С 12:00),275 с,https://nambafood.kg/dish_image/107606.png
Курица с пикантным перцем,,Восточная кухня (С 12:00),290 с,https://nambafood.kg/dish_image/107607.png
Фунчеза сяй,,Восточная кухня (С 12:00),275 с,https://nambafood.kg/dish_image/136822.png
Форель на пару с овощами,Овощи по сезону,Восточная кухня (С 12:00),370 с,https://nambafood.kg/dish_image/107592.png
Балык сяй,,Восточная кухня (С 12:00),300 с,https://nambafood.kg/dish_image/58002.png
Гуйро лагман с грибами муэр,,Лагманы (с 12:00),250 с,https://nambafood.kg/dish_image/82470.png
Гуйру лагман порция,,Лагманы (с 12:00),235 с,https://nambafood.kg/dish_image/51265.png
Гуйру лагман 0.7,,Лагманы (с 12:00),225 с,https://nambafood.kg/dish_image/51264.png
Босо лагман порция,,Лагманы (с 12:00),235 с,https://nambafood.kg/dish_image/51328.png
Босо лагман 0.7,,Лагманы (с 12:00),225 с,https://nambafood.kg/dish_image/51327.png
Лагман из бараньих ребер порция,,Лагманы (с 12:00),235 с,https://nambafood.kg/dish_image/51332.png
Лагман из бараньих ребер 0.7,,Лагманы (с 12:00),225 с,https://nambafood.kg/dish_image/51331.png
Лагман с курицей,,Лагманы (с 12:00),230 с,https://nambafood.kg/dish_image/58003.png
"Лагман с курицей 0,7",,Лагманы (с 12:00),220 с,https://nambafood.kg/dish_image/58004.png
Лагман жидкий порция,,Лагманы (с 12:00),215 с,https://nambafood.kg/dish_image/51326.png
"Лагман жидкий 0,7",,Лагманы (с 12:00),205 с,https://nambafood.kg/dish_image/51325.png
Ганфан порция,,Лагманы (с 12:00),215 с,https://nambafood.kg/dish_image/51334.png
Ганфан 0.7,,Лагманы (с 12:00),205 с,https://nambafood.kg/dish_image/51333.png
Гуйро ганфан порция,,Лагманы (с 12:00),235 с,https://nambafood.kg/dish_image/51336.png
Гуйро ганфан 0.7,,Лагманы (с 12:00),225 с,https://nambafood.kg/dish_image/51335.png
Сомян порция,,Лагманы (с 12:00),235 с,https://nambafood.kg/dish_image/58011.png
Сомян 0.7,,Лагманы (с 12:00),225 с,https://nambafood.kg/dish_image/58010.png
Цыпа по-ташкентски,,Блюда на гриле,270 с,https://nambafood.kg/dish_image/136816.png
Кебаб из рубленной телятины,Без гарнира,Блюда на гриле,365 с,https://nambafood.kg/dish_image/136766.png
Кебаб с филе курочки,Без гарнира,Блюда на гриле,365 с,https://nambafood.kg/dish_image/107610.png
Молочная телятина,Без гарнира,Блюда на гриле,400 с,https://nambafood.kg/dish_image/136820.png
Филе озерной форели,Без гарнира,Блюда на гриле,390 с,https://nambafood.kg/dish_image/80972.png
Калама с телятиной,,Блюда на гриле,315 с,https://nambafood.kg/dish_image/51284.png
Калама с курицей,,Блюда на гриле,315 с,https://nambafood.kg/dish_image/51285.png
Калама с овощами,,Блюда на гриле,270 с,https://nambafood.kg/dish_image/112217.png
Филе из домашней курицы,Без гарнира,Блюда на гриле,370 с,https://nambafood.kg/dish_image/107597.png
Антрекот на гриле,,Блюда на гриле,410 с,https://nambafood.kg/dish_image/107598.png
Филе с кусочками телятины со сливочным рисом,,Блюда на гриле,340 с,https://nambafood.kg/dish_image/107599.png
Филе с кусочками курицы со сливочным рисом,,Блюда на гриле,340 с,https://nambafood.kg/dish_image/99406.png
Куриные наггетсы с куриными крылышками,,Блюда на гриле,265 с,https://nambafood.kg/dish_image/130951.png
Цыпа  на гриле,,Блюда на гриле,270 с,https://nambafood.kg/dish_image/107588.png
Багет бургер с говядиной,,Блюда на гриле,260 с,https://nambafood.kg/dish_image/136763.png
Багет бургер с курицей,,Блюда на гриле,260 с,https://nambafood.kg/dish_image/136764.png
Шаурма на гриле,,Блюда на гриле,225 с,https://nambafood.kg/dish_image/107601.png
Бургер Вкус востока с телятиной,,Блюда на гриле,260 с,https://nambafood.kg/dish_image/136761.png
Бургер Вкус востока с курицей,,Блюда на гриле,260 с,https://nambafood.kg/dish_image/136762.png
Куриные крылышки на гриле,,Блюда на гриле,265 с,https://nambafood.kg/dish_image/136765.png
Куриные наггетсы из курицы,,Блюда на гриле,265 с,https://nambafood.kg/dish_image/136759.png
Куриные крылышки в панировке,,Блюда на гриле,265 с,https://nambafood.kg/dish_image/136760.png
Рис отварной,,Гарниры,65 с,https://nambafood.kg/dish_image/51337.png
Рис в сливочном соусе,,Гарниры,80 с,https://nambafood.kg/dish_image/51343.png
Рис в шпинатно-сливочном соусе,,Гарниры,85 с,https://nambafood.kg/dish_image/82474.png
Картофельное пюре,,Гарниры,65 с,https://nambafood.kg/dish_image/51340.png
Картофель фри,,Гарниры,75 с,https://nambafood.kg/dish_image/51338.png
Картофель по-домашнему,,Гарниры,75 с,https://nambafood.kg/dish_image/81520.png
Овощи на гриле,,Гарниры,115 с,https://nambafood.kg/dish_image/51341.png
Гречка,,Гарниры,65 с,https://nambafood.kg/dish_image/51339.png
Булгур с овощами,,Гарниры,105 с,https://nambafood.kg/dish_image/112218.png
Сложный гарнир,"Рис, пюре, макароны.",Гарниры,85 с,https://nambafood.kg/dish_image/102334.png
Жареный рис с яйцом,,Гарниры,105 с,https://nambafood.kg/dish_image/107579.png
Рис с яйцом и овощами,,Гарниры,120 с,https://nambafood.kg/dish_image/125702.png
Боорсоки 100 г,,Хлебобулочные изделия,30 с,https://nambafood.kg/dish_image/82475.png
Лепешка 1 шт,,Хлебобулочные изделия,20 с,https://nambafood.kg/dish_image/51344.png
Самсы песочные с говядиной,,Хлебобулочные изделия,55 с,https://nambafood.kg/dish_image/51347.png
Самсы песочные с курицей,,Хлебобулочные изделия,50 с,https://nambafood.kg/dish_image/51348.png
Компот 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/58014.png
Плов,,Блюда до 16: 00,220 с,https://nambafood.kg/dish_image/51314.png
Баклава с мороженным и с грецкими орехами,,Десерт,175 с,https://nambafood.kg/dish_image/130064.png
Баклава с мороженным и с фисташками,,Десерт,185 с,https://nambafood.kg/dish_image/130065.png
