Наименование,Описание,Категория,Цена,Фото
Рыбное ассорти,"350 г. Семга слабосольная, эсколар, креветки, икра.",Закуски,650 с,https://nambafood.kg/dish_image/118129.png
Мясная закуска к пиву,"300 г. Бастурма, пастрома, крекеры, чипсы, чечел.",Закуски,300 с,https://nambafood.kg/dish_image/118130.png
Лепешка,1 шт.,Хлеб,30 с,https://nambafood.kg/dish_image/118139.png
Черный хлеб,,Хлеб,30 с,https://nambafood.kg/dish_image/118140.png
Хлебная корзина,,Хлеб,60 с,https://nambafood.kg/dish_image/118141.png
Рис,150 г,Гарниры,80 с,https://nambafood.kg/dish_image/118142.png
Рис с овощами,150 г,Гарниры,90 с,https://nambafood.kg/dish_image/118143.png
Картофель по-домашнему,150 г,Гарниры,95 с,https://nambafood.kg/dish_image/118144.png
Картофель фри,150 г,Гарниры,105 с,https://nambafood.kg/dish_image/118145.png
Крем-суп грибной,"300 г. Грибы, пикантные сухарики.",Первые блюда,190 с,https://nambafood.kg/dish_image/118134.png
Куриный суп,"300 г. Курица, свежие овощи.",Первые блюда,190 с,https://nambafood.kg/dish_image/118135.png
Шорпо,"300 г. Баранина, овощи.",Первые блюда,200 с,https://nambafood.kg/dish_image/118136.png
Мексиканский суп,300 г. Острый суп с фрикадельками и фасолью.,Первые блюда,220 с,https://nambafood.kg/dish_image/118137.png
Солянка,300 г. Мясная наваристая солянка с копченостями.,Первые блюда,230 с,https://nambafood.kg/dish_image/118138.png
Жаровня из курицы,"300 г. Куриное филе, свежие овощи.",Вторые блюда,280 с,https://nambafood.kg/dish_image/118150.png
Фаршированная куриная грудка,"290 г. Куриное филе, свежие овощи, рис, сливочный соус.",Вторые блюда,280 с,https://nambafood.kg/dish_image/118151.png
Куриный рулет,"290 г. Куриное филе, свежие овощи, яйцо, сыр, сухари, сливочный соус.",Вторые блюда,280 с,https://nambafood.kg/dish_image/118152.png
Курица с овощами,"300 г. Куриное филе, свежие овощи.",Вторые блюда,280 с,https://nambafood.kg/dish_image/119030.png
Курица в сырной корочке,"300 г. Куриное филе, сыр.",Вторые блюда,280 с,https://nambafood.kg/dish_image/118154.png
Курица в сливочном соусе,"300 г. Куриное филе, сливки с рисом.",Вторые блюда,290 с,https://nambafood.kg/dish_image/118155.png
Бризоль,"300 г. Говядина антрекот, яйцо, свежие овощи, рис.",Вторые блюда,320 с,https://nambafood.kg/dish_image/118163.png
