Наименование,Описание,Категория,Цена,Фото
Колбаски из яка,,Блюда на Josper,659 с,https://nambafood.kg/dish_image/116006.png
Бифштекс из говядины,С яйцом и фри.,Блюда на Josper,549 с,https://nambafood.kg/dish_image/100820.png
Классический пеппер стейк,Со сливочным картофелем.,Блюда на Josper,1029 с,https://nambafood.kg/dish_image/100822.png
Стейк T-Bon из телятины,Подается с легким салатом и соусом на ваш выбор.,Блюда на Josper,1029 с,https://nambafood.kg/dish_image/100838.png
Рибай стейк с картофелем,И грибами в сырном соусе.,Блюда на Josper,1029 с,https://nambafood.kg/dish_image/100827.png
Машрум стейк,"Филе миньон, жареный на гриле с душистыми травами, подается с картофелем и томатами конфи.",Блюда на Josper,1089 с,https://nambafood.kg/dish_image/100825.png
Антрекот из говядины,Подается с запеченным картофелем и соусом на ваш выбор.,Блюда на Josper,949 с,https://nambafood.kg/dish_image/100817.png
Нежное каре ягненка,Подается с ризотто и соусом на ваш выбор.,Блюда на Josper,989 с,https://nambafood.kg/dish_image/100821.png
Седло барашка с овощами,,Блюда на Josper,829 с,https://nambafood.kg/dish_image/100828.png
Ламб ролл,,Блюда на Josper,1199 с,https://nambafood.kg/dish_image/116008.png
Ковбой биг стейк,,Блюда на Josper,1329 с,https://nambafood.kg/dish_image/100823.png
Медальоны из телятины,,Блюда на Josper,1199 с,https://nambafood.kg/dish_image/100826.png
Стейк из конины,"Стейк, сервированный овощами на гриле.",Блюда на Josper,1029 с,https://nambafood.kg/dish_image/9336.png
Форель запеченная на кабачках,,Блюда на Josper,699 с,https://nambafood.kg/dish_image/100816.png
Коктал из форели,Форель запеченная на «Хоспере» под овощами.,Блюда на Josper,799 с,https://nambafood.kg/dish_image/100814.png
Рыбный Хоспер микс на 3-4 человека,"Запеченное в Хоспере филе судака, креветки, запеченная форель, стейк из семги.",Блюда на компанию,2299 с,https://nambafood.kg/dish_image/100813.png
Микс «Веселый Роджер» на 4-6 человек,"Запеченное в Хоспере филе судака, филе семги, креветки тигровые, цельная форель, подается с обжаренными шампиньонами, рисом с соусом «Бешамель» и «Голландским» соусом.",Блюда на компанию,3199 с,https://nambafood.kg/dish_image/100811.png
Мясной Хоспер микс на компанию 4-6 чел,"Стейк из конины, антрекот телятина, цыпленок хоспер, каре ягненка, овощи хоспер, фри, соус сальсa.",Блюда на компанию,3699 с,https://nambafood.kg/dish_image/100812.png
Хлебная корзина - большая,,Гарниры,149 с,https://nambafood.kg/dish_image/9353.png
Запеченный картофель,,Гарниры,129 с,https://nambafood.kg/dish_image/9350.png
Фирменные гарлики,,Гарниры,59 с,https://nambafood.kg/dish_image/64450.png
Белый рис,,Гарниры,99 с,https://nambafood.kg/dish_image/9346.png
Картофель по-фламандски,,Гарниры,129 с,https://nambafood.kg/dish_image/9347.png
Картофель фри,,Гарниры,129 с,https://nambafood.kg/dish_image/9348.png
Картофель «Эфиоп»,,Гарниры,129 с,https://nambafood.kg/dish_image/116010.png
Брокколи на гарнир,,Гарниры,189 с,https://nambafood.kg/dish_image/64452.png
Жареные шампиньоны,,Гарниры,259 с,https://nambafood.kg/dish_image/64453.png
Овощи хоспер,,Гарниры,249 с,https://nambafood.kg/dish_image/9349.png
Микс салат,,Гарниры,129 с,https://nambafood.kg/dish_image/116016.png
Картофель с грибами,,Гарниры,259 с,https://nambafood.kg/dish_image/116018.png
Грибной соус,,Соусы,99 с,https://nambafood.kg/dish_image/100829.png
Перечный соус,,Соусы,89 с,https://nambafood.kg/dish_image/100830.png
Сапорито соус,,Соусы,99 с,https://nambafood.kg/dish_image/100831.png
Сальса хот соус,,Соусы,89 с,https://nambafood.kg/dish_image/100832.png
Барбекю соус,,Соусы,89 с,https://nambafood.kg/dish_image/100834.png
Апельсиновый с базиликом сливочный соус,,Соусы,89 с,https://nambafood.kg/dish_image/100833.png
Йогуртовый соус,,Соусы,89 с,https://nambafood.kg/dish_image/100835.png
Соус Чимичурри,,Соусы,89 с,https://nambafood.kg/dish_image/100836.png
Терияки соус,,Соусы,89 с,https://nambafood.kg/dish_image/100837.png
Горчица,,Соусы,79 с,https://nambafood.kg/dish_image/116020.png
Пицца - Маргарита 30 см,Классическая итальянская пицца с томатами.,Пицца,369 с,https://nambafood.kg/dish_image/100875.png
Пицца - Куриная 30 см,,Пицца,549 с,https://nambafood.kg/dish_image/100877.png
Пицца - Пепперони 30 см,,Пицца,529 с,https://nambafood.kg/dish_image/100876.png
Пицца мясная 30 см,"Сочное бон-филе, куриная грудка, салями, пряности.",Пицца,629 с,https://nambafood.kg/dish_image/100878.png
Пицца с семгой и мягким сыром 30 см,,Пицца,629 с,https://nambafood.kg/dish_image/100879.png
Наполеон,150 гр.,Десерты,249 с,https://nambafood.kg/dish_image/100845.png
Супермэн,,Десерты,339 с,https://nambafood.kg/dish_image/100847.png
Чизкейк Нью-Йорк,1 шт.,Десерты,279 с,https://nambafood.kg/dish_image/100850.png
Торт Блю Берри,200гр,Десерты,329 с,https://nambafood.kg/dish_image/116065.png
Блинный брауни,,Десерты,349 с,https://nambafood.kg/dish_image/116064.png
Пивной мясной крафт,,Закуски к пиву,959 с,https://nambafood.kg/dish_image/100867.png
Пивной рыбный крафт,,Закуски к пиву,859 с,https://nambafood.kg/dish_image/100868.png
Боржоми,0.33 л.,Напитки,219 с,https://nambafood.kg/dish_image/16690.png
Соки в ассортименте,1 л.,Напитки,299 с,https://nambafood.kg/dish_image/116022.png
Coca cola 1 л,,Напитки,249 с,https://nambafood.kg/dish_image/16686.png
Fanta 1 л,,Напитки,249 с,https://nambafood.kg/dish_image/16687.png
Sprite 1 л,,Напитки,249 с,https://nambafood.kg/dish_image/16688.png
