Наименование,Описание,Категория,Цена,Фото
Куриный,"750 г. Рулет, ножки, крылышки, картофель шато, чесночный соус",Сеты,995 с,https://nambafood.kg/dish_image/137559.png
Куурдак с бараниной,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137552.png
Куурдак с говядиной,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137553.png
Мясо в горшочке с говядиной,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137554.png
Мясо в горшочке с курицей,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137555.png
Колбаски из баранины,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137406.png
Колбаски из говядины,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137407.png
Колбаски из курицы,,Горячие блюда,395 с,https://nambafood.kg/dish_image/137408.png
Курица по-итальянски,,Горячие блюда,325 с,https://nambafood.kg/dish_image/138084.png
Судак в кисло-сладком соусе,,Горячие блюда,325 с,https://nambafood.kg/dish_image/138028.png
Кесадилья из курицы,,Горячие блюда,275 с,https://nambafood.kg/dish_image/137410.png
Рыбное,"Пряное филе форели, припущенные овощи, микс салата, соус песто",Правильное питание,365 с,https://nambafood.kg/dish_image/137561.png
Феттучини с семгой,"Тесто со шпинатом, семга, лук, сыр «Viola»‎‎, сливки, сыр, пармезан",Паста,435 с,https://nambafood.kg/dish_image/136232.png
Феттучини «Альфредо»‎‎,"Тесто, куриная грудка, шампиньоны, лук, сыр «Viola»‎‎, сливки, сыр пармезан",Паста,315 с,https://nambafood.kg/dish_image/137556.png
Спагетти «Болоньезе»‎‎,"Мясной соус Болоньезе, сыр Пармезан",Паста,315 с,https://nambafood.kg/dish_image/137557.png
Овощи гриль,200 г,Гарниры,155 с,https://nambafood.kg/dish_image/137412.png
Фри,,Гарниры,115 с,https://nambafood.kg/dish_image/137413.png
Картофель шато,,Гарниры,115 с,https://nambafood.kg/dish_image/137414.png
Чизкейк,,Десерты,225 с,https://nambafood.kg/dish_image/136280.png
Три шоколада,,Десерты,205 с,https://nambafood.kg/dish_image/138014.png
Coca-Cola 1 л,,Напитки,155 с,https://nambafood.kg/dish_image/137573.png
Fanta 1 л,,Напитки,155 с,https://nambafood.kg/dish_image/137574.png
Sprite 1 л,,Напитки,155 с,https://nambafood.kg/dish_image/137575.png
Bonaqua 1 л,,Напитки,105 с,https://nambafood.kg/dish_image/137576.png
