Наименование,Описание,Категория,Цена,Фото
Пицца «Хабиби»‎‎,"Тесто, томатный соус, копченая курица, копченые сосиски, болгарский перец, помидоры, посыпается сыр пармезан и тильзитский.",Пицца,405 с,https://nambafood.kg/dish_image/96245.png
Куриная пицца,"Помидоры, соус, сыр тильзитский, базилик, сыр пармезан.",Пицца,395 с,https://nambafood.kg/dish_image/91622.png
Грибная пицца,,Пицца,355 с,https://nambafood.kg/dish_image/91697.png
Пицца «Четыре сыра»‎‎,,Пицца,355 с,https://nambafood.kg/dish_image/91626.png
Пицца «Маргарита»‎‎,"470 гр. Соус, помидоры, сыр тильзитский.",Пицца,325 с,https://nambafood.kg/dish_image/91630.png
Ханский шашлык,,Шашлык,385 с,https://nambafood.kg/dish_image/91647.png
Кебаб по-арабски,,Шашлык,355 с,https://nambafood.kg/dish_image/91650.png
Шашлык из говядины,,Шашлык,195 с,https://nambafood.kg/dish_image/91646.png
Люля кебаб,,Шашлык,185 с,https://nambafood.kg/dish_image/99276.png
Оромо кебаб из говядины,,Шашлык,185 с,https://nambafood.kg/dish_image/91648.png
Шашлык из куриного филе,,Шашлык,175 с,https://nambafood.kg/dish_image/91649.png
Сложный гарнир,,Гарниры,195 с,https://nambafood.kg/dish_image/103958.png
Картофель по-деревенски,,Гарниры,175 с,https://nambafood.kg/dish_image/91709.png
Картофель фри,,Гарниры,165 с,https://nambafood.kg/dish_image/91707.png
Картофельное пюре,,Гарниры,85 с,https://nambafood.kg/dish_image/91712.png
Рис,,Гарниры,85 с,https://nambafood.kg/dish_image/91710.png
Хлеб,,Выпечка,65 с,https://nambafood.kg/dish_image/114381.png
Чесночный соус,,Соусы,55 с,https://nambafood.kg/dish_image/91713.png
Сырный соус,,Соусы,55 с,https://nambafood.kg/dish_image/91714.png
Томатный соус,,Соусы,55 с,https://nambafood.kg/dish_image/91715.png
Аджика,,Соусы,55 с,https://nambafood.kg/dish_image/91716.png
Горчичный соус,,Соусы,55 с,https://nambafood.kg/dish_image/91717.png
Лосось гриль,"Рис, сыр, авокадо, кунжут, огурец, лосось, унаги соус, краб",Классические роллы,255 с,https://nambafood.kg/dish_image/91662.png
Филадельфия роял,"Рис, сыр, авокадо, огурец, лосось,  краб",Классические роллы,265 с,https://nambafood.kg/dish_image/91663.png
Филадельфия микс,"Рис, сыр, авокадо, огурец, кунжут, угорь, лосось, унаги соус",Классические роллы,260 с,https://nambafood.kg/dish_image/91664.png
Филадельфия,"Сыр, авокадо, огурец, лосось",Классические роллы,245 с,https://nambafood.kg/dish_image/91665.png
Филадельфия с угрем,"Сыр, авокадо, огурец, угорь, соус унаги, кунжут",Классические роллы,265 с,https://nambafood.kg/dish_image/91666.png
Ясай,"Листья салата, паприка, авокадо, огурец, томат, зеленый лук, ореховый соус",Классические роллы,169 с,https://nambafood.kg/dish_image/91667.png
Нагоя,"Лосось гриль, икра масаго, овощи, угорь, омлет",Классические роллы,245 с,https://nambafood.kg/dish_image/91670.png
Фьюжн,"Сыр, авокадо, огурец, омлет, икра масаго",Классические роллы,255 с,https://nambafood.kg/dish_image/91671.png
Калифорния,"Крабовые крем, авокадо, огурец, икра масаго, сыр, кунжут",Классические роллы,250 с,https://nambafood.kg/dish_image/91672.png
Бонито,"Жареный тунец, сыр, авокадо, зеленый лук, стружка тунца",Классические роллы,245 с,https://nambafood.kg/dish_image/91674.png
Острый с лососем,"Лосось, зеленый лук, сыр, огурец, авокадо, спайси соус",Классические роллы,245 с,https://nambafood.kg/dish_image/91673.png
Окинава,"Сыр, авокадо, огурец, лосось",Классические роллы,249 с,https://nambafood.kg/dish_image/91675.png
Спринг-Рол с лососем,"Сыр, лосось, спайси соус, омлет, лосось копчёный, авокадо, огурец",Классические роллы,245 с,https://nambafood.kg/dish_image/91676.png
Хаккайдо,"Сыр, омлет, унаги соус, кунжут, угорь, огурец",Классические роллы,255 с,https://nambafood.kg/dish_image/91677.png
Цезарь,"Сыр, листья салата, курица, омлет, укроп, яки соус, сухари",Классические роллы,230 с,https://nambafood.kg/dish_image/91678.png
Аляска,"Сыр, омлет, лосось, паприка, сыр моцарелла, листья салата, огурцы, авокадо, соус яки, соус унаги, кунжут",Запеченные Роллы,255 с,https://nambafood.kg/dish_image/91651.png
Токио,"Сыр, креветки, краб, авокадо, кунжут, огурец, соус яки, икра масаго, соус унаги, сыр моцарелла",Запеченные Роллы,250 с,https://nambafood.kg/dish_image/91652.png
Америка,"Сыр, угорь, авокадо, огурец, соус яки, унаги соус, кунжут, сыр моцарелла, васаби",Запеченные Роллы,255 с,https://nambafood.kg/dish_image/91653.png
Хабиби,"Краб, сыр, лосось, огурцы, икра масаго, авокадо, лук зеленый, соус яки, соус унаги, сыр моцарелла, кунжут",Запеченные Роллы,259 с,https://nambafood.kg/dish_image/91654.png
С курицей,"Сыр, курица, огурец, авокадо, соус яки, соус унаги, кунжут, сыр моцарелла",Запеченные Роллы,239 с,https://nambafood.kg/dish_image/91656.png
С креветкой,"Сыр, креветки, огурец, авокадо, соус яки, соус унаги, кунжут, сыр моцарелла",Запеченные Роллы,249 с,https://nambafood.kg/dish_image/91657.png
Париж,"Сыр, курица, огурец, авокадо, соус яки, соус унаги, кунжут, сыр моцарелла, омлет, икра масаго, зеленый лук",Запеченные Роллы,249 с,https://nambafood.kg/dish_image/91658.png
С креветкой,"Кляр, сыр, креветки, огурец, авокадо, соус яки, соус унаги, кунжут, панировочные сухари",Роллы темпура,249 с,https://nambafood.kg/dish_image/91659.png
С лососем,"Кляр, сыр, икра масаго, лосось, авокадо, соус яки, соус унаги, огурцы, кунжут, панировочные сухари",Роллы темпура,249 с,https://nambafood.kg/dish_image/91660.png
С угрем,"Кляр, сыр, угорь, авокадо, огурец, соус яки, унаги соус, кунжут, панировочные сухари",Роллы темпура,255 с,https://nambafood.kg/dish_image/91661.png
Шоколадный ролл,"Бисквит, сливочный замес, консервированный персик, банан, харумаки, карамельный сироп, шоколад, кедровые орехи",Сладкие роллы,179 с,https://nambafood.kg/dish_image/91680.png
Сладкий ролл,"Харумаки, сливочный сыр, банан, киви, яблоко, сироп",Сладкие роллы,169 с,https://nambafood.kg/dish_image/91679.png
Фруктовое ассорти,,Десерты,525 с,https://nambafood.kg/dish_image/96251.png
Ассорти из сыров,,Десерты,405 с,https://nambafood.kg/dish_image/96252.png
Чизкейк,,Десерты,225 с,https://nambafood.kg/dish_image/99278.png
Тирамису,,Десерты,225 с,https://nambafood.kg/dish_image/99279.png
Кока-кола 1 л.,,Напитки,149 с,https://nambafood.kg/dish_image/96253.png
Фанта 1 л.,,Напитки,149 с,https://nambafood.kg/dish_image/96254.png
Спрайт 1 л.,,Напитки,149 с,https://nambafood.kg/dish_image/96255.png
Сок в ассортименте 1 л.,,Напитки,205 с,https://nambafood.kg/dish_image/114372.png
