Наименование,Описание,Категория,Цена,Фото
Мясо по-французски,"гов.филе, картофель, грибы, сыр,майонез",Европейская кухня,220 с,https://nambafood.kg/dish_image/108928.png
Жареные пельмени,"говяжий фарш, тесто, сметана",Европейская кухня,180 с,https://nambafood.kg/dish_image/108929.png
Плов,,Восточная кухня,215 с,https://nambafood.kg/dish_image/108496.png
Манты,,Восточная кухня,200 с,https://nambafood.kg/dish_image/108486.png
Манты с джусаем,,Восточная кухня,180 с,https://nambafood.kg/dish_image/108487.png
Мошуру сай,,Восточная кухня,280 с,https://nambafood.kg/dish_image/108511.png
Тебан жиру,,Восточная кухня,270 с,https://nambafood.kg/dish_image/108931.png
Фунчеза с мясом,,Восточная кухня,220 с,https://nambafood.kg/dish_image/108498.png
Фри с мясом,,Восточная кухня,250 с,https://nambafood.kg/dish_image/108522.png
Казан кебаб,,Восточная кухня,400 с,https://nambafood.kg/dish_image/108519.png
Сметана,,Соусы,40 с,https://nambafood.kg/dish_image/108945.png
Кетчуп,,Соусы,40 с,https://nambafood.kg/dish_image/108946.png
Шашлычный,,Соусы,40 с,https://nambafood.kg/dish_image/108947.png
Картофельное пюре,,Гарниры,60 с,https://nambafood.kg/dish_image/108949.png
Картофель фри,,Гарниры,80 с,https://nambafood.kg/dish_image/108950.png
Гречка,,Гарниры,60 с,https://nambafood.kg/dish_image/108951.png
Рис,,Гарниры,60 с,https://nambafood.kg/dish_image/108952.png
Цезарь с курицей,"Куриное филе, айсберг, яйца перепелиные, черри, сыр пармезан, гренки, соус.",Салаты (вечернее меню),300 с,https://nambafood.kg/dish_image/108953.png
Овощи по-кавказски,"Помидоры, огурцы, брынза, перец болгарский, лук зеленый, укроп, кинза.",Салаты (вечернее меню),280 с,https://nambafood.kg/dish_image/108959.png
Салат «Айоли»,"Язык говяжий, голландский сыр, курица, лист салата, соус айоли.",Салаты (вечернее меню),250 с,https://nambafood.kg/dish_image/108957.png
Гнездо глухаря,"Курица, грибы жареные, огурцы свежие и соленые, картофель пай, яйца перепелиные, майонез, специи.",Салаты (вечернее меню),210 с,https://nambafood.kg/dish_image/108955.png
Греческий салат,"Помидоры, огурцы, сыр фетакса, оливки, лист салата, лимон, масло растительное, соль, специи.",Салаты (вечернее меню),210 с,https://nambafood.kg/dish_image/108956.png
Пекинский салат,"Говядина, огурцы, перец болгарский полугорький, лук, зелень, чеснок, соевый соус.",Салаты (вечернее меню),250 с,https://nambafood.kg/dish_image/108958.png
Рыба в кисло-сладком соусе,"Судак филе, кляр, специи.",Восточная кухня (вечернее меню),400 с,https://nambafood.kg/dish_image/108967.png
Лазыру Сай,"Говядина, перец полугорький, лук, специи.",Восточная кухня (вечернее меню),390 с,https://nambafood.kg/dish_image/108961.png
Гуйру Сай,"Говядина, басай, перец полугорький, помидоры, лук, специи.",Восточная кухня (вечернее меню),390 с,https://nambafood.kg/dish_image/108960.png
Судак на жаровне,"Филе судака, перец полугорький, древесные грибы, лук, специи.",Восточная кухня (вечернее меню),400 с,https://nambafood.kg/dish_image/108964.png
