Наименование,Описание,Категория,Цена,Фото
Окрошка с мясом,"Картофель, говядина, яйцо, огурцы, редиска, зелень, кефир.",Супы,259 с,https://nambafood.kg/dish_image/124885.png
Спагетти болоньезе,"Мясной соус болоньезе, пармезан.",Паста,349 с,https://nambafood.kg/dish_image/124916.png
Карбонара с курицей,Спагетти в сливочном соусе с курицей и сыром пармезан.,Паста,349 с,https://nambafood.kg/dish_image/124861.png
Феттучини верде с курицей и грибами,"Куриное филе, шампиньоны, трюфельная паста, сливочный соус, сыр пармезан.",Паста,379 с,https://nambafood.kg/dish_image/124903.png
Манты «Беседа с аксакалом»,5 шт. Манты с говядиной.,Манты,195 с,https://nambafood.kg/dish_image/124923.png
Манты «Антошка»,5 шт. Манты с картошкой.,Манты,150 с,https://nambafood.kg/dish_image/124924.png
Манты «Белорусские»,5 шт. Манты с мясом и картошкой.,Манты,175 с,https://nambafood.kg/dish_image/124925.png
Манты «Карета Золушки»,5 шт. Манты с мясом и тыквой.,Манты,160 с,https://nambafood.kg/dish_image/124930.png
Манты «Я у мамы мясоед»,5 шт. Манты с бараниной и говядиной.,Манты,215 с,https://nambafood.kg/dish_image/124926.png
Пельмени «Жадина-говядина»,18 шт. Пельмени с говядиной.,Пельмени,255 с,https://nambafood.kg/dish_image/124932.png
Пельмени «Грибная охота»,18 шт. Говядина + жареные шампиньоны.,Пельмени,255 с,https://nambafood.kg/dish_image/124933.png
Пельмени «Непростой барашек»,18 шт. Баранина + кинза.,Пельмени,275 с,https://nambafood.kg/dish_image/124934.png
Пельмени «Чииииз»,18 шт. Пармезан + гауда + моцарелла.,Пельмени,275 с,https://nambafood.kg/dish_image/124936.png
Пельмени «Цыпа-цыпа»,18 шт. Курица + пармезан + базилик.,Пельмени,255 с,https://nambafood.kg/dish_image/124937.png
Вареники «Бабулины»,18 шт. Вареники с картошкой.,Вареники,170 с,https://nambafood.kg/dish_image/124939.png
Вареники «Тарас Бульба»,18 шт. Картошка + грибы.,Вареники,190 с,https://nambafood.kg/dish_image/124940.png
Вареники «Зимняя вишня»,18 шт. Вареники с вишней.,Вареники,210 с,https://nambafood.kg/dish_image/124942.png
Вареники «Белым бело»,18 шт. Вареники с творогом.,Вареники,220 с,https://nambafood.kg/dish_image/124943.png
Пельмени «Жадина-говядина» 0.5 кг,Пельмени с говядиной,Замороженные продукты,330 с,https://nambafood.kg/dish_image/124952.png
Пельмени «Чииииз» 0.5 кг,Пармезан + гауда + моцарелла.,Замороженные продукты,330 с,https://nambafood.kg/dish_image/124956.png
Пельмени «Цыпа-цыпа» 0.5 кг,Курица + пармезан + базилик.,Замороженные продукты,340 с,https://nambafood.kg/dish_image/124957.png
Пельмени «Микс» 0.5 кг,Жадина-говядина + Цыпа-цыпа + Забавная пара + Мятная история.,Замороженные продукты,340 с,https://nambafood.kg/dish_image/124958.png
Вареники «Бабулины» 0.5 кг,Вареники с картошкой.,Замороженные продукты,210 с,https://nambafood.kg/dish_image/124960.png
Вареники «Тарас Бульба» 0.5 кг,Вареники с картошкой и грибами.,Замороженные продукты,230 с,https://nambafood.kg/dish_image/124962.png
Мини чебуреки (замороженные),,Замороженные продукты,295 с,https://nambafood.kg/dish_image/124965.png
Манты «Беседа с аксакалом» 5 шт.,Манты с говядиной.,Замороженные продукты,249 с,https://nambafood.kg/dish_image/124966.png
Манты «Белорусские» 5 шт.,Манты с мясом и картошкой.,Замороженные продукты,229 с,https://nambafood.kg/dish_image/124968.png
Манты «Карета Золушки» 0.5 кг,Манты с мясом и тыквой.,Замороженные продукты,290 с,https://nambafood.kg/dish_image/124969.png
Манты «Я у мамы мясоед» 5 шт.,Манты с говядиной и бараниной.,Замороженные продукты,359 с,https://nambafood.kg/dish_image/124970.png
Медальоны с грибами и запеченным картофелем,В сливочном соусе.,Горячие блюда,529 с,https://nambafood.kg/dish_image/124873.png
Курица на жаровне,,Горячие блюда,319 с,https://nambafood.kg/dish_image/124918.png
Говядина на жаровне,,Горячие блюда,369 с,https://nambafood.kg/dish_image/124893.png
Фрикасе с рисом,,Горячие блюда,329 с,https://nambafood.kg/dish_image/124907.png
Жареная картошка с мясом,,Горячие блюда,309 с,https://nambafood.kg/dish_image/124914.png
Бефстроганов с рисом,Кусочки говядины с луком в сливочном соусе.,Горячие блюда,399 с,https://nambafood.kg/dish_image/124888.png
Казан кебаб с рисом,,Горячие блюда,399 с,https://nambafood.kg/dish_image/124868.png
Семга на гриле,"Семга обжаренная на гриле, подается с рисом и сливочным соусом.",Горячие блюда,639 с,https://nambafood.kg/dish_image/124865.png
Рис отварной,150 г,Гарниры,89 с,https://nambafood.kg/dish_image/124975.png
Картофельное пюре,150 г,Гарниры,89 с,https://nambafood.kg/dish_image/124976.png
Картофель по-домашнему,250 г,Гарниры,89 с,https://nambafood.kg/dish_image/124977.png
Картофель фри,150 г,Гарниры,129 с,https://nambafood.kg/dish_image/124978.png
Хлеб белый кусочками,1 шт,Гарниры,15 с,https://nambafood.kg/dish_image/124979.png
Хлеб черный кусочками,1 шт,Гарниры,15 с,https://nambafood.kg/dish_image/124980.png
Хлебная корзина,Черный и белый хлеб.,Гарниры,65 с,https://nambafood.kg/dish_image/124981.png
Наполеон,,Десерты,249 с,https://nambafood.kg/dish_image/124913.png
Чизкейк Нью Йорк,,Десерты,279 с,https://nambafood.kg/dish_image/124915.png
Трюфельный торт,,Десерты,279 с,https://nambafood.kg/dish_image/124910.png
Блюберри,,Десерты,319 с,https://nambafood.kg/dish_image/124902.png
Блинный классический,,Десерты,349 с,https://nambafood.kg/dish_image/124880.png
Coca cola 1 л,,Напитки,160 с,https://nambafood.kg/dish_image/124944.png
Fanta 1 л,,Напитки,160 с,https://nambafood.kg/dish_image/124945.png
Sprite 1 л,,Напитки,160 с,https://nambafood.kg/dish_image/124946.png
Bonaqua с газом 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/124947.png
Bonaqua без газа 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/124948.png
Соки в ассортименте 1 л,,Напитки,220 с,https://nambafood.kg/dish_image/124949.png
Смузи ягодный 300 мл,,Смузи,209 с,https://nambafood.kg/dish_image/124989.png
Смузи манго-маракуйя 300 мл,,Смузи,209 с,https://nambafood.kg/dish_image/124990.png
Смородиновый милкшейк 300 мл,,Милкшейки,179 с,https://nambafood.kg/dish_image/124991.png
Банановый милкшейк 300 мл,,Милкшейки,179 с,https://nambafood.kg/dish_image/124992.png
Сливочный милкшейк 300 мл,,Милкшейки,179 с,https://nambafood.kg/dish_image/125077.png
Клубничный милкшейк 300 мл,,Милкшейки,179 с,https://nambafood.kg/dish_image/124995.png
Милкшейк «Сникерс» 300 мл,,Милкшейки,209 с,https://nambafood.kg/dish_image/124994.png
