Наименование,Описание,Категория,Цена,Фото
Дана антрикот,"Говядина, специальные специи, оливковое масло",Кебабы,650 с,https://nambafood.kg/dish_image/139949.png
Чокертме кебаб,"Говяжье бон-филе, фри, фирменный соус, сливочное масло",Кебабы,700 с,https://nambafood.kg/dish_image/139950.png
Тереягли бон филе,"Говяжье бон-филе, сливочное масло, специи, помидоры, перец, грибы",Кебабы,750 с,https://nambafood.kg/dish_image/139951.png
Сач кавурма тавуклу,"Куриная грудка, помидоры, перец, фирменный соус",Кебабы,500 с,https://nambafood.kg/dish_image/139953.png
Сач кавурма кебаб,"Говядина, помидоры, перец, фирменный соус",Кебабы,550 с,https://nambafood.kg/dish_image/139954.png
Чечевичный суп,,Супы,180 с,https://nambafood.kg/dish_image/131840.png
Томбик донер,"донер с говядиной, листья салата, фри, фирменный соус, фирменный хлеб",Фастфуд,220 с,https://nambafood.kg/dish_image/136462.png
Суджук экмек,"Фирменная говяжья колбаса, лук и перец",Фастфуд,300 с,https://nambafood.kg/dish_image/139958.png
Гамбургер,"Говядина, листья салата, лук, кетчуп и майонез",Фастфуд,320 с,https://nambafood.kg/dish_image/139957.png
Суджуклу тост,"Фирменный хлеб, фирменная говяжья колбаса",Фастфуд,200 с,https://nambafood.kg/dish_image/139960.png
Донер дурум,"донер с говядиной, листья салата, фри, фирменный соус, лаваш тандури",Фастфуд,220 с,https://nambafood.kg/dish_image/136463.png
Цезарь с курицей,"Куриная грудка, средиземноморская зелень, руккола, помидоры, специальный соус",Салаты,450 с,https://nambafood.kg/dish_image/139961.png
Кашик салат,"Помидоры, перец, лук, огурец, оливковое масло, гранат кислый, уксус",Салаты,350 с,https://nambafood.kg/dish_image/139962.png
Чобан салат,"Помидоры, перец, лук, огурец, оливковое масло",Салаты,200 с,https://nambafood.kg/dish_image/139997.png
Сиг кофте,"Мелкий булгур, оливковое масло, гранат кислый, перец изот, петрушка, помидоры, лук, чеснок, фирменный соус",Закуски,220 с,https://nambafood.kg/dish_image/139963.png
Ажили эзме,"Помидоры, лук, огурец, петрушка, оливковое масло, гранат кислый, специи",Закуски,180 с,https://nambafood.kg/dish_image/139964.png
Искендер 1 порция,"Говядина, баранина, фирменный соус, лаваш, томатный соус, сливочное масло, перец, помидор",Донер,550 с,https://nambafood.kg/dish_image/131865.png
"Искендер 1,5 порции","Говядина, баранина, фирменный соус, лаваш, томатный соус, сливочное масло, перец, помидор",Донер,650 с,https://nambafood.kg/dish_image/131866.png
Пилав усту донер 1 порция,"Говядина, баранина, фирменный соус, рис",Донер,520 с,https://nambafood.kg/dish_image/136465.png
Япрак донер 1 порция,"Говядина, баранина, фирменный соус",Донер,480 с,https://nambafood.kg/dish_image/139970.png
"Япрак донер 1,5 порции","Говядина, баранина, фирменный соус",Донер,580 с,https://nambafood.kg/dish_image/139972.png
"Пилав усту донер 1,5 порции","Говядина, баранина, фирменный соус, рис",Донер,620 с,https://nambafood.kg/dish_image/142819.png
Япрак 500гр,"Говядина, баранина, фирменный соус",Донер,1700 с,https://nambafood.kg/dish_image/139993.png
Фри,,Гарниры,130 с,https://nambafood.kg/dish_image/131849.png
Рис,,Гарниры,130 с,https://nambafood.kg/dish_image/131850.png
Сутлач,,Десерты,180 с,https://nambafood.kg/dish_image/136464.png
Баклава,,Десерты,240 с,https://nambafood.kg/dish_image/131852.png
Coca-Cola 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/131842.png
"Coca-Cola 0,5 л",,Напитки,60 с,https://nambafood.kg/dish_image/131843.png
Fanta 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/139965.png
Sprite 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/139966.png
