Наименование,Описание,Категория,Цена,Фото
Куриная 40 см,"Нежное тесто с фирменным соусом с копченой курицей и грудкой в сливках, грибами и болгарским перцем, под смесью дорогих сыров",Большая пицца 40 см,580 с,https://nambafood.kg/dish_image/89534.png
Мексиканская 40 см,"Нежное тесто с фирменным соусом с телятиной, болгарским перцем, оливками и халапеньо под смесью дорогих сыров",Большая пицца 40 см,600 с,https://nambafood.kg/dish_image/89535.png
Детская пицца 40 см,"Нежное тесто с соусом с жаренными сосисками, хрустящей картошкой фри и томатами под смесью дорогих сыров.",Большая пицца 40 см,470 с,https://nambafood.kg/dish_image/89537.png
Нежная 40 см,"Нежное тесто с фирменным соусом, с сочной начинкой из курочки со сливками под смесью дорогих сыров",Большая пицца 40 см,580 с,https://nambafood.kg/dish_image/89528.png
Азиатская 40 см,"Нежное тесто с фирменным соусом, говядина, копченая куриная грудка и ассорти из копченых колбас, оливки под смесью дорогих сыров",Большая пицца 40 см,610 с,https://nambafood.kg/dish_image/89532.png
Чили 40 см.,"Нежное тесто с фирменным соусом, сочная куриная грудка в сливках, маслины, под смесью дорогих сыров",Большая пицца 40 см,600 с,https://nambafood.kg/dish_image/44786.png
Колбаса,,Добавки к пицце,60 с,https://nambafood.kg/dish_image/45002.png
Сыр,,Добавки к пицце,60 с,https://nambafood.kg/dish_image/45003.png
Салат Цезарь,"Жаренное куриное филе в сочетании со свежей зеленью, огурчиками и томатами, хрустящими сухариками и брынзой под фирменным соусом «Цезарь»",Салаты,130 с,https://nambafood.kg/dish_image/89538.png
Салат Греческий,Свежие огурчики и томаты с брынзой и маслинами под фирменным соусом,Салаты,130 с,https://nambafood.kg/dish_image/89539.png
Сытный с говядиной и яйцом,Хрустящая булочка с сочной котлетой под жаренным яйцом с томатами и огурчиками на свежем листе салата в сочетании с фирменным соусом,Премиум бургеры,230 с,https://nambafood.kg/dish_image/89540.png
Сытный с курицей и яйцом,Хрустящая булочка с сочной котлетой под жаренным яйцом с томатами и огурчиками на свежем листе салата в сочетании с фирменным соусом,Премиум бургеры,230 с,https://nambafood.kg/dish_image/89541.png
Азиатский бургер с говядиной,Хрустящая булочка с сочной котлетой и карамелизованным луком на свежем листе салата в сочетании с фирменным пикантным соусом,Премиум бургеры,230 с,https://nambafood.kg/dish_image/89542.png
Азиатский бургер с курицей,Хрустящая булочка с сочной куриной котлетой и карамелизованным луком на свежем листе салата в сочетании с фирменным пикантным соусом,Премиум бургеры,230 с,https://nambafood.kg/dish_image/96804.png
Чизбургер Domino с говядиной,"Хрустящая булочка с сочной котлетой и жаренными на гриле баклажанами, кабачками, томатами под нежным сыром в сочетании с фирменным соусом BBQ",Премиум бургеры,230 с,https://nambafood.kg/dish_image/89543.png
Чизбургер Domino с курицей,"Хрустящая булочка с сочной котлетой и жаренными на гриле баклажанами, кабачками, томатами под нежным сыром в сочетании с фирменным соусом BBQ",Премиум бургеры,230 с,https://nambafood.kg/dish_image/89794.png
Фирменный бургер с говядиной,Хрустящая булочка с сочной котлетой из говядины на свежем листе салата в сочетании с фирменным соусом и карамелизованным луком,Гамбургеры,120 с,https://nambafood.kg/dish_image/89544.png
