Наименование,Описание,Категория,Цена,Фото
Спагетти болоньезе,,Паста,370 с,https://nambafood.kg/dish_image/91141.png
Фетучини с курицей и грибами,,Паста,420 с,https://nambafood.kg/dish_image/91166.png
Карбонара с беконом,,Паста,420 с,https://nambafood.kg/dish_image/91153.png
Равиоли с грибами и шпинатом,,Паста,350 с,https://nambafood.kg/dish_image/139098.png
Равиоли с семгой и брокколи,,Паста,390 с,https://nambafood.kg/dish_image/139099.png
Ролл с томленой говядиной,,Бургеры и сэндвичи,300 с,https://nambafood.kg/dish_image/142357.png
Ролл цезарь с курицей,,Бургеры и сэндвичи,250 с,https://nambafood.kg/dish_image/142358.png
Чизбургер с говядиной,,Бургеры и сэндвичи,400 с,https://nambafood.kg/dish_image/117755.png
Чизбургер с курицей,,Бургеры и сэндвичи,350 с,https://nambafood.kg/dish_image/117756.png
Клаб сэндвич,,Бургеры и сэндвичи,300 с,https://nambafood.kg/dish_image/107627.png
Клаб сэндвич с фри,,Бургеры и сэндвичи,380 с,https://nambafood.kg/dish_image/91265.png
BLT панини,,Бургеры и сэндвичи,290 с,https://nambafood.kg/dish_image/91588.png
Панини с курицей,,Бургеры и сэндвичи,270 с,https://nambafood.kg/dish_image/95385.png
Круассан с семгой,в составе содержится цитрус,Бургеры и сэндвичи,300 с,https://nambafood.kg/dish_image/93018.png
Круассан с томатами и моцареллой,в составе содержится кедровый орех,Бургеры и сэндвичи,290 с,https://nambafood.kg/dish_image/117748.png
Круассан с припущенным шпинатом и куриной грудкой,в составе содержится цитрус,Бургеры и сэндвичи,260 с,https://nambafood.kg/dish_image/91587.png
Бургер с томленной говядиной,,Бургеры и сэндвичи,400 с,https://nambafood.kg/dish_image/131401.png
Кесадилия со сметаной и соусом сальса с курицей,,Бургеры и сэндвичи,350 с,https://nambafood.kg/dish_image/131413.png
Кесадилия со сметаной и соусом сальса с говяжим фаршем,,Бургеры и сэндвичи,350 с,https://nambafood.kg/dish_image/139094.png
Сэндвич с бастурмой,,Бургеры и сэндвичи,190 с,https://nambafood.kg/dish_image/141871.png
Сэндвич с беконом,,Бургеры и сэндвичи,280 с,https://nambafood.kg/dish_image/141872.png
Сэндвич с курицей,,Бургеры и сэндвичи,160 с,https://nambafood.kg/dish_image/142149.png
Круассан с ветчиной,,Бургеры и сэндвичи,280 с,https://nambafood.kg/dish_image/117754.png
Чесночные гренки,,Закуски,170 с,https://nambafood.kg/dish_image/117745.png
Луковые кольца,,Закуски,170 с,https://nambafood.kg/dish_image/117742.png
Сырные палочки,,Закуски,360 с,https://nambafood.kg/dish_image/117746.png
Круассан с вареной сгущенкой,,Десерты,100 с,https://nambafood.kg/dish_image/139102.png
Круассан с шоколадом,,Десерты,110 с,https://nambafood.kg/dish_image/139101.png
Круассан с джемом,,Десерты,100 с,https://nambafood.kg/dish_image/139103.png
Круассан с сыром,,Десерты,110 с,https://nambafood.kg/dish_image/139104.png
Слойка с яблоком и орехом пекан,,Десерты,100 с,https://nambafood.kg/dish_image/139100.png
Штрудель яблочный с ванильным мороженым,,Десерты,180 с,https://nambafood.kg/dish_image/95386.png
Меренговый рулет,(клубника),Десерты,140 с,https://nambafood.kg/dish_image/100796.png
Брауни с ванильным мороженым,,Десерты,150 с,https://nambafood.kg/dish_image/93005.png
Овсяное печенье 1 шт.,,Десерты,50 с,https://nambafood.kg/dish_image/92997.png
Овсяное печенье с шоколадной крошкой 1 шт.,,Десерты,50 с,https://nambafood.kg/dish_image/92925.png
Чизкейк классический New York,,Десерты,180 с,https://nambafood.kg/dish_image/91539.png
Чизкейк черничный,,Десерты,200 с,https://nambafood.kg/dish_image/91277.png
Чизкейк ягодный,из смородины,Десерты,200 с,https://nambafood.kg/dish_image/92993.png
Чизкейк манго-маракуйа,,Десерты,200 с,https://nambafood.kg/dish_image/91278.png
Чизкейк Oreo,,Десерты,200 с,https://nambafood.kg/dish_image/92724.png
Соки Sandora в ассортименте 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/91578.png
Bonaqua 0.5 мл,,Напитки,40 с,https://nambafood.kg/dish_image/100798.png
Bonaqua 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/100799.png
Coca cola 0.33 мл,,Напитки,60 с,https://nambafood.kg/dish_image/91577.png
Coca-cola 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/100801.png
Sprite 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/100802.png
Ягодный смузи маленький,,Напитки,170 с,https://nambafood.kg/dish_image/131418.png
Ягодный смузи большой,,Напитки,210 с,https://nambafood.kg/dish_image/131419.png
Смузи клубничный маленький,,Напитки,170 с,https://nambafood.kg/dish_image/131420.png
Смузи клубничный большой,,Напитки,210 с,https://nambafood.kg/dish_image/131421.png
Смузи клубника-банан маленький,,Напитки,170 с,https://nambafood.kg/dish_image/131422.png
Смузи клубника-банан большой,,Напитки,210 с,https://nambafood.kg/dish_image/131423.png
Смузи банан-киви-шпинат маленький,,Напитки,200 с,https://nambafood.kg/dish_image/142878.png
Смузи банан-киви-шпинат большой,,Напитки,240 с,https://nambafood.kg/dish_image/142880.png
Смузи яблоко-ананас-мята маленький,,Напитки,200 с,https://nambafood.kg/dish_image/142877.png
Смузи яблоко-ананас-мята большой,,Напитки,240 с,https://nambafood.kg/dish_image/142879.png
Молочный коктейль клубничный - маленький,,Напитки,210 с,https://nambafood.kg/dish_image/131417.png
Молочный коктейль клубничный - большой,,Напитки,250 с,https://nambafood.kg/dish_image/94824.png
Молочный коктейль Орео - маленький,,Напитки,210 с,https://nambafood.kg/dish_image/93014.png
Молочный коктейль Орео - большой,,Напитки,250 с,https://nambafood.kg/dish_image/94823.png
Молочный коктейль шоколадный -  маленький,,Напитки,210 с,https://nambafood.kg/dish_image/131415.png
Молочный коктейль шоколадный -  большой,,Напитки,250 с,https://nambafood.kg/dish_image/131416.png
Молочный коктейль ванильный - маленький,,Напитки,210 с,https://nambafood.kg/dish_image/93016.png
Молочный коктейль ванильный - большой,,Напитки,250 с,https://nambafood.kg/dish_image/94821.png
Молочный коктейль банановый - маленький,,Напитки,210 с,https://nambafood.kg/dish_image/93017.png
Молочный коктейль банановый - большой,,Напитки,250 с,https://nambafood.kg/dish_image/94820.png
Коктейль протеиновый банан-клубника,,Напитки,200 с,https://nambafood.kg/dish_image/100784.png
Лимонад груша с карамелью,,Летние напитки,150 с,https://nambafood.kg/dish_image/142367.png
Лимонад персик-апельсин,,Летние напитки,150 с,https://nambafood.kg/dish_image/142150.png
Смузи малина шоколад мята маленький,,Летние напитки,180 с,https://nambafood.kg/dish_image/142359.png
Апельсиновый раф маленький,,Летние напитки,240 с,https://nambafood.kg/dish_image/142360.png
Жасминовый айсти с клюквой,,Летние напитки,130 с,https://nambafood.kg/dish_image/142361.png
Смузи малина шоколад мята большой,,Летние напитки,230 с,https://nambafood.kg/dish_image/142362.png
Апельсиновый раф большой,,Летние напитки,280 с,https://nambafood.kg/dish_image/142363.png
Матча манго на кокосовом молоке,,Летние напитки,200 с,https://nambafood.kg/dish_image/142364.png
Матча манго на кокосовом молоке большой,,Летние напитки,240 с,https://nambafood.kg/dish_image/142365.png
Эспрессо,,Горячие напитки,110 с,https://nambafood.kg/dish_image/92915.png
Американо маленький,,Горячие напитки,130 с,https://nambafood.kg/dish_image/92916.png
Американо большой,,Горячие напитки,170 с,https://nambafood.kg/dish_image/92917.png
