Наименование,Описание,Категория,Цена,Фото
Минестроне по-милански,"Морковь, лук репчатый, фасоль, цветная капуста, брокколи, цуккини, болгарский перец, томат",Супы,190 с,https://nambafood.kg/dish_image/89215.png
Томатный крем-суп,"Плам помидоры (особый сорт итальянских томатов), морковь, сельдерей, лук репчатый, сливки, украшенный бальзамический кремом.",Супы,190 с,https://nambafood.kg/dish_image/103649.png
Маргарита,"Пицца с помидорами, сыром Моцарелла, и ароматной рукколой",Пицца,290 с,https://nambafood.kg/dish_image/92689.png
4 Сыра,"тесто для пиццы, пицца соус, сыр Моцарелла, дор блю, копченый сыр, пармезан, орегано, масло оливковое.",Пицца,350 с,https://nambafood.kg/dish_image/92693.png
Пепперони,"тесто для пиццы, пицца соус, сыр Моцарелла, пеперони, орегано, масло оливковое",Пицца,350 с,https://nambafood.kg/dish_image/92691.png
Пицца с курицей и шпинатом,,Пицца,350 с,https://nambafood.kg/dish_image/92690.png
Лазанья,"Традиционное блюдо итальянской кухни из слоев теста с начинкой из фарша бон-филе с добавлением соусов Бешамель и болонезе, с сыром Моцарелла, украшается сыром Джюгас",Пасты,385 с,https://nambafood.kg/dish_image/92695.png
Тальятелле с семгой,,Пасты,750 с,https://nambafood.kg/dish_image/92697.png
"Паста со шпинатом, куриной грудкой в сливочном соусе",,Пасты,330 с,https://nambafood.kg/dish_image/92708.png
Равиоли со шпинатом и риккотой под сливочном соусе,,Пасты,350 с,https://nambafood.kg/dish_image/89224.png
Пенне с соусом аррабиата,"Трубчатые макароны Пенне в томатном соусе с добавлением ароматных специй и зелени, украшаются сыром Джюгас",Пасты,300 с,https://nambafood.kg/dish_image/89265.png
Альфредо,"Тальятелле, куриная грудка в сливочном соусе",Пасты,420 с,https://nambafood.kg/dish_image/92710.png
Пенне с копченой говядиной,,Пасты,430 с,https://nambafood.kg/dish_image/110506.png
Спагетти карбонара,"Паста спагетти, конина копченая, соус карбонара, оливковое масло, петрушка, пармезан.",Пасты,330 с,https://nambafood.kg/dish_image/103648.png
Лингвини пескаторе,,Пасты,750 с,https://nambafood.kg/dish_image/110507.png
"Гречетто с курицей, грибами и сыром",,Ризотто,390 с,https://nambafood.kg/dish_image/89225.png
Ризотто фунги,"Рис арборио, грибы шампиньоны, грибной мусс, чеснок, сливочное масло, пармезан, гарнируется грибами вешенками.",Ризотто,300 с,https://nambafood.kg/dish_image/103650.png
Ризотто фрутти дэ маре,Ризотто с морепродуктами,Ризотто,850 с,https://nambafood.kg/dish_image/110508.png
Медальоны бон филе,"Медальоны бон филе с ароматной рукколой, свежим шпинатом, сочными помидорами и картофелем черри.",Вторые блюда,650 с,https://nambafood.kg/dish_image/92707.png
Нежное куриное филе с картофелем рости в сливочном соусе,Подается с апельсином,Вторые блюда,330 с,https://nambafood.kg/dish_image/89267.png
Ти-Бон стейк,"Часть вырезки на Т-образной кости, с мягкой тающей вырезкой на одной стороне и большой, насыщенной частью стриплойна с другой.",Вторые блюда,900 с,https://nambafood.kg/dish_image/89279.png
